block,event_date,evaluated,status,candidate_count,total_world_count,true_world_id,true_world_aps_score,calibration_slates,outcome_set_version,non_win_settlements,push_settlements_mapped_to_non_win,logical_2_leg_certificate,frontier_2_leg_hit,control_2_leg_hit,frontier_2_candidate_ids,frontier_2_counterexample_worlds,frontier_2_counterexample_mass,frontier_2_posterior_all_win_probability,logical_3_leg_certificate,frontier_3_leg_hit,control_3_leg_hit,frontier_3_candidate_ids,frontier_3_counterexample_worlds,frontier_3_counterexample_mass,frontier_3_posterior_all_win_probability,logical_4_leg_certificate,frontier_4_leg_hit,control_4_leg_hit,frontier_4_candidate_ids,frontier_4_counterexample_worlds,frontier_4_counterexample_mass,frontier_4_posterior_all_win_probability,aps_threshold,retained_world_count,retained_world_fraction,realized_world_covered,guaranteed_winner_count,guaranteed_candidate_ids,certificate_2_status,certificate_3_status,certificate_4_status
historical_expanding,2026-02-11,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,503,0.31235502070276744,34,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Baylor Scheierman|player_rebounds|UNDER|8.2|Jaden Ivey|player_rebounds|UNDER|4.4,165.0,0.3145195173915294,0.6332423666219658,False,True,True,Baylor Scheierman|player_rebounds|UNDER|8.2|Jaden Ivey|player_rebounds|UNDER|4.4|Julian Strawther|player_rebounds|UNDER|5.2,226.0,0.4501750292181016,0.49764362248967287,False,False,False,Baylor Scheierman|player_rebounds|UNDER|8.2|Jaden Ivey|player_rebounds|UNDER|4.4|Julian Strawther|player_rebounds|UNDER|5.2|Nique Clifford|player_assists|UNDER|4.2,269.0,0.5666524745058598,0.3877091771439982,0.8913721419226854,329.0,0.3212890625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-02-12,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,927,0.24061185282704156,35,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Bronny James|player_rebounds|UNDER|1.0|Jericho Sims|player_rebounds|UNDER|9.4,292.0,0.34232886120168277,0.5927282743978188,False,True,True,Bronny James|player_rebounds|UNDER|1.0|Jericho Sims|player_rebounds|UNDER|9.4|Sidy Cissoko|player_rebounds|UNDER|5.2,402.0,0.5135071106703376,0.43364064395089874,False,True,True,Bronny James|player_rebounds|UNDER|1.0|Jericho Sims|player_rebounds|UNDER|9.4|Sidy Cissoko|player_rebounds|UNDER|5.2|Cason Wallace|player_assists|UNDER|4.6,466.0,0.6737557223634421,0.29080132873996944,0.8913721419226854,530.0,0.517578125,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-02-19,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,381,0.5614294795349836,36,NBA_BINARY_OUTCOME_SET_V1_SHADOW,3,0,False,False,False,Amir Coffey|player_rebounds|UNDER|2.6|Taelon Peter|player_points|UNDER|6.2,200.0,0.35110956724471354,0.6032861860578511,False,False,False,Amir Coffey|player_rebounds|UNDER|2.6|Taelon Peter|player_points|UNDER|6.2|Dylan Harper|player_assists|UNDER|5.2,264.0,0.4994367475402424,0.45596576342349027,False,False,False,Amir Coffey|player_rebounds|UNDER|2.6|Taelon Peter|player_points|UNDER|6.2|Dylan Harper|player_assists|UNDER|5.2|Kawhi Leonard|player_rebounds|UNDER|8.8,306.0,0.6274897075191246,0.33480287424322264,0.8913721419226854,363.0,0.3544921875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-02-20,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,223,0.44022840006406666,37,NBA_BINARY_OUTCOME_SET_V1_SHADOW,3,0,False,True,True,Ousmane Dieng|player_rebounds|UNDER|3.2|Jaxson Hayes|player_assists|UNDER|2.2,182.0,0.2975183848824731,0.6474253300550107,False,True,True,Ousmane Dieng|player_rebounds|UNDER|3.2|Jaxson Hayes|player_assists|UNDER|2.2|Donte DiVincenzo|player_points|OVER|7.0,253.0,0.46533362979386195,0.48268573122991326,False,True,True,Ousmane Dieng|player_rebounds|UNDER|3.2|Jaxson Hayes|player_assists|UNDER|2.2|Donte DiVincenzo|player_points|OVER|7.0|Jalen Wilson|player_rebounds|UNDER|3.8,301.0,0.5990242719039032,0.3584504926150034,0.8913721419226854,362.0,0.353515625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-02-21,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,655,0.6962517160596976,38,NBA_BINARY_OUTCOME_SET_V1_SHADOW,4,0,False,True,True,Taylor Hendricks|player_rebounds|UNDER|5.4|VJ Edgecombe|player_assists|OVER|1.8,230.0,0.3351731128113135,0.6061709672498632,False,True,True,Taylor Hendricks|player_rebounds|UNDER|5.4|VJ Edgecombe|player_assists|OVER|1.8|Olivier-Maxence Prosper|player_points|UNDER|16.6,318.0,0.5067470465001933,0.4420352740796538,False,True,True,Taylor Hendricks|player_rebounds|UNDER|5.4|VJ Edgecombe|player_assists|OVER|1.8|Olivier-Maxence Prosper|player_points|UNDER|16.6|Tobias Harris|player_rebounds|UNDER|7.8,375.0,0.6471224810646643,0.314856287048231,0.8913721419226854,438.0,0.427734375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-02-22,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,175,0.579015977565402,39,NBA_BINARY_OUTCOME_SET_V1_SHADOW,4,0,False,True,True,Jared McCain|player_rebounds|UNDER|3.2|Jarace Walker|player_rebounds|UNDER|9.2,126.0,0.24420621119947747,0.6561294780607118,False,True,True,Jared McCain|player_rebounds|UNDER|3.2|Jarace Walker|player_rebounds|UNDER|9.2|Tre Johnson|player_assists|OVER|1.8,190.0,0.39624182668755586,0.5039172373944376,False,True,True,Jared McCain|player_rebounds|UNDER|3.2|Jarace Walker|player_rebounds|UNDER|9.2|Tre Johnson|player_assists|OVER|1.8|Guerschon Yabusele|player_assists|UNDER|2.4,243.0,0.5557960751204365,0.366442805201294,0.8238570372670821,306.0,0.298828125,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-02-24,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,565,0.9659601553276156,40,NBA_BINARY_OUTCOME_SET_V1_SHADOW,5,0,False,False,False,Amir Coffey|player_rebounds|UNDER|3.2|Brandin Podziemski|player_rebounds|UNDER|7.4,69.0,0.2403023638041013,0.671659559877154,False,False,False,Amir Coffey|player_rebounds|UNDER|3.2|Brandin Podziemski|player_rebounds|UNDER|7.4|Guerschon Yabusele|player_rebounds|UNDER|6.2,99.0,0.3494014230557112,0.5504575094197401,False,False,False,Amir Coffey|player_rebounds|UNDER|3.2|Brandin Podziemski|player_rebounds|UNDER|7.4|Guerschon Yabusele|player_rebounds|UNDER|6.2|Kobe Brown|player_rebounds|UNDER|6.8,126.0,0.45113240054036086,0.45112656437437215,0.8238570372670821,182.0,0.177734375,False,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-02-25,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,511,0.053500202106732606,41,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,True,True,Ousmane Dieng|player_rebounds|UNDER|5.4|Brandin Podziemski|player_rebounds|UNDER|9.2,168.0,0.25059813292994665,0.68382462430628,False,True,True,Ousmane Dieng|player_rebounds|UNDER|5.4|Brandin Podziemski|player_rebounds|UNDER|9.2|Baylor Scheierman|player_rebounds|UNDER|7.2,247.0,0.3992384573605625,0.5378249484452384,False,True,True,Ousmane Dieng|player_rebounds|UNDER|5.4|Brandin Podziemski|player_rebounds|UNDER|9.2|Baylor Scheierman|player_rebounds|UNDER|7.2|Tobias Harris|player_rebounds|UNDER|8.2,304.0,0.5315633465894044,0.4174038010892046,0.8913721419226854,368.0,0.359375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-02-26,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,1021,0.3003722086225512,42,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,False,False,Kobe Brown|player_rebounds|UNDER|7.6|Jaden McDaniels|player_rebounds|UNDER|6.2,128.0,0.2627076193590915,0.684767954606068,False,False,False,Kobe Brown|player_rebounds|UNDER|7.6|Jaden McDaniels|player_rebounds|UNDER|6.2|Davion Mitchell|player_rebounds|UNDER|3.2,177.0,0.39311312748687005,0.5499137909841628,False,False,False,Kobe Brown|player_rebounds|UNDER|7.6|Jaden McDaniels|player_rebounds|UNDER|6.2|Davion Mitchell|player_rebounds|UNDER|3.2|Tristan Vukcevic|player_rebounds|UNDER|5.2,216.0,0.5088081370488368,0.4395693887566211,0.8913721419226854,275.0,0.2685546875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-01,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,787,0.9629152411278544,43,NBA_BINARY_OUTCOME_SET_V1_SHADOW,5,0,False,True,True,Kris Dunn|player_rebounds|UNDER|5.2|Jaden McDaniels|player_rebounds|UNDER|6.6,160.0,0.2907461099185691,0.6533744099731317,False,False,False,Kris Dunn|player_rebounds|UNDER|5.2|Jaden McDaniels|player_rebounds|UNDER|6.6|Tristan da Silva|player_rebounds|UNDER|5.2,223.0,0.42393461475453403,0.5196246772649179,False,False,False,Kris Dunn|player_rebounds|UNDER|5.2|Jaden McDaniels|player_rebounds|UNDER|6.6|Tristan da Silva|player_rebounds|UNDER|5.2|Rayan Rupert|player_rebounds|UNDER|4.4,268.0,0.5394922690934582,0.41057954966949156,0.8913721419226854,331.0,0.3232421875,False,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-03,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,700,0.9007125852032632,44,NBA_BINARY_OUTCOME_SET_V1_SHADOW,4,0,False,False,False,Rayan Rupert|player_rebounds|UNDER|5.4|Tristan da Silva|player_rebounds|UNDER|5.6,235.0,0.29462532139168557,0.6463523372579703,False,False,False,Rayan Rupert|player_rebounds|UNDER|5.4|Tristan da Silva|player_rebounds|UNDER|5.6|Julius Randle|player_points|OVER|12.4,333.0,0.47327726461294684,0.4767723482432126,False,False,False,Rayan Rupert|player_rebounds|UNDER|5.4|Tristan da Silva|player_rebounds|UNDER|5.6|Julius Randle|player_points|OVER|12.4|Aaron Wiggins|player_rebounds|OVER|2.0,393.0,0.6312212325495269,0.3328187557920101,0.9025658590163672,457.0,0.4462890625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-05,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,886,0.7561325782936316,45,NBA_BINARY_OUTCOME_SET_V1_SHADOW,3,0,False,False,False,Nick Richards|player_rebounds|UNDER|9.6|Reed Sheppard|player_rebounds|UNDER|4.2,190.0,0.3240148431499573,0.6300043926650455,False,False,False,Nick Richards|player_rebounds|UNDER|9.6|Rasheer Fleming|player_rebounds|UNDER|3.6|Reed Sheppard|player_rebounds|UNDER|4.2,254.0,0.4529290920606221,0.5000522276550103,False,False,False,Nick Richards|player_rebounds|UNDER|9.6|Rasheer Fleming|player_rebounds|UNDER|3.6|Reed Sheppard|player_rebounds|UNDER|4.2|Precious Achiuwa|player_rebounds|UNDER|10.4,300.0,0.5695090563070704,0.38966973554292283,0.9025658590163672,361.0,0.3525390625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-06,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,999,0.37738776101056165,46,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Jaxson Hayes|player_rebounds|UNDER|5.8|DeAaron Fox|player_assists|OVER|4.6,281.0,0.38066616966823125,0.5708860572544232,False,True,True,Jaxson Hayes|player_rebounds|UNDER|5.8|DeAaron Fox|player_assists|OVER|4.6|Pascal Siakam|player_assists|OVER|2.8,370.0,0.5337777676350738,0.4224114335452034,False,False,False,Jaxson Hayes|player_rebounds|UNDER|5.8|DeAaron Fox|player_assists|OVER|4.6|Pascal Siakam|player_assists|OVER|2.8|Kris Dunn|player_rebounds|UNDER|5.4,428.0,0.6656034739030171,0.30161979411539397,0.9025658590163672,492.0,0.48046875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-08,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,1007,0.12805509270522805,47,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,True,True,Jrue Holiday|player_assists|UNDER|7.2|Rasheer Fleming|player_rebounds|UNDER|4.4,265.0,0.3995621364045481,0.5570298027989361,False,True,True,Jrue Holiday|player_assists|UNDER|7.2|Rasheer Fleming|player_rebounds|UNDER|4.4|Scottie Barnes|player_rebounds|OVER|3.4,345.0,0.547254045735681,0.4126353203869146,False,True,True,Jrue Holiday|player_assists|UNDER|7.2|Rasheer Fleming|player_rebounds|UNDER|4.4|Scottie Barnes|player_rebounds|OVER|3.4|Jevon Carter|player_assists|UNDER|4.0,397.0,0.6649664936235514,0.30306453339750244,0.9025658590163672,459.0,0.4482421875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-10,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,1023,0.01941579570211626,48,NBA_BINARY_OUTCOME_SET_V1_SHADOW,0,0,False,True,True,Rasheer Fleming|player_points|UNDER|8.6|Tobias Harris|player_assists|OVER|0.4,280.0,0.33825335253718963,0.6031056882362982,False,True,True,Rasheer Fleming|player_points|UNDER|8.6|Tobias Harris|player_assists|OVER|0.4|Rayan Rupert|player_rebounds|UNDER|6.0,388.0,0.518624685740385,0.4347539824431436,False,True,True,Rasheer Fleming|player_points|UNDER|8.6|Tobias Harris|player_assists|OVER|0.4|Rayan Rupert|player_rebounds|UNDER|6.0|Justin Edwards|player_assists|UNDER|2.2,451.0,0.6528844603950948,0.3132761583065938,0.9025658590163672,515.0,0.5029296875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-11,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,659,0.896459955666123,49,NBA_BINARY_OUTCOME_SET_V1_SHADOW,5,0,False,True,True,James Harden|player_assists|OVER|6.8|Landry Shamet|player_assists|OVER|0.8,230.0,0.31188146427678604,0.6322547660724466,False,False,False,James Harden|player_assists|OVER|6.8|Landry Shamet|player_assists|OVER|0.8|Cody Williams|player_assists|UNDER|4.0,321.0,0.48641069757878663,0.4652023119476858,False,False,False,James Harden|player_assists|OVER|6.8|Landry Shamet|player_assists|OVER|0.8|Cody Williams|player_assists|UNDER|4.0|Desmond Bane|player_assists|UNDER|5.4,378.0,0.6280692198355845,0.3353966784000969,0.9007125852032632,441.0,0.4306640625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-12,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,669,0.7308955246580665,50,NBA_BINARY_OUTCOME_SET_V1_SHADOW,4,0,False,False,False,Bam Adebayo|player_points|UNDER|35.0|Leonard Miller|player_rebounds|UNDER|5.6,254.0,0.30338868316122014,0.6357824736212605,False,False,False,Bam Adebayo|player_points|UNDER|35.0|Leonard Miller|player_rebounds|UNDER|5.6|Naji Marshall|player_rebounds|OVER|1.8,356.0,0.48162130717878493,0.467130376991778,False,False,False,Bam Adebayo|player_points|UNDER|35.0|Leonard Miller|player_rebounds|UNDER|5.6|Naji Marshall|player_rebounds|OVER|1.8|Jaylen Brown|player_points|OVER|20.4,419.0,0.6400254251070737,0.32417293748519094,0.9007125852032632,483.0,0.4716796875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-13,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,1021,0.16290016020528386,51,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,False,False,Naz Reid|player_assists|OVER|0.8|Leonard Miller|player_rebounds|UNDER|6.4,232.0,0.35021912341390515,0.5975887371766311,False,False,False,Naz Reid|player_assists|OVER|0.8|Leonard Miller|player_rebounds|UNDER|6.4|Gary Payton II|player_rebounds|UNDER|6.0,319.0,0.5239472910410135,0.43093151436194477,False,False,False,Naz Reid|player_assists|OVER|0.8|Leonard Miller|player_rebounds|UNDER|6.4|Gary Payton II|player_rebounds|UNDER|6.0|Vít Krejčí|player_rebounds|UNDER|5.0,375.0,0.6552180220704904,0.31075212519507467,0.9007125852032632,438.0,0.427734375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-14,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,759,0.21215544393842373,52,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Justin Edwards|player_assists|UNDER|3.2|Dylan Cardwell|player_rebounds|UNDER|11.4,333.0,0.4167701127876964,0.5350304499510752,False,True,True,Justin Edwards|player_assists|UNDER|3.2|Dylan Cardwell|player_rebounds|UNDER|11.4|Jalen Suggs|player_points|UNDER|18.2,433.0,0.587992200527365,0.37267002250488324,False,False,False,Justin Edwards|player_assists|UNDER|3.2|Dylan Cardwell|player_rebounds|UNDER|11.4|Jalen Suggs|player_points|UNDER|18.2|Quentin Grimes|player_points|UNDER|19.2,491.0,0.7144072926586817,0.2567370739909336,0.9007125852032632,555.0,0.5419921875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-16,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,767,0.041767441481987924,53,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,True,True,Jaylen Brown|player_rebounds|OVER|5.6|Dorian Finney-Smith|player_rebounds|UNDER|4.0,340.0,0.45803429821996294,0.4972297938799223,False,True,True,Jaylen Brown|player_rebounds|OVER|5.6|Dorian Finney-Smith|player_rebounds|UNDER|4.0|Kris Murray|player_points|OVER|1.0,439.0,0.6218863749718749,0.3426895931549403,False,True,True,Jaylen Brown|player_rebounds|OVER|5.6|Dorian Finney-Smith|player_rebounds|UNDER|4.0|Kris Murray|player_points|OVER|1.0|Jett Howard|player_points|UNDER|10.6,496.0,0.7402086323707201,0.23416015589120093,0.9007125852032632,559.0,0.5458984375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-17,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,926,0.6730295746395815,54,NBA_BINARY_OUTCOME_SET_V1_SHADOW,3,0,False,False,False,Luguentz Dort|player_assists|OVER|0.8|Ryan Rollins|player_rebounds|OVER|2.8,246.0,0.3265872968245711,0.6177235035413369,False,False,False,Luguentz Dort|player_assists|OVER|0.8|Ryan Rollins|player_rebounds|OVER|2.8|Duncan Robinson|player_rebounds|UNDER|3.4,340.0,0.5006449166504294,0.4518022945190929,False,False,False,Luguentz Dort|player_assists|OVER|0.8|Ryan Rollins|player_rebounds|OVER|2.8|Duncan Robinson|player_rebounds|UNDER|3.4|Russell Westbrook|player_rebounds|UNDER|6.8,397.0,0.6328323397956312,0.33044770380678484,0.9007125852032632,461.0,0.4501953125,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-18,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,999,0.3517608948745434,55,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Cody Williams|player_points|UNDER|17.6|Nickeil Alexander-Walker|player_points|UNDER|26.4,229.0,0.36285963221008866,0.5888711109037935,False,True,True,Cody Williams|player_points|UNDER|17.6|Nickeil Alexander-Walker|player_points|UNDER|26.4|Dorian Finney-Smith|player_assists|UNDER|2.6,306.0,0.5146332015748312,0.4401171120072404,False,False,False,Cody Williams|player_points|UNDER|17.6|Nickeil Alexander-Walker|player_points|UNDER|26.4|Dorian Finney-Smith|player_assists|UNDER|2.6|Derik Queen|player_rebounds|OVER|4.0,359.0,0.6454442629258372,0.3194366494115979,0.9007125852032632,422.0,0.412109375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-19,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,919,0.45429447999182965,56,NBA_BINARY_OUTCOME_SET_V1_SHADOW,3,0,False,True,True,James Harden|player_assists|OVER|6.6|Justin Edwards|player_rebounds|UNDER|4.0,300.0,0.40898417044586377,0.5409793816509381,False,True,True,James Harden|player_assists|OVER|6.6|Justin Edwards|player_rebounds|UNDER|4.0|Jaylon Tyson|player_points|OVER|6.6,399.0,0.5799395814563794,0.3804385308197149,False,False,False,James Harden|player_assists|OVER|6.6|Justin Edwards|player_rebounds|UNDER|4.0|Jaylon Tyson|player_points|OVER|6.6|Luke Kennard|player_points|OVER|4.2,456.0,0.7099826675962256,0.2613884207036646,0.9007125852032632,519.0,0.5068359375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-21,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,511,0.060066575984088495,57,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,True,True,LeBron James|player_rebounds|UNDER|7.6|Justin Edwards|player_points|UNDER|19.0,223.0,0.37857712767243223,0.5763444964893657,False,True,True,LeBron James|player_rebounds|UNDER|7.6|Justin Edwards|player_points|UNDER|19.0|Cody Williams|player_points|UNDER|18.6,297.0,0.5383741350893142,0.42035010522478505,False,True,True,LeBron James|player_rebounds|UNDER|7.6|Justin Edwards|player_points|UNDER|19.0|Cody Williams|player_points|UNDER|18.6|Daniel Gafford|player_points|UNDER|18.6,345.0,0.6601689639931315,0.30657742381296094,0.9007125852032632,406.0,0.396484375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-23,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,703,0.2786261343754803,58,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Josh Minott|player_points|UNDER|15.6|Ben Saraf|player_points|UNDER|12.8,181.0,0.29761137511496255,0.6526968449971084,False,True,True,Josh Minott|player_points|UNDER|15.6|Ben Saraf|player_points|UNDER|12.8|Ryan Nembhard|player_points|UNDER|8.4,246.0,0.43225905836614925,0.5167208325682472,False,True,True,Josh Minott|player_points|UNDER|15.6|Ben Saraf|player_points|UNDER|12.8|Ryan Nembhard|player_points|UNDER|8.4|Brice Sensabaugh|player_points|UNDER|28.8,294.0,0.5592239736978233,0.3975126887355043,0.9007125852032632,356.0,0.34765625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-25,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,887,0.5549537786780304,59,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Toumani Camara|player_points|UNDER|18.4|Jamison Battle|player_points|UNDER|6.6,73.0,0.17177613764589242,0.7741034709549914,False,True,True,Toumani Camara|player_points|UNDER|18.4|Jamison Battle|player_points|UNDER|6.6|Bub Carrington|player_points|UNDER|15.4,112.0,0.28842012076388274,0.6503657546322794,False,False,False,Toumani Camara|player_points|UNDER|18.4|Jamison Battle|player_points|UNDER|6.6|Bub Carrington|player_points|UNDER|15.4|Daniss Jenkins|player_points|UNDER|16.0,144.0,0.3941597557750391,0.546278905230491,0.896459955666123,200.0,0.1953125,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
historical_expanding,2026-03-27,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,927,0.5152191631407962,60,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Jalen Wilson|player_points|UNDER|12.0|TJ McConnell|player_points|UNDER|10.2,108.0,0.2430152696454423,0.704146095451846,False,True,True,Jalen Wilson|player_points|UNDER|12.0|TJ McConnell|player_points|UNDER|10.2|Jaden Hardy|player_points|UNDER|17.0,156.0,0.3678209645601927,0.5767188265262344,False,True,True,Jalen Wilson|player_points|UNDER|12.0|TJ McConnell|player_points|UNDER|10.2|Jaden Hardy|player_points|UNDER|17.0|Ace Bailey|player_points|UNDER|25.4,192.0,0.4792047469633725,0.46938403877564905,0.896459955666123,249.0,0.2431640625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-06,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,1022,0.3860304969490415,61,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,False,False,Olivier-Maxence_Prosper|player_points|UNDER|18.0|Daniss_Jenkins|player_rebounds|UNDER|5.2,186.0,0.30724022653297545,0.636095751141421,False,False,False,Olivier-Maxence_Prosper|player_points|UNDER|18.0|Daniss_Jenkins|player_rebounds|UNDER|5.2|Jarrett_Allen|player_assists|OVER|0.6,269.0,0.48635991684346225,0.46352908632254325,False,False,False,Olivier-Maxence_Prosper|player_points|UNDER|18.0|Daniss_Jenkins|player_rebounds|UNDER|5.2|Bruce_Brown|player_assists|OVER|0.8|Jarrett_Allen|player_assists|OVER|0.6,323.0,0.6233990665983893,0.3377780994157951,0.896459955666123,386.0,0.376953125,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
