provider_name,snapshot_time_utc,game_id,player,market,line,book,side,odds,no_vig,consensus,book_vs_consensus_gap,market_dispersion,time_to_lock
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,30.5,draftkings,UNDER,-123,0.5515695067264574,0.552738143769534,-0.0011686370430765702,0.010101010101010166,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,30.5,fanduel,UNDER,-125,0.5555555555555556,0.552738143769534,0.002817411786021573,0.010101010101010166,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,30.5,bovada,UNDER,-125,0.5555555555555556,0.552738143769534,0.002817411786021573,0.010101010101010166,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,30.5,espnbet,UNDER,-125,0.5555555555555556,0.552738143769534,0.002817411786021573,0.010101010101010166,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,30.5,betmgm,UNDER,-120,0.5454545454545454,0.552738143769534,-0.007283598314988593,0.010101010101010166,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,20.5,draftkings,OVER,-112,0.5283018867924528,0.540805630428272,-0.012503743635819187,0.031746031746031744,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,21.5,fanduel,OVER,-111,0.5260663507109005,0.5260663507109005,0.0,0.0,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,20.5,espnbet,OVER,-125,0.5555555555555556,0.540805630428272,0.01474992512728357,0.031746031746031744,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,20.5,betmgm,OVER,-125,0.5555555555555556,0.540805630428272,0.01474992512728357,0.031746031746031744,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,20.5,bovada,OVER,-110,0.5238095238095238,0.540805630428272,-0.016996106618748175,0.031746031746031744,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,20.5,draftkings,UNDER,-118,0.5412844036697247,0.5277822982566773,0.013502105413047416,0.03325942350332589,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,21.5,fanduel,UNDER,-115,0.5348837209302325,0.5348837209302325,0.0,0.0,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,20.5,espnbet,UNDER,-105,0.5121951219512195,0.5277822982566773,-0.015587176305457806,0.03325942350332589,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,20.5,bovada,UNDER,-120,0.5454545454545454,0.5277822982566773,0.017672247197868085,0.03325942350332589,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,20.5,betmgm,UNDER,-105,0.5121951219512195,0.5277822982566773,-0.015587176305457806,0.03325942350332589,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,draftkings,OVER,-103,0.5073891625615764,0.5091523586334434,-0.0017631960718670348,0.023809523809523836,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,fanduel,OVER,-106,0.5145631067961165,0.5091523586334434,0.0054107481626730625,0.023809523809523836,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,espnbet,OVER,100,0.5,0.5091523586334434,-0.009152358633443436,0.023809523809523836,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,bovada,OVER,100,0.5,0.5091523586334434,-0.009152358633443436,0.023809523809523836,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,betmgm,OVER,-110,0.5238095238095238,0.5091523586334434,0.0146571651760804,0.023809523809523836,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,draftkings,UNDER,-128,0.5614035087719298,0.5565494764579432,0.004854032313986623,0.01976284584980237,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,fanduel,UNDER,-120,0.5454545454545454,0.5565494764579432,-0.011094931003397757,0.01976284584980237,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,espnbet,UNDER,-130,0.5652173913043478,0.5565494764579432,0.008667914846404612,0.01976284584980237,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,bovada,UNDER,-130,0.5652173913043478,0.5565494764579432,0.008667914846404612,0.01976284584980237,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,17.5,betmgm,UNDER,-120,0.5454545454545454,0.5565494764579432,-0.011094931003397757,0.01976284584980237,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,14.5,draftkings,OVER,-122,0.5495495495495496,0.5364921686130633,0.01305738093648634,0.07113821138211385,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,14.5,fanduel,OVER,-113,0.5305164319248826,0.5364921686130633,-0.005975736688180633,0.07113821138211385,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,14.5,espnbet,OVER,-120,0.5454545454545454,0.5364921686130633,0.008962376841482156,0.07113821138211385,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,14.5,bovada,OVER,-115,0.5348837209302325,0.5364921686130633,-0.0016084476828307492,0.07113821138211385,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,14.5,draftkings,UNDER,-108,0.5192307692307693,0.537858014637295,-0.018627245406525716,0.03632478632478631,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,14.5,fanduel,UNDER,-113,0.5305164319248826,0.537858014637295,-0.0073415827124123645,0.03632478632478631,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,14.5,espnbet,UNDER,-110,0.5238095238095238,0.537858014637295,-0.014048490827771154,0.03632478632478631,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,14.5,bovada,UNDER,-115,0.5348837209302325,0.537858014637295,-0.002974293707062481,0.03632478632478631,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,draftkings,OVER,-117,0.5391705069124424,0.5528396485156952,-0.013669141603252832,0.03529757819394064,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,fanduel,OVER,-122,0.5495495495495496,0.5528396485156952,-0.003290098966145627,0.03529757819394064,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,espnbet,OVER,-125,0.5555555555555556,0.5528396485156952,0.0027159070398603546,0.03529757819394064,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,betmgm,OVER,-135,0.574468085106383,0.5528396485156952,0.021628436590687805,0.03529757819394064,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,bovada,OVER,-120,0.5454545454545454,0.5528396485156952,-0.007385103061149811,0.03529757819394064,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,draftkings,UNDER,-112,0.5283018867924528,0.5148220908243648,0.013479795968088015,0.028301886792452824,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,fanduel,UNDER,-104,0.5098039215686274,0.5148220908243648,-0.0050181692557373925,0.028301886792452824,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,espnbet,UNDER,-105,0.5121951219512195,0.5148220908243648,-0.0026269688731452856,0.028301886792452824,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,bovada,UNDER,-110,0.5238095238095238,0.5148220908243648,0.008987432985159027,0.028301886792452824,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,13.5,betmgm,UNDER,100,0.5,0.5148220908243648,-0.014822090824364809,0.028301886792452824,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,draftkings,OVER,-119,0.54337899543379,0.5511000415110004,-0.007721046077210469,0.0121765601217656,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,fanduel,OVER,-125,0.5555555555555556,0.5511000415110004,0.004455514044555131,0.0121765601217656,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,betmgm,OVER,-125,0.5555555555555556,0.5511000415110004,0.004455514044555131,0.0121765601217656,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,bovada,OVER,-120,0.5454545454545454,0.5511000415110004,-0.005645496056455035,0.0121765601217656,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,espnbet,OVER,-125,0.5555555555555556,0.5511000415110004,0.004455514044555131,0.0121765601217656,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,draftkings,UNDER,-111,0.5260663507109005,0.5158433226944736,0.010223028016426827,0.02111585566139551,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,fanduel,UNDER,-102,0.504950495049505,0.5158433226944736,-0.010892827644968683,0.02111585566139551,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,bovada,UNDER,-110,0.5238095238095238,0.5158433226944736,0.007966201115050198,0.02111585566139551,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,espnbet,UNDER,-105,0.5121951219512195,0.5158433226944736,-0.0036482007432541153,0.02111585566139551,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,22.5,betmgm,UNDER,-105,0.5121951219512195,0.5158433226944736,-0.0036482007432541153,0.02111585566139551,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,16.5,draftkings,OVER,-125,0.5555555555555556,0.5555555555555556,0.0,0.0,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,18.5,fanduel,OVER,102,0.49504950495049505,0.49504950495049505,0.0,0.0,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,17.5,caesars,OVER,-118,0.5412844036697247,0.5220908116377942,0.019193592031930495,0.041284403669724745,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,17.5,bovada,OVER,100,0.5,0.5220908116377942,-0.02209081163779425,0.041284403669724745,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,17.5,espnbet,OVER,-115,0.5348837209302325,0.5220908116377942,0.01279290929243826,0.041284403669724745,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,17.5,betmgm,OVER,-105,0.5121951219512195,0.5220908116377942,-0.009895689686574727,0.041284403669724745,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,16.5,draftkings,UNDER,-102,0.504950495049505,0.504950495049505,0.0,0.0,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,18.5,fanduel,UNDER,-130,0.5652173913043478,0.5652173913043478,0.0,0.0,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,17.5,caesars,UNDER,-112,0.5283018867924528,0.5459896386456472,-0.017687751853194378,0.03691550451189496,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,17.5,bovada,UNDER,-130,0.5652173913043478,0.5459896386456472,0.01922775265870058,0.03691550451189496,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,17.5,espnbet,UNDER,-115,0.5348837209302325,0.5459896386456472,-0.011105917715414693,0.03691550451189496,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,PTS,17.5,betmgm,UNDER,-125,0.5555555555555556,0.5459896386456472,0.009565916909908379,0.03691550451189496,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,draftkings,OVER,-117,0.5391705069124424,0.548238141786529,-0.009067634874086572,0.016385048643113187,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,13.5,fanduel,OVER,102,0.49504950495049505,0.49504950495049505,0.0,0.0,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,caesars,OVER,-120,0.5454545454545454,0.548238141786529,-0.002783596331983551,0.016385048643113187,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,bovada,OVER,-120,0.5454545454545454,0.548238141786529,-0.002783596331983551,0.016385048643113187,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,espnbet,OVER,-125,0.5555555555555556,0.548238141786529,0.007317413769026615,0.016385048643113187,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,betmgm,OVER,-125,0.5555555555555556,0.548238141786529,0.007317413769026615,0.016385048643113187,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,draftkings,UNDER,-109,0.5215311004784688,0.5191594437802665,0.0023716566982023846,0.013871228759680942,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,13.5,fanduel,UNDER,-130,0.5652173913043478,0.5652173913043478,0.0,0.0,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,caesars,UNDER,-111,0.5260663507109005,0.5191594437802665,0.006906906930634005,0.013871228759680942,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,bovada,UNDER,-110,0.5238095238095238,0.5191594437802665,0.004650080029257375,0.013871228759680942,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,espnbet,UNDER,-105,0.5121951219512195,0.5191594437802665,-0.006964321829046938,0.013871228759680942,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,PTS,12.5,betmgm,UNDER,-105,0.5121951219512195,0.5191594437802665,-0.006964321829046938,0.013871228759680942,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,10.5,draftkings,OVER,-125,0.5555555555555556,0.5505050505050505,0.005050505050505083,0.010101010101010166,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,10.5,fanduel,OVER,-120,0.5454545454545454,0.5505050505050505,-0.005050505050505083,0.010101010101010166,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,11.5,caesars,OVER,-107,0.5169082125603864,0.5072758336279015,0.00963237893248492,0.02910333451160596,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,11.5,bovada,OVER,105,0.4878048780487805,0.5072758336279015,-0.01947095557912104,0.02910333451160596,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,11.5,betmgm,OVER,-105,0.5121951219512195,0.5072758336279015,0.004919288323318005,0.02910333451160596,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,11.5,espnbet,OVER,-105,0.5121951219512195,0.5072758336279015,0.004919288323318005,0.02910333451160596,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,10.5,draftkings,UNDER,-102,0.504950495049505,0.5097568009228107,-0.004806305873305772,0.009612611746611543,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,10.5,fanduel,UNDER,-106,0.5145631067961165,0.5097568009228107,0.004806305873305772,0.009612611746611543,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,11.5,caesars,UNDER,-124,0.5535714285714286,0.5597876561972307,-0.006216227625802095,0.020896656534954428,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,11.5,bovada,UNDER,-135,0.574468085106383,0.5597876561972307,0.014680428909152332,0.020896656534954428,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,11.5,betmgm,UNDER,-125,0.5555555555555556,0.5597876561972307,-0.004232100641675118,0.020896656534954428,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Dylan Harper,PTS,11.5,espnbet,UNDER,-125,0.5555555555555556,0.5597876561972307,-0.004232100641675118,0.020896656534954428,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,draftkings,OVER,-114,0.5327102803738317,0.5397285906957717,-0.007018310321940002,0.022845275181723856,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,fanduel,OVER,-115,0.5348837209302325,0.5397285906957717,-0.004844869765539217,0.022845275181723856,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,caesars,OVER,-125,0.5555555555555556,0.5397285906957717,0.015826964859783854,0.022845275181723856,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,bovada,OVER,-115,0.5348837209302325,0.5397285906957717,-0.004844869765539217,0.022845275181723856,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,espnbet,OVER,-115,0.5348837209302325,0.5397285906957717,-0.004844869765539217,0.022845275181723856,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,betmgm,OVER,-120,0.5454545454545454,0.5397285906957717,0.005725954758773688,0.022845275181723856,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,draftkings,UNDER,-112,0.5283018867924528,0.5274755692889548,0.0008263175034980419,0.01797550836984607,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,fanduel,UNDER,-111,0.5260663507109005,0.5274755692889548,-0.0014092185780543165,0.01797550836984607,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,caesars,UNDER,-107,0.5169082125603864,0.5274755692889548,-0.010567356728568345,0.01797550836984607,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,bovada,UNDER,-115,0.5348837209302325,0.5274755692889548,0.007408151641277727,0.01797550836984607,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,espnbet,UNDER,-115,0.5348837209302325,0.5274755692889548,0.007408151641277727,0.01797550836984607,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Julian Champagnie,PTS,8.5,betmgm,UNDER,-110,0.5238095238095238,0.5274755692889548,-0.003666045479430946,0.01797550836984607,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,draftkings,OVER,-113,0.5305164319248826,0.5432293519228261,-0.01271291999794344,0.025039123630672955,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,fanduel,OVER,-115,0.5348837209302325,0.5432293519228261,-0.008345630992593556,0.025039123630672955,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,caesars,OVER,-121,0.5475113122171946,0.5432293519228261,0.004281960294368559,0.025039123630672955,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,bovada,OVER,-120,0.5454545454545454,0.5432293519228261,0.0022251935317193494,0.025039123630672955,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,espnbet,OVER,-125,0.5555555555555556,0.5432293519228261,0.012326203632729515,0.025039123630672955,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,betmgm,OVER,-120,0.5454545454545454,0.5432293519228261,0.0022251935317193494,0.025039123630672955,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,draftkings,UNDER,-112,0.5283018867924528,0.5233747929640868,0.00492709382836598,0.0161067648412333,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,fanduel,UNDER,-111,0.5260663507109005,0.5233747929640868,0.002691557746813622,0.0161067648412333,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,caesars,UNDER,-111,0.5260663507109005,0.5233747929640868,0.002691557746813622,0.0161067648412333,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,bovada,UNDER,-110,0.5238095238095238,0.5233747929640868,0.0004347308454369925,0.0161067648412333,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,espnbet,UNDER,-105,0.5121951219512195,0.5233747929640868,-0.01117967101286732,0.0161067648412333,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Stephon Castle,PTS,17.5,betmgm,UNDER,-110,0.5238095238095238,0.5233747929640868,0.0004347308454369925,0.0161067648412333,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,9.5,draftkings,OVER,108,0.4807692307692308,0.47847985347985345,0.0022893772893773368,0.004578754578754618,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,9.5,fanduel,OVER,110,0.47619047619047616,0.47847985347985345,-0.0022893772893772812,0.004578754578754618,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,8.5,espnbet,OVER,-130,0.5652173913043478,0.5771740703682028,-0.011956679063855002,0.02661934338952976,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,8.5,betmgm,OVER,-135,0.574468085106383,0.5771740703682028,-0.0027059852618197544,0.02661934338952976,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,8.5,bovada,OVER,-145,0.5918367346938775,0.5771740703682028,0.014662664325674757,0.02661934338952976,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,9.5,draftkings,UNDER,-142,0.5867768595041323,0.5850550964187329,0.001721763085399397,0.003443526170798905,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,9.5,fanduel,UNDER,-140,0.5833333333333334,0.5850550964187329,-0.001721763085399508,0.003443526170798905,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,8.5,espnbet,UNDER,100,0.5,0.4920634920634921,0.007936507936507908,0.023809523809523836,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,8.5,bovada,UNDER,110,0.47619047619047616,0.4920634920634921,-0.015873015873015928,0.023809523809523836,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Deaaron Fox,TRB,8.5,betmgm,UNDER,100,0.5,0.4920634920634921,0.007936507936507908,0.023809523809523836,
sportsgameodds,2026-05-12T22:10:27.110534+00:00,pAYPKeculbQNxQPfqMBj,Devin Vassell,TRB,6.5,draftkings,OVER,-124,0.5535714285714286,0.5558898961072873,-0.002318467535858737,0.015667841754798184,
