event_date,player,market,side,line,actual,p_over,event_id,selected_probability,corrected_edge,state_lcb,state_history_n,state_empirical_rate,robust_score,selector_version,eligible,rank,leg_result,decision_id,published,parlay_hit
2026-04-09,Jamal_Shead,player_rebounds,OVER,0.8,1.0,0.92,2026-04-09 00:00:00|1610612748|1610612761,0.92,0.3961904761904762,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-09,True,False
2026-04-09,Miles_McBride,player_points,OVER,4.8,4.0,0.7261451185056713,2026-04-09 00:00:00|1610612738|1610612752,0.7261451185056713,0.20233559469614748,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,2026-04-09,True,False
2026-04-09,Pelle_Larsson,player_rebounds,UNDER,5.6,4.0,0.25856652605192676,2026-04-09 00:00:00|1610612748|1610612761,0.7414334739480732,0.2176239501385494,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,2026-04-09,True,False
2026-04-10,Anthony_Black,player_assists,OVER,1.8,2.0,0.8562523000164501,2026-04-10 00:00:00|1610612741|1610612753,0.8562523000164501,0.3324427762069263,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-10,True,True
2026-04-10,Quentin_Grimes,player_assists,OVER,0.6,1.0,0.7807174788248088,2026-04-10 00:00:00|1610612754|1610612755,0.7807174788248088,0.25690795501528496,0.7864434786266603,20,0.9,0.7857174788248088,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-10,True,True
2026-04-10,Kelly_Oubre_Jr,player_assists,OVER,0.8,1.0,0.7286446122566362,2026-04-10 00:00:00|1610612754|1610612755,0.7286446122566362,0.2048350884471124,0.7864434786266603,20,0.9,0.7336446122566362,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-10,True,True
2026-04-10,Donovan_Clingan,player_rebounds,OVER,8.2,13.0,0.7481391068059173,2026-04-10 00:00:00|1610612746|1610612757,0.7481391068059173,0.2243295829963935,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,2026-04-10,True,True
2026-04-12,Anthony_Black,player_assists,OVER,1.8,1.0,0.8692545281598588,2026-04-12 00:00:00|1610612738|1610612753,0.8692545281598588,0.345445004350335,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,2026-04-12,True,False
2026-04-12,Quentin_Grimes,player_assists,OVER,0.6,5.0,0.8003165148189035,2026-04-12 00:00:00|1610612749|1610612755,0.8003165148189035,0.2765069910093797,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-12,True,False
2026-04-12,Kelly_Oubre_Jr,player_assists,OVER,0.8,1.0,0.7940451496377781,2026-04-12 00:00:00|1610612749|1610612755,0.7940451496377781,0.2702356258282542,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-12,True,False
2026-04-12,Jeremiah_Fears,player_points,UNDER,28.8,36.0,0.18413371280428903,2026-04-12 00:00:00|1610612740|1610612750,0.815866287195711,0.29205676338618713,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,2026-04-12,True,False
2026-04-18,Jonas_Valančiūnas,player_points,UNDER,14.8,0.0,0.22757585023621663,2026-04-18 00:00:00|1610612743|1610612750,0.7724241497637834,0.24861462595425954,0.7864434786266603,20,0.9,0.7724241497637834,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-18,True,False
2026-04-18,JaeSean_Tate,player_rebounds,UNDER,4.0,4.0,0.22646472231792059,2026-04-18 00:00:00|1610612745|1610612747,0.7735352776820794,0.24972575387255558,0.7552346828713883,20,0.875,0.7552346828713883,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.5,2026-04-18,True,False
2026-04-18,Rui_Hachimura,player_points,UNDER,16.6,14.0,0.26389527569476745,2026-04-18 00:00:00|1610612745|1610612747,0.7361047243052325,0.2122952004957087,0.7864434786266603,20,0.9,0.7361047243052325,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-18,True,False
2026-04-18,Jabari_Smith_Jr,player_assists,OVER,0.8,0.0,0.7815257143040835,2026-04-18 00:00:00|1610612745|1610612747,0.7815257143040835,0.2577161904945596,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,2026-04-18,True,False
2026-04-19,Kelly_Oubre_Jr,player_assists,OVER,0.8,2.0,0.7950154354425791,2026-04-19 00:00:00|1610612738|1610612755,0.7950154354425791,0.2712059116330553,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-19,True,False
2026-04-19,Goga_Bitadze,player_points,UNDER,9.8,4.0,0.1948597097587823,2026-04-19 00:00:00|1610612753|1610612765,0.8051402902412177,0.28133076643169386,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-19,True,False
2026-04-19,Anthony_Black,player_assists,OVER,1.4,3.0,0.860896124813025,2026-04-19 00:00:00|1610612753|1610612765,0.860896124813025,0.3370866010035012,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-19,True,False
2026-04-19,Deni_Avdija,player_points,UNDER,28.2,30.0,0.2573933216180313,2026-04-19 00:00:00|1610612757|1610612759,0.7426066783819687,0.21879715457244486,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,2026-04-19,True,False
2026-04-21,Jaylen_Brown,player_assists,OVER,2.8,4.0,0.8139058974255751,2026-04-21 00:00:00|1610612738|1610612755,0.8139058974255751,0.29009637361605123,0.8535846533652467,20,0.95,0.8189058974255751,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-21,True,True
2026-04-21,Keldon_Johnson,player_rebounds,UNDER,7.2,4.0,0.268849236486588,2026-04-21 00:00:00|1610612757|1610612759,0.731150763513412,0.20734123970388818,0.7864434786266603,20,0.9,0.731150763513412,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-21,True,True
2026-04-21,Carter_Bryant,player_assists,UNDER,2.4,2.0,0.27628513973421764,2026-04-21 00:00:00|1610612757|1610612759,0.7237148602657824,0.19990533645625852,0.7250920541781595,20,0.85,0.7237148602657824,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-21,True,True
2026-04-21,Deni_Avdija,player_points,UNDER,29.0,14.0,0.19874039058990278,2026-04-21 00:00:00|1610612757|1610612759,0.8012596094100972,0.2774500856005734,0.6958131885925213,20,0.825,0.6958131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,2026-04-21,True,True
2026-04-23,Bruce_Brown,player_assists,UNDER,3.6,2.0,0.24414045462638856,2026-04-23 00:00:00|1610612743|1610612750,0.7558595453736114,0.2320500215640876,0.7864434786266603,20,0.9,0.7558595453736114,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-23,True,False
2026-04-23,NaeQwan_Tomlin,player_rebounds,UNDER,5.2,1.0,0.2662772614535326,2026-04-23 00:00:00|1610612739|1610612761,0.7337227385464674,0.20991321473694358,0.7864434786266603,20,0.9,0.7337227385464674,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-23,True,False
2026-04-23,Landry_Shamet,player_rebounds,OVER,0.8,0.0,0.756773371514596,2026-04-23 00:00:00|1610612737|1610612752,0.756773371514596,0.23296384770507217,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,2026-04-23,True,False
2026-04-23,Jamal_Shead,player_rebounds,UNDER,2.5,1.0,0.27260152977014707,2026-04-23 00:00:00|1610612739|1610612761,0.7273984702298529,0.2035889464203291,0.8535846533652467,20,0.95,0.7273984702298529,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,2026-04-23,True,False
2026-04-24,Shaedon_Sharpe,player_points,OVER,7.6,4.0,0.7492307003128614,2026-04-24 00:00:00|1610612757|1610612759,0.7492307003128614,0.2254211765033376,0.8535846533652467,20,0.95,0.7542307003128614,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,2026-04-24,True,False
2026-04-24,Jaxson_Hayes,player_rebounds,OVER,2.6,4.0,0.7504573707090068,2026-04-24 00:00:00|1610612745|1610612747,0.7504573707090068,0.22664784689948292,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-24,True,False
2026-04-24,Carter_Bryant,player_assists,UNDER,2.6,4.0,0.2519721997893619,2026-04-24 00:00:00|1610612757|1610612759,0.7480278002106381,0.22421827640111425,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,2026-04-24,True,False
2026-04-24,Baylor_Scheierman,player_points,UNDER,13.8,6.0,0.2657126021812388,2026-04-24 00:00:00|1610612738|1610612755,0.7342873978187612,0.21047787400923734,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,2026-04-24,True,False
2026-04-25,Duncan_Robinson,player_assists,OVER,1.5,3.0,0.8027946249739266,2026-04-25 00:00:00|1610612753|1610612765,0.8027946249739266,0.2789851011644028,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-25,True,True
2026-04-25,Goga_Bitadze,player_rebounds,UNDER,8.8,2.0,0.2385780469690818,2026-04-25 00:00:00|1610612753|1610612765,0.7614219530309182,0.23761242922139436,0.7864434786266603,20,0.9,0.7614219530309182,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-25,True,True
2026-04-25,Bruce_Brown,player_assists,UNDER,3.6,2.0,0.26355686485870744,2026-04-25 00:00:00|1610612743|1610612750,0.7364431351412926,0.21263361133176872,0.7864434786266603,20,0.9,0.7364431351412926,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-25,True,True
2026-04-25,Alex_Caruso,player_assists,OVER,0.8,1.0,0.7289663255203137,2026-04-25 00:00:00|1610612756|1610612760,0.7289663255203137,0.20515680171078987,0.7864434786266603,20,0.9,0.7339663255203137,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,2026-04-25,True,True
2026-04-26,Trendon_Watford,player_assists,OVER,0.8,1.0,0.7564482384371545,2026-04-26 00:00:00|1610612738|1610612755,0.7564482384371545,0.23263871462763064,0.7864434786266603,20,0.9,0.7614482384371545,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-26,True,False
2026-04-26,Quentin_Grimes,player_rebounds,OVER,2.0,2.0,0.92,2026-04-26 00:00:00|1610612738|1610612755,0.92,0.3961904761904762,0.7552346828713883,20,0.875,0.7602346828713883,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.5,2026-04-26,True,False
2026-04-26,Jerami_Grant,player_rebounds,OVER,1.8,5.0,0.7722284706050878,2026-04-26 00:00:00|1610612757|1610612759,0.7722284706050878,0.24841894679556398,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-26,True,False
2026-04-26,Shaedon_Sharpe,player_points,OVER,8.0,8.0,0.7062516512809033,2026-04-26 00:00:00|1610612757|1610612759,0.7062516512809033,0.18244212747137944,0.7552346828713883,20,0.875,0.7112516512809033,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.5,2026-04-26,True,False
2026-04-27,Terrence_Shannon_Jr,player_points,UNDER,17.4,15.0,0.2604116138636803,2026-04-27 00:00:00|1610612743|1610612750,0.7395883861363197,0.21577886232679588,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-27,True,False
2026-04-27,Jonas_Valančiūnas,player_rebounds,UNDER,7.4,2.0,0.27971125200278046,2026-04-27 00:00:00|1610612743|1610612750,0.7202887479972195,0.1964792241876957,0.7250920541781595,20,0.85,0.7202887479972195,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-27,True,False
2026-04-27,Joan_Beringer,player_rebounds,UNDER,5.6,1.0,0.28667239759319163,2026-04-27 00:00:00|1610612743|1610612750,0.7133276024068084,0.18951807859728453,0.7250920541781595,20,0.85,0.7133276024068084,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-27,True,False
2026-04-27,Daniss_Jenkins,player_points,OVER,4.6,3.0,0.6812294904639312,2026-04-27 00:00:00|1610612753|1610612765,0.6812294904639312,0.15741996665440738,0.7250920541781595,20,0.85,0.6862294904639312,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,2026-04-27,True,False
2026-04-28,Harrison_Barnes,player_rebounds,OVER,0.8,1.0,0.92,2026-04-28 00:00:00|1610612757|1610612759,0.92,0.3961904761904762,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-28,True,False
2026-04-28,Vít_Krejčí,player_assists,OVER,0.0,2.0,0.7566016191477454,2026-04-28 00:00:00|1610612757|1610612759,0.7566016191477454,0.23279209533822154,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-28,True,False
2026-04-28,Neemias_Queta,player_assists,OVER,0.5,1.0,0.7492103953527148,2026-04-28 00:00:00|1610612738|1610612755,0.7492103953527148,0.225400871543191,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-28,True,False
2026-04-28,Trendon_Watford,player_assists,OVER,0.8,0.0,0.7136054909625414,2026-04-28 00:00:00|1610612738|1610612755,0.7136054909625414,0.1897959671530176,0.7864434786266603,20,0.9,0.7186054909625414,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,2026-04-28,True,False
2026-04-29,Duncan_Robinson,player_assists,OVER,1.5,1.0,0.7104416407854339,2026-04-29 00:00:00|1610612753|1610612765,0.7104416407854339,0.1866321169759101,0.7250920541781595,20,0.85,0.7154416407854339,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,2026-04-29,True,False
2026-04-29,Daniss_Jenkins,player_points,OVER,4.0,6.0,0.7051801130115486,2026-04-29 00:00:00|1610612753|1610612765,0.7051801130115486,0.18137058920202476,0.7250920541781595,20,0.85,0.7101801130115486,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-29,True,False
2026-04-29,Amen_Thompson,player_points,UNDER,24.6,15.0,0.29875665120755523,2026-04-29 00:00:00|1610612745|1610612747,0.7012433487924448,0.17743382498292093,0.7250920541781595,20,0.85,0.7012433487924448,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-29,True,False
2026-04-29,AJ_Lawson,player_rebounds,OVER,0.0,0.0,0.7416733909861656,2026-04-29 00:00:00|1610612739|1610612761,0.7416733909861656,0.21786386717664175,0.6958131885925213,20,0.825,0.7008131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.5,2026-04-29,True,False
2026-04-30,Jaden_McDaniels,player_assists,UNDER,3.5,3.0,0.25146391172644655,2026-04-30 00:00:00|1610612743|1610612750,0.7485360882735534,0.2247265644640296,0.7864434786266603,20,0.9,0.7485360882735534,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,2026-04-30,True,True
2026-04-30,Mike_Conley,player_assists,UNDER,4.5,3.0,0.10985252397095202,2026-04-30 00:00:00|1610612743|1610612750,0.890147476029048,0.36633795221952414,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,2026-04-30,True,True
2026-04-30,Asa_Newell,player_assists,UNDER,1.4,0.0,0.24884056549895284,2026-04-30 00:00:00|1610612737|1610612752,0.7511594345010472,0.22734991069152333,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,2026-04-30,True,True
2026-04-30,Jonas_Valančiūnas,player_rebounds,UNDER,7.0,2.0,0.28063676092429,2026-04-30 00:00:00|1610612743|1610612750,0.71936323907571,0.19555371526618615,0.7250920541781595,20,0.85,0.71936323907571,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,2026-04-30,True,True
