Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,PA,AB,BB,SO,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Market_HR,Market_RBI,Synthetic_Market_H,Synthetic_Market_HR,Synthetic_Market_RBI,Market_Source_H,Market_Source_HR,Market_Source_RBI,Market_H_books,Market_HR_books,Market_RBI_books,Market_H_over_price,Market_HR_over_price,Market_RBI_over_price,Market_H_under_price,Market_HR_under_price,Market_RBI_under_price,Market_H_line_std,Market_HR_line_std,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1
2026-03-22,Dansby_Swanson,hitter,CHC,MIL,2026,831789,10,112,158,1,1.0,0.0,2.0,3.0,3.0,0.0,1.0,8.0,0.06818181818181818,0.2966666666666667,0.2966666666666667,0.0,0.0,35.6,0.0,3.0,3.935112989477316,1.0277777777777777,0.0,96.0,0,2.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.4176317923063654,-0.49111111111111116,-0.291062532344316,0.4,0.0,0.2,1.0,0.0,0.0
2026-03-23,Dansby_Swanson,hitter,CHC,NYY,2026,831780,11,112,147,1,0.0,0.0,0.0,3.0,3.0,0.0,2.0,7.0,0.06818181818181818,0.0,0.0,0.0,0.0,10.0,3.0,9.0,3.897252747252747,1.0277777777777777,0.0,93.0,0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.23811738261738258,-0.49111111111111116,0.2100444555444555,0.6,0.0,0.6,1.0,0.0,2.0
2026-03-24,Dansby_Swanson,hitter,CHC,NYY,2026,831779,12,112,147,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.02702702702702703,0.0,0.0,0.0,0.0,10.0,0.0,12.0,4.5133241758241756,1.0277777777777777,0.0,91.0,0,1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.09707063657063658,-0.49111111111111116,-0.12755000742500738,0.6,0.0,0.6,0.0,0.0,0.0
2026-03-26,Dansby_Swanson,hitter,CHC,WSH,2026,824704,13,112,120,1,0.0,0.0,1.0,4.0,2.0,2.0,0.0,8.0,0.1,0.345,0.345,0.0,0.0,41.4,0.0,15.0,3.0535714285714284,1.0522222222222224,-22.0,49.0,0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.3824571428571427,-0.4832888888888888,-0.011221428571428549,0.6,0.0,0.6,0.0,0.0,0.0
2026-03-28,Dansby_Swanson,hitter,CHC,WSH,2026,824701,14,112,120,1,1.0,0.0,0.0,4.0,3.0,1.0,0.0,6.0,0.0975609756097561,0.395,0.395,0.0,0.0,47.400000000000006,0.0,3.0,2.9732142857142856,1.0522222222222224,9.0,41.0,0,2.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.037409872241579656,-0.4832888888888888,0.1568924216027875,0.4,0.0,0.6,0.0,0.0,1.0
2026-03-29,Dansby_Swanson,hitter,CHC,WSH,2026,824700,15,112,120,1,0.0,0.0,0.0,3.0,3.0,0.0,2.0,8.0,0.08823529411764706,0.0,0.0,0.0,0.0,10.0,0.0,12.0,4.6875,1.0522222222222224,4.0,59.0,0,1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.13372745098039196,-0.4832888888888888,-0.04686029411764697,0.4,0.0,0.6,1.0,0.0,0.0
2026-03-30,Dansby_Swanson,hitter,CHC,LAA,2026,824702,16,112,108,1,2.0,0.0,1.0,4.0,3.0,1.0,0.0,8.0,0.10256410256410256,0.6174999999999999,0.6174999999999999,0.0,0.0,65.0,2.6,12.15,3.7071428571428577,1.0522222222222224,18.0,77.0,0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.3513783882783882,-0.4832888888888888,-0.1657774725274725,0.2,0.0,0.2,0.0,0.0,0.0
2026-03-31,Dansby_Swanson,hitter,CHC,LAA,2026,824699,17,112,108,1,0.0,0.0,0.0,4.0,3.0,1.0,2.0,6.0,0.11764705882352941,0.1725,0.1725,0.0,0.0,20.7,0.0,3.0,3.5540816326530615,1.0522222222222224,-14.0,44.0,0,1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.5201711084433776,-0.4832888888888888,0.006807022809123708,0.6,0.0,0.4,2.0,0.0,1.0
2026-04-01,Dansby_Swanson,hitter,CHC,LAA,2026,824698,18,112,108,1,0.0,0.0,1.0,4.0,3.0,0.0,2.0,6.0,0.1,0.0,0.0,0.0,0.0,10.0,0.0,8.785714285714286,2.0112244897959184,1.0522222222222224,-21.0,39.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.16010340136054407,-0.4832888888888888,-0.302838775510204,0.6,0.0,0.4,0.0,0.0,0.0
2026-04-03,Dansby_Swanson,hitter,CHC,CLE,2026,824458,19,112,114,0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,6.0,0.12121212121212122,0.0,0.0,0.0,0.0,10.0,0.0,6.75,4.399521531100478,1.08,0.0,70.0,0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.22639601275917054,-0.4744,0.0015215311004784793,0.6,0.0,0.4,0.0,0.0,1.0
