provider_name,source_event_id,game_id,snapshot_id,snapshot_time_utc,snapshot_type,commence_time_utc,home_team,away_team,player,player_id_source,market,market_canonical,line,book,side,odds,over_odds,under_odds,source_market_key,source_selection_key,is_live,raw_json_ref,valid_american_odds,schema_valid
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,25.5,fanduel,OVER,-130,-130.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,23.5,espnbet,OVER,-120,-120.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,23.5,betmgm,OVER,-105,-105.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,23.5,bovada,OVER,-120,-120.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,25.5,draftkings,UNDER,-110,,-110.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,25.5,fanduel,UNDER,-102,,-102.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,23.5,espnbet,UNDER,-110,,-110.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,23.5,bovada,UNDER,-110,,-110.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Deaaron Fox,sgo_deaaron_fox,PTS,PTS,23.5,betmgm,UNDER,-130,,-130.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Deaaron Fox"", ""player_raw"": ""DEAARON_FOX_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+assi",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,12.5,draftkings,OVER,-135,-135.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,12.5,fanduel,OVER,-122,-122.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,15.5,espnbet,OVER,-110,-110.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,15.5,bovada,OVER,-110,-110.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,15.5,betmgm,OVER,-110,-110.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,12.5,draftkings,UNDER,105,,105.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,12.5,fanduel,UNDER,-110,,-110.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,15.5,espnbet,UNDER,-120,,-120.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,15.5,bovada,UNDER,-120,,-120.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Devin Vassell,sgo_devin_vassell,PTS,PTS,15.5,betmgm,UNDER,-125,,-125.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Devin Vassell"", ""player_raw"": ""DEVIN_VASSELL_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,10.5,draftkings,OVER,100,100.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,11.5,fanduel,OVER,-120,-120.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,13.5,espnbet,OVER,-130,-130.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,14.5,betmgm,OVER,-140,-140.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,14.5,bovada,OVER,105,105.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,10.5,draftkings,UNDER,-130,,-130.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,11.5,fanduel,UNDER,-110,,-110.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,13.5,espnbet,UNDER,100,,100.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Dylan Harper,sgo_dylan_harper,PTS,PTS,14.5,bovada,UNDER,-135,,-135.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Dylan Harper"", ""player_raw"": ""DYLAN_HARPER_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_points+as",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,10.5,draftkings,OVER,-110,-110.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,10.5,fanduel,OVER,-102,-102.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,10.5,espnbet,OVER,-105,-105.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,9.5,bovada,OVER,-135,-135.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,9.5,betmgm,OVER,-135,-135.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,10.5,fanduel,UNDER,-130,,-130.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,10.5,draftkings,UNDER,-120,,-120.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,10.5,espnbet,UNDER,-125,,-125.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,9.5,bovada,UNDER,105,,105.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Julian Champagnie,sgo_julian_champagnie,PTS,PTS,9.5,betmgm,UNDER,100,,100.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Julian Champagnie"", ""player_raw"": ""JULIAN_CHAMPAGNIE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,17.5,draftkings,OVER,-115,-115.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,17.5,fanduel,OVER,-138,-138.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,24.5,espnbet,OVER,700,700.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,24.5,bovada,OVER,-115,-115.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,24.5,betmgm,OVER,-110,-110.0,,player_points+assists,over,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,17.5,draftkings,UNDER,-115,,-115.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,17.5,fanduel,UNDER,104,,104.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,24.5,espnbet,UNDER,-120,,-120.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,24.5,bovada,UNDER,-115,,-115.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
sportsgameodds,pAYPKeculbQNxQPfqMBj,pAYPKeculbQNxQPfqMBj,sgo_20260513T014058Z,2026-05-13T01:40:58.226614+00:00,entry,,,,Stephon Castle,sgo_stephon_castle,PTS,PTS,24.5,betmgm,UNDER,-118,,-118.0,player_points+assists,under,True,"{""event_id"": ""pAYPKeculbQNxQPfqMBj"", ""game_id"": ""pAYPKeculbQNxQPfqMBj"", ""player"": ""Stephon Castle"", ""player_raw"": ""STEPHON_CASTLE_1_NBA"", ""market"": ""player_points+assists"", ""market_key"": ""player_point",True,True
