Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,TB,R,PA,AB,BB,SO,SB,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Synthetic_Market_H,Market_Source_H,Market_H_books,Market_H_over_price,Market_H_under_price,Market_H_line_std,Market_HR,Synthetic_Market_HR,Market_Source_HR,Market_HR_books,Market_HR_over_price,Market_HR_under_price,Market_HR_line_std,Market_RBI,Synthetic_Market_RBI,Market_Source_RBI,Market_RBI_books,Market_RBI_over_price,Market_RBI_under_price,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1,Player_ID,Position,2B,3B,HBP,IBB,SF,SH,K,ER,ERA,IP,BF,Pitches,BB_allowed,H_allowed,HR_allowed,FIP,xFIP,CSW%,Whiff%,Opp_Lineup_wOBA_3,Opp_Lineup_K_rate_3,Market_K,Synthetic_Market_K,Market_Source_K,Market_K_books,Market_K_over_price,Market_K_under_price,Market_K_line_std,Market_ER,Synthetic_Market_ER,Market_Source_ER,Market_ER_books,Market_ER_over_price,Market_ER_under_price,Market_ER_line_std,Market_ERA,Synthetic_Market_ERA,Market_Source_ERA,Market_ERA_books,Market_ERA_over_price,Market_ERA_under_price,Market_ERA_line_std,K_market_gap,ER_market_gap,ERA_market_gap,K_rolling_avg,ER_rolling_avg,ERA_rolling_avg,K_lag1,ER_lag1,ERA_lag1,HBP_allowed,Is_Starter
2026-03-29,Jovani Morán,pitcher,BOS,CIN,2026,824538,0,111,113,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,60.0,0,2.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,,,,,,,,,,,,,,,,,,,,,,2026-03-29T16:00:00Z,,,,,,,,,,663558,P,,,,,,,2.0,0.0,0.0,2.0,8.0,25.0,1.0,1.0,0.0,4.2,4.2,0.0,0.0,0.14372727272727273,0.34285714285714286,2.6666666666666665,2.6666666666666665,synthetic,0.0,-110.0,-110.0,0.0,0.6666666666666666,0.6666666666666666,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0
2026-03-31,Jovani Morán,pitcher,BOS,HOU,2026,824212,1,111,117,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,73.0,0,1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,,,,,,,,,,,,,,,,,,,,,,2026-03-31T16:00:00Z,,,,,,,,,,663558,P,,,,,,,2.0,1.0,0.0,2.0,7.0,26.0,0.0,1.0,1.0,2.7,2.7,0.0,0.0,0.3269803086419753,0.22624743677375256,2.0,2.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-04-06,Jovani Morán,pitcher,BOS,MIL,2026,824783,2,111,158,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,46.0,0,5.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,2026-04-06T16:00:00Z,,,,,,,,,,663558,P,,,,,,,4.0,1.0,0.0,3.0,11.0,45.0,1.0,1.0,0.0,5.2,5.2,0.0,0.0,0.3111707070707071,0.30370370370370364,2.0,2.0,synthetic,0.0,-110.0,-110.0,0.0,0.5,0.5,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,2.0,1.0,0.0,0.0,0.0
