snapshot_time,snapshot_date,book,book_key,game_id,player_id,player,player_raw,market,line,over_odds,under_odds,no_vig_over,no_vig_under,open_line,current_line,close_line,close_over_odds,close_under_odds,close_status,team,opponent,source
2026-05-09T04:05:18.613508+00:00,2026-05-08,Hard Rock,hardrock,2977815,6250,Stephon_Castle,Stephon Castle,AST,12.5,145.0,-210.0,0.3759854457246817,0.6240145542753184,12.5,12.5,12.5,145.0,-210.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,theScore,thescore,2977815,6250,Stephon_Castle,Stephon Castle,AST,12.5,130.0,-170.0,0.40847201210287437,0.5915279878971256,12.5,12.5,12.5,130.0,-170.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,DraftKings,draftkings,2977815,4116,DeAaron_Fox,De'Aaron Fox,AST,4.5,-154.0,120.0,0.5715249662618084,0.42847503373819157,4.5,4.5,4.5,-154.0,120.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Fanatics,fanatics,2977815,4116,DeAaron_Fox,De'Aaron Fox,AST,4.5,-125.0,-105.0,0.5203045685279188,0.4796954314720812,4.5,4.5,4.5,-125.0,-105.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,FanDuel,fanduel,2977815,4116,DeAaron_Fox,De'Aaron Fox,AST,4.5,-160.0,120.0,0.5751633986928104,0.4248366013071895,4.5,4.5,4.5,-160.0,120.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Hard Rock,hardrock,2977815,4116,DeAaron_Fox,De'Aaron Fox,AST,4.5,-160.0,110.0,0.5637583892617449,0.43624161073825496,4.5,4.5,4.5,-160.0,110.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Fanatics,fanatics,2977815,4806,Naz_Reid,Naz Reid,AST,5.5,350.0,-700.0,0.20253164556962022,0.7974683544303797,5.5,5.5,5.5,350.0,-700.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,DraftKings,draftkings,2977815,5337,Ayo_Dosunmu,Ayo Dosunmu,AST,4.5,165.0,-215.0,0.3560327776207968,0.6439672223792031,4.5,4.5,4.5,165.0,-215.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Fanatics,fanatics,2977815,5337,Ayo_Dosunmu,Ayo Dosunmu,AST,4.5,600.0,-1400.0,0.13274336283185842,0.8672566371681416,4.5,4.5,4.5,600.0,-1400.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,FanDuel,fanduel,2977815,5337,Ayo_Dosunmu,Ayo Dosunmu,AST,4.5,164.0,-225.0,0.3536452665941241,0.646354733405876,4.5,4.5,4.5,164.0,-225.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,DraftKings,draftkings,2977815,5110,Anthony_Edwards,Anthony Edwards,AST,4.5,-135.0,105.0,0.5407914020517831,0.4592085979482169,4.5,4.5,4.5,-135.0,105.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Fanatics,fanatics,2977815,5110,Anthony_Edwards,Anthony Edwards,AST,4.5,-140.0,105.0,0.5445920303605313,0.4554079696394686,4.5,4.5,4.5,-140.0,105.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,FanDuel,fanduel,2977815,5110,Anthony_Edwards,Anthony Edwards,AST,4.5,-130.0,-102.0,0.5281576830249397,0.4718423169750604,4.5,4.5,4.5,-130.0,-102.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Hard Rock,hardrock,2977815,5110,Anthony_Edwards,Anthony Edwards,AST,4.5,100.0,-140.0,0.46153846153846145,0.5384615384615384,4.5,4.5,4.5,100.0,-140.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,DraftKings,draftkings,2977815,5221,Jaden_McDaniels,Jaden McDaniels,AST,2.5,160.0,-210.0,0.3621495327102804,0.6378504672897196,2.5,2.5,2.5,160.0,-210.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Fanatics,fanatics,2977815,5221,Jaden_McDaniels,Jaden McDaniels,AST,2.5,135.0,-210.0,0.38581207218419417,0.6141879278158058,2.5,2.5,2.5,135.0,-210.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Hard Rock,hardrock,2977815,5221,Jaden_McDaniels,Jaden McDaniels,AST,2.5,165.0,-240.0,0.3483606557377049,0.6516393442622951,2.5,2.5,2.5,165.0,-240.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,DraftKings,draftkings,2977815,5113,Devin_Vassell,Devin Vassell,AST,2.5,180.0,-238.0,0.33651931501393867,0.6634806849860613,2.5,2.5,2.5,180.0,-238.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Fanatics,fanatics,2977815,5113,Devin_Vassell,Devin Vassell,AST,2.5,175.0,-300.0,0.32653061224489793,0.673469387755102,2.5,2.5,2.5,175.0,-300.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,FanDuel,fanduel,2977815,3574,Julius_Randle,Julius Randle,AST,0.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,0.5,0.5,0.5,-120.0,-110.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Hard Rock,hardrock,2977815,3574,Julius_Randle,Julius Randle,AST,0.5,-115.0,-125.0,0.490521327014218,0.5094786729857821,0.5,0.5,0.5,-115.0,-125.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,theScore,thescore,2977815,3574,Julius_Randle,Julius Randle,AST,1.5,375.0,-675.0,0.1946624803767661,0.805337519623234,1.5,1.5,1.5,375.0,-675.0,provisional_current_snapshot_not_closing,MIN,SAS,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,FanDuel,fanduel,2977815,5809,Victor_Wembanyama,Victor Wembanyama,AST,0.5,168.0,-230.0,0.34868977176669486,0.6513102282333052,0.5,0.5,0.5,168.0,-230.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
2026-05-09T04:05:18.613508+00:00,2026-05-08,Hard Rock,hardrock,2977815,5809,Victor_Wembanyama,Victor Wembanyama,AST,0.5,145.0,-210.0,0.3759854457246817,0.6240145542753184,0.5,0.5,0.5,145.0,-210.0,provisional_current_snapshot_not_closing,SAS,@MIN,rotowire_current_board
