snapshot_time,date,book,book_key,game_id,player_id,player,player_raw,market,line,over_odds,under_odds,no_vig_over,no_vig_under,open_line,current_line,close_line,close_over_odds,close_under_odds,close_status,team,opponent,source,is_valid_over_odds,is_valid_under_odds,is_two_sided,is_valid_american_odds
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,4470,Duncan_Robinson,Duncan Robinson,PTS,11.5,-108.0,-118.0,0.4896023956080519,0.510397604391948,11.5,11.5,11.5,-108.0,-118.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,4470,Duncan_Robinson,Duncan Robinson,TRB,2.5,110.0,-142.0,0.4479822288041465,0.5520177711958534,2.5,2.5,2.5,110.0,-142.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,5355,Evan_Mobley,Evan Mobley,AST,3.5,109.0,-142.0,0.4491629236423029,0.550837076357697,3.5,3.5,3.5,109.0,-142.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-103.0,-124.0,0.47823563551944287,0.5217643644805572,15.5,15.5,15.5,-103.0,-124.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,5355,Evan_Mobley,Evan Mobley,TRB,8.5,-103.0,-128.0,0.4747311393223902,0.5252688606776097,8.5,8.5,8.5,-103.0,-128.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,5137,Isaiah_Stewart,Isaiah Stewart,PTS,3.5,-112.0,-113.0,0.4989542374299339,0.5010457625700661,3.5,3.5,3.5,-112.0,-113.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,5137,Isaiah_Stewart,Isaiah Stewart,TRB,2.5,-120.0,-109.0,0.5112107623318386,0.4887892376681614,2.5,2.5,2.5,-120.0,-109.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,5703,Jalen_Duren,Jalen Duren,AST,2.5,143.0,-189.0,0.3862242238764083,0.6137757761235918,2.5,2.5,2.5,143.0,-189.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,5703,Jalen_Duren,Jalen Duren,PTS,13.5,-107.0,-118.0,0.48848215781537946,0.5115178421846206,13.5,13.5,13.5,-107.0,-118.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,5703,Jalen_Duren,Jalen Duren,TRB,10.5,-134.0,103.0,0.5375676850717362,0.4624323149282637,10.5,10.5,10.5,-134.0,103.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,3018,James_Harden,James Harden,AST,6.5,-117.0,-110.0,0.5072254335260115,0.49277456647398843,6.5,6.5,6.5,-117.0,-110.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,3018,James_Harden,James Harden,PTS,19.5,-107.0,-119.0,0.487517163899638,0.512482836100362,19.5,19.5,19.5,-107.0,-119.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,3018,James_Harden,James Harden,TRB,5.5,113.0,-144.0,0.44305636257989545,0.5569436374201047,5.5,5.5,5.5,113.0,-144.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,BetMGM,mgm,2977854,4122,Jarrett_Allen,Jarrett Allen,AST,1.5,140.0,-190.0,0.38873994638069703,0.6112600536193029,1.5,1.5,1.5,140.0,-190.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,4122,Jarrett_Allen,Jarrett Allen,PTS,11.5,-101.0,-126.0,0.47404053829539794,0.5259594617046021,11.5,11.5,11.5,-101.0,-126.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,4122,Jarrett_Allen,Jarrett Allen,TRB,7.5,-104.0,-125.0,0.47852760736196315,0.5214723926380368,7.5,7.5,7.5,-104.0,-125.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,Fanatics,fanatics,2977854,6277,Jaylon_Tyson,Jaylon Tyson,AST,1.5,-105.0,-125.0,0.4796954314720812,0.5203045685279188,1.5,1.5,1.5,-105.0,-125.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,6277,Jaylon_Tyson,Jaylon Tyson,PTS,7.5,-103.0,-122.0,0.48005542492442055,0.5199445750755795,7.5,7.5,7.5,-103.0,-122.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,6277,Jaylon_Tyson,Jaylon Tyson,TRB,4.5,118.0,-151.0,0.4326243579578751,0.5673756420421249,4.5,4.5,4.5,118.0,-151.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,4947,Max_Strus,Max Strus,AST,1.5,-160.0,122.0,0.577373211963589,0.4226267880364109,1.5,1.5,1.5,-160.0,122.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,4947,Max_Strus,Max Strus,PTS,8.5,-121.0,-105.0,0.5166631951676735,0.4833368048323266,8.5,8.5,8.5,-121.0,-105.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,4947,Max_Strus,Max Strus,TRB,3.5,-136.0,105.0,0.5415695415695416,0.45843045843045843,3.5,3.5,3.5,-136.0,105.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,3211,Tobias_Harris,Tobias Harris,AST,1.5,-136.0,103.0,0.5391345102327761,0.46086548976722386,1.5,1.5,1.5,-136.0,103.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,3211,Tobias_Harris,Tobias Harris,PTS,18.5,-110.0,-115.0,0.4947698744769875,0.5052301255230125,18.5,18.5,18.5,-110.0,-115.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977854,3211,Tobias_Harris,Tobias Harris,TRB,5.5,-151.0,117.0,0.5662467382100334,0.4337532617899666,5.5,5.5,5.5,-151.0,117.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,6289,Ajay_Mitchell,Ajay Mitchell,AST,3.5,-119.0,-110.0,0.5091687041564792,0.49083129584352075,3.5,3.5,3.5,-119.0,-110.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-113.0,-112.0,0.5010457625700661,0.4989542374299339,16.5,16.5,16.5,-113.0,-112.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,6289,Ajay_Mitchell,Ajay Mitchell,TRB,3.5,105.0,-138.0,0.45690151660587436,0.5430984833941255,3.5,3.5,3.5,105.0,-138.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,3952,Alex_Caruso,Alex Caruso,AST,1.5,-163.0,124.0,0.5812901993249697,0.4187098006750303,1.5,1.5,1.5,-163.0,124.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,3952,Alex_Caruso,Alex Caruso,PTS,6.5,-103.0,-123.0,0.4791397221410989,0.520860277858901,6.5,6.5,6.5,-103.0,-123.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,3952,Alex_Caruso,Alex Caruso,TRB,2.5,-131.0,100.0,0.5314401622718052,0.4685598377281947,2.5,2.5,2.5,-131.0,100.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5334,Austin_Reaves,Austin Reaves,AST,5.5,-143.0,108.0,0.5503663681444749,0.4496336318555252,5.5,5.5,5.5,-143.0,108.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5334,Austin_Reaves,Austin Reaves,PTS,21.5,-114.0,-111.0,0.5031375502008032,0.4968624497991968,21.5,21.5,21.5,-114.0,-111.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5334,Austin_Reaves,Austin Reaves,TRB,4.5,-107.0,-123.0,0.4837800575807955,0.5162199424192044,4.5,4.5,4.5,-107.0,-123.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5898,Cason_Wallace,Cason Wallace,AST,1.5,-187.0,141.0,0.6109371399135114,0.38906286008648855,1.5,1.5,1.5,-187.0,141.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5898,Cason_Wallace,Cason Wallace,PTS,6.5,-108.0,-118.0,0.4896023956080519,0.510397604391948,6.5,6.5,6.5,-108.0,-118.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5898,Cason_Wallace,Cason Wallace,TRB,2.5,-119.0,-111.0,0.5080942166821806,0.4919057833178194,2.5,2.5,2.5,-119.0,-111.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5697,Chet_Holmgren,Chet Holmgren,AST,1.5,-117.0,-112.0,0.5050908202329559,0.494909179767044,1.5,1.5,1.5,-117.0,-112.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-108.0,-118.0,0.4896023956080519,0.510397604391948,16.5,16.5,16.5,-108.0,-118.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5697,Chet_Holmgren,Chet Holmgren,TRB,8.5,-125.0,-105.0,0.5203045685279188,0.4796954314720812,8.5,8.5,8.5,-125.0,-105.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4372,Deandre_Ayton,Deandre Ayton,AST,0.5,-122.0,-108.0,0.5141838223374939,0.48581617766250607,0.5,0.5,0.5,-122.0,-108.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4372,Deandre_Ayton,Deandre Ayton,PTS,8.5,-120.0,-103.0,0.5180774138664397,0.4819225861335602,8.5,8.5,8.5,-120.0,-103.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4372,Deandre_Ayton,Deandre Ayton,TRB,9.5,107.0,-140.0,0.4530011325028312,0.5469988674971688,9.5,9.5,9.5,107.0,-140.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4147,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-138.0,105.0,0.5430984833941255,0.45690151660587436,2.5,2.5,2.5,-138.0,105.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4147,Isaiah_Hartenstein,Isaiah Hartenstein,PTS,7.5,-141.0,111.0,0.5524688492321405,0.44753115076785943,7.5,7.5,7.5,-141.0,111.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4147,Isaiah_Hartenstein,Isaiah Hartenstein,TRB,8.5,-121.0,-108.0,0.513255567338282,0.48674443266171785,8.5,8.5,8.5,-121.0,-108.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,Fanatics,fanatics,2977862,5291,Isaiah_Joe,Isaiah Joe,PTS,3.5,-115.0,-115.0,0.5,0.5,3.5,3.5,3.5,-115.0,-115.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5694,Jake_LaRavia,Jake LaRavia,PTS,3.5,-107.0,-119.0,0.487517163899638,0.512482836100362,3.5,3.5,3.5,-107.0,-119.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,BetMGM,mgm,2977862,5694,Jake_LaRavia,Jake LaRavia,TRB,2.5,110.0,-150.0,0.4424778761061947,0.5575221238938053,2.5,2.5,2.5,110.0,-150.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,6266,Jared_McCain,Jared McCain,PTS,6.5,-103.0,-123.0,0.4791397221410989,0.520860277858901,6.5,6.5,6.5,-103.0,-123.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4771,Jaxson_Hayes,Jaxson Hayes,PTS,4.5,-118.0,-108.0,0.510397604391948,0.4896023956080519,4.5,4.5,4.5,-118.0,-108.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4771,Jaxson_Hayes,Jaxson Hayes,TRB,3.5,-141.0,109.0,0.55011293845321,0.44988706154679015,3.5,3.5,3.5,-141.0,109.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5690,Jaylin_Williams,Jaylin Williams,AST,1.5,103.0,-136.0,0.46086548976722386,0.5391345102327761,1.5,1.5,1.5,103.0,-136.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5690,Jaylin_Williams,Jaylin Williams,PTS,3.5,-122.0,-104.0,0.5187593796898449,0.48124062031015497,3.5,3.5,3.5,-122.0,-104.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,5690,Jaylin_Williams,Jaylin Williams,TRB,3.5,-103.0,-125.0,0.4773429454170958,0.5226570545829042,3.5,3.5,3.5,-103.0,-125.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,2344,LeBron_James,LeBron James,AST,7.5,-113.0,-116.0,0.49694600537503053,0.5030539946249695,7.5,7.5,7.5,-113.0,-116.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,2344,LeBron_James,LeBron James,PTS,22.5,-104.0,-120.0,0.4831081081081081,0.5168918918918919,22.5,22.5,22.5,-104.0,-120.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,2344,LeBron_James,LeBron James,TRB,6.5,-107.0,-121.0,0.4856245122602374,0.5143754877397627,6.5,6.5,6.5,-107.0,-121.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4808,Luguentz_Dort,Luguentz Dort,AST,0.5,-226.0,169.0,0.6509411739512175,0.3490588260487826,0.5,0.5,0.5,-226.0,169.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4808,Luguentz_Dort,Luguentz Dort,PTS,6.5,-113.0,-113.0,0.5,0.5,6.5,6.5,6.5,-113.0,-113.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4808,Luguentz_Dort,Luguentz Dort,TRB,2.5,-116.0,-112.0,0.5040997048212529,0.4959002951787471,2.5,2.5,2.5,-116.0,-112.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,BetMGM,mgm,2977862,4123,Luke_Kennard,Luke Kennard,AST,2.5,130.0,-175.0,0.4059040590405904,0.5940959409594095,2.5,2.5,2.5,130.0,-175.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,4123,Luke_Kennard,Luke Kennard,PTS,8.5,-103.0,-123.0,0.4791397221410989,0.520860277858901,8.5,8.5,8.5,-103.0,-123.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,BetMGM,mgm,2977862,4123,Luke_Kennard,Luke Kennard,TRB,2.5,-145.0,105.0,0.5481788842784694,0.45182111572153066,2.5,2.5,2.5,-145.0,105.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,3575,Marcus_Smart,Marcus Smart,AST,3.5,-157.0,121.0,0.5744821762670331,0.42551782373296687,3.5,3.5,3.5,-157.0,121.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,3575,Marcus_Smart,Marcus Smart,PTS,11.5,-116.0,-110.0,0.5062344139650873,0.4937655860349127,11.5,11.5,11.5,-116.0,-110.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:05:09.897681+00:00,2026-05-09,DraftKings,draftkings,2977862,3575,Marcus_Smart,Marcus Smart,TRB,3.5,132.0,-170.0,0.4063816977724262,0.5936183022275737,3.5,3.5,3.5,132.0,-170.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
