player_id,player_display_name,position,recent_team,opponent_team,season,week,actual,baseline,prediction,absolute_error,target
00-0039152,Will Levis,QB,TEN,MIA,2024,4,5.0,22.2,15.009821983155241,10.009821983155241,rushing
00-0039163,C.J. Stroud,QB,HOU,JAX,2024,4,17.0,9.6,9.399624461324194,7.600375538675806,rushing
00-0039164,Anthony Richardson,QB,IND,PIT,2024,4,24.0,35.6,30.969555052806637,6.969555052806637,rushing
00-0039165,Zach Charbonnet,RB,SEA,DET,2024,4,15.0,35.0,34.47770496930332,19.477704969303318,rushing
00-0039325,Carson Steele,RB,KC,LAC,2024,4,6.0,33.0,33.08651878464051,27.08651878464051,rushing
00-0039361,Bucky Irving,RB,TB,PHI,2024,4,49.0,51.333333333333336,46.78924326543814,2.210756734561862,rushing
00-0039384,Tyrone Tracy,RB,NYG,DAL,2024,4,2.0,9.0,11.724261293980234,9.724261293980234,rushing
00-0039732,Bo Nix,QB,DEN,NYJ,2024,4,3.0,35.666666666666664,31.759548228982034,28.759548228982034,rushing
00-0039794,Braelon Allen,RB,NYJ,DEN,2024,4,34.0,32.0,28.764080882049917,5.235919117950083,rushing
00-0039875,Ray Davis,RB,BUF,BAL,2024,4,11.0,21.333333333333332,21.315817623326694,10.315817623326694,rushing
00-0039910,Jayden Daniels,QB,WAS,ARI,2024,4,47.0,57.0,59.918368320641605,12.918368320641605,rushing
00-0039918,Caleb Williams,QB,CHI,LA,2024,4,12.0,22.333333333333332,19.22971677671478,7.229716776714781,rushing
00-0039921,Trey Benson,RB,ARI,WAS,2024,4,50.0,10.333333333333334,16.804953253223147,33.19504674677685,rushing
00-0023459,Aaron Rodgers,QB,NYJ,MIN,2024,5,0.0,8.8,7.8234843919766455,7.8234843919766455,rushing
00-0026158,Joe Flacco,QB,IND,JAX,2024,5,22.0,1.0,4.446422031396949,17.55357796860305,rushing
00-0030565,Geno Smith,QB,SEA,NYG,2024,5,72.0,20.4,16.283687396588213,55.71631260341179,rushing
00-0031280,Derek Carr,QB,NO,KC,2024,5,0.0,5.6,3.56313034238525,3.56313034238525,rushing
00-0031503,Jameis Winston,QB,CLE,WAS,2024,5,-3.0,0.6,10.470193024765926,13.470193024765926,rushing
00-0031687,Raheem Mostert,RB,MIA,NE,2024,5,80.0,47.2,49.0212601846217,30.978739815378297,rushing
00-0032268,Marcus Mariota,QB,WAS,CLE,2024,5,2.0,28.6,21.76460903857179,19.76460903857179,rushing
00-0032764,Derrick Henry,RB,BAL,CIN,2024,5,92.0,126.6,102.22509954619949,10.225099546199488,rushing
00-0033045,Ezekiel Elliott,RB,DAL,PIT,2024,5,17.0,27.0,27.965202818970923,10.965202818970923,rushing
00-0033077,Dak Prescott,QB,DAL,PIT,2024,5,3.0,4.2,8.261937043083961,5.261937043083961,rushing
00-0033293,Aaron Jones,RB,MIN,NYJ,2024,5,29.0,86.4,66.89056267226002,37.89056267226002,rushing
00-0033526,Samaje Perine,RB,KC,NO,2024,5,0.0,9.2,11.92123873569317,11.92123873569317,rushing
00-0033537,Deshaun Watson,QB,CLE,WAS,2024,5,14.0,30.8,25.0965999737375,11.0965999737375,rushing
00-0033553,James Conner,RB,ARI,SF,2024,5,86.0,88.6,67.59934292637385,18.40065707362615,rushing
00-0033699,Austin Ekeler,RB,WAS,CLE,2024,5,67.0,28.0,27.34115251445835,39.65884748554165,rushing
00-0033873,Patrick Mahomes,QB,KC,NO,2024,5,22.0,12.6,15.639693813176457,6.360306186823543,rushing
00-0033906,Alvin Kamara,RB,NO,KC,2024,5,26.0,81.4,68.58371406001271,42.58371406001271,rushing
00-0033923,Kareem Hunt,RB,KC,NO,2024,5,102.0,23.8,29.75690065789263,72.24309934210737,rushing
00-0033925,D'Onta Foreman,RB,CLE,WAS,2024,5,44.0,18.6,29.919016281395578,14.080983718604422,rushing
00-0033948,Jamaal Williams,RB,NO,KC,2024,5,9.0,22.6,22.511571231276193,13.511571231276193,rushing
00-0033955,Jeremy McNichols,RB,WAS,CLE,2024,5,44.0,28.0,19.43218674444408,24.56781325555592,rushing
00-0034577,Kyle Allen,QB,PIT,DAL,2024,5,0.0,-2.2,4.953629399267776,4.953629399267776,rushing
00-0034796,Lamar Jackson,QB,BAL,CIN,2024,5,55.0,68.6,52.5646892637136,2.4353107362863966,rushing
00-0034855,Baker Mayfield,QB,TB,ATL,2024,5,42.0,14.4,11.725033208342293,30.274966791657707,rushing
00-0034857,Josh Allen,QB,BUF,HOU,2024,5,54.0,34.6,27.341174523595754,26.658825476404246,rushing
00-0034869,Sam Darnold,QB,MIN,NYJ,2024,5,11.0,13.8,12.826243837378438,1.8262438373784384,rushing
00-0034972,Alexander Mattison,RB,LV,DEN,2024,5,38.0,22.2,21.712907494862907,16.287092505137093,rushing
00-0034975,Justice Hill,RB,BAL,CIN,2024,5,17.0,15.2,16.987175244085105,0.012824755914895292,rushing
00-0035228,Kyler Murray,QB,ARI,SF,2024,5,83.0,39.4,29.248684769960978,53.751315230039026,rushing
00-0035243,Miles Sanders,RB,CAR,CHI,2024,5,6.0,21.8,29.440099547171368,23.440099547171368,rushing
00-0035289,Gardner Minshew,QB,LV,DEN,2024,5,22.0,5.0,7.779445164263752,14.220554835736248,rushing
00-0035311,Myles Gaskin,RB,MIN,NYJ,2024,5,2.0,9.0,20.229689363632787,18.229689363632787,rushing
00-0035628,D'Ernest Johnson,RB,JAX,IND,2024,5,1.0,7.4,14.722454900017489,13.722454900017489,rushing
00-0035700,Josh Jacobs,RB,GB,LA,2024,5,73.0,72.6,68.2036689083287,4.796331091671306,rushing
00-0035710,Daniel Jones,QB,NYG,SEA,2024,5,38.0,15.8,24.382221303282382,13.617778696717618,rushing
00-0035719,Deebo Samuel,WR,SF,ARI,2024,5,9.0,14.6,13.503923067006404,4.503923067006404,rushing
00-0035924,Jonathan Ward,RB,PIT,DAL,2024,5,9.0,7.8,10.988000434090736,1.9880004340907362,rushing
00-0035993,Tyler Huntley,QB,MIA,NE,2024,5,7.0,17.4,21.356456405055173,14.356456405055173,rushing
00-0036139,Rico Dowdle,RB,DAL,PIT,2024,5,87.0,36.0,30.346479704360707,56.6535202956393,rushing
00-0036251,Zack Moss,RB,CIN,BAL,2024,5,24.0,43.4,40.311807629923976,16.311807629923976,rushing
00-0036275,D'Andre Swift,RB,CHI,CAR,2024,5,73.0,44.4,47.16800252952965,25.83199747047035,rushing
00-0036328,Antonio Gibson,RB,NE,MIA,2024,5,52.0,32.6,32.75357589966778,19.24642410033222,rushing
00-0036414,Cam Akers,RB,HOU,BUF,2024,5,42.0,30.0,36.63480016639923,5.365199833600769,rushing
00-0036442,Joe Burrow,QB,CIN,BAL,2024,5,1.0,9.0,8.52428933310145,7.52428933310145,rushing
00-0036555,Chuba Hubbard,RB,CAR,CHI,2024,5,97.0,75.8,57.042321168512785,39.957678831487215,rushing
00-0036875,Rhamondre Stevenson,RB,NE,MIA,2024,5,89.0,61.2,55.163291893883226,33.836708106116774,rushing
00-0036893,Najee Harris,RB,PIT,DAL,2024,5,42.0,68.0,64.53797710441496,22.537977104414963,rushing
00-0036945,Justin Fields,QB,PIT,DAL,2024,5,27.0,34.4,37.765730508478555,10.765730508478555,rushing
00-0036971,Trevor Lawrence,QB,JAX,IND,2024,5,4.0,14.2,14.075044581493511,10.075044581493511,rushing
00-0036973,Travis Etienne,RB,JAX,IND,2024,5,17.0,54.2,57.06566678715183,40.06566678715183,rushing
00-0036984,Trey Sermon,RB,IND,JAX,2024,5,38.0,11.8,16.220953944149866,21.779046055850134,rushing
00-0036997,Javonte Williams,RB,DEN,LV,2024,5,61.0,32.2,38.66700553228516,22.33299446771484,rushing
00-0037248,James Cook,RB,BUF,HOU,2024,5,82.0,52.6,47.43336723947193,34.56663276052807,rushing
00-0037256,Rachaad White,RB,TB,ATL,2024,5,72.0,38.0,36.93318062070313,35.06681937929687,rushing
00-0037263,Tyler Allgeier,RB,ATL,TB,2024,5,12.0,38.0,38.26692375850474,26.26692375850474,rushing
00-0037267,Jerome Ford,RB,CLE,WAS,2024,5,47.0,41.8,43.329543816634455,3.6704561833655447,rushing
00-0037276,Ty Chandler,RB,MIN,NYJ,2024,5,30.0,37.2,31.6848662777031,1.684866277703101,rushing
00-0037525,Jordan Mason,RB,SF,ARI,2024,5,89.0,96.6,71.4308701510378,17.569129848962206,rushing
00-0037746,Brian Robinson,RB,WAS,CLE,2024,5,18.0,66.4,65.44904661758328,47.44904661758328,rushing
00-0037834,Brock Purdy,QB,SF,ARI,2024,5,33.0,15.8,17.368472937932687,15.631527062067313,rushing
00-0037840,Kyren Williams,RB,LA,GB,2024,5,102.0,69.0,65.25699461565546,36.74300538434454,rushing
00-0038098,Pierre Strong,RB,CLE,WAS,2024,5,2.0,24.2,24.491330251592238,22.491330251592238,rushing
00-0038120,Breece Hall,RB,NYJ,MIN,2024,5,23.0,70.4,56.20446405638165,33.20446405638165,rushing
00-0038134,Kenneth Walker,RB,SEA,NYG,2024,5,19.0,73.6,65.34144080490907,46.34144080490907,rushing
00-0038416,Tyson Bagent,QB,CHI,CAR,2024,5,-4.0,21.8,24.268040122897112,28.268040122897112,rushing
00-0038542,Bijan Robinson,RB,ATL,TB,2024,5,61.0,50.4,53.24944729483588,7.750552705164118,rushing
00-0038555,Tank Bigsby,RB,JAX,IND,2024,5,101.0,44.0,31.33848326899742,69.66151673100258,rushing
00-0038579,Aidan O'Connell,QB,LV,DEN,2024,5,0.0,0.0,4.186704020997585,4.186704020997585,rushing
00-0038597,Chase Brown,RB,CIN,BAL,2024,5,46.0,45.4,34.043911134920585,11.956088865079415,rushing
00-0038705,Emari Demercado,RB,ARI,SF,2024,5,0.0,15.4,17.51685890558251,17.51685890558251,rushing
00-0038794,Jaleel McLaughlin,RB,DEN,LV,2024,5,22.0,18.4,22.372618303437818,0.3726183034378181,rushing
00-0038797,Emanuel Wilson,RB,GB,LA,2024,5,24.0,28.8,27.666734039787386,3.6667340397873858,rushing
00-0039021,Roschon Johnson,RB,CHI,CAR,2024,5,25.0,26.8,26.23376250725063,1.2337625072506313,rushing
00-0039040,Devon Achane,RB,MIA,NE,2024,5,18.0,44.2,53.54209630296969,35.54209630296969,rushing
00-0039150,Bryce Young,QB,CAR,CHI,2024,5,8.0,12.2,12.322036117761296,4.3220361177612965,rushing
00-0039163,C.J. Stroud,QB,HOU,BUF,2024,5,27.0,12.2,10.426617443759547,16.573382556240453,rushing
00-0039165,Zach Charbonnet,RB,SEA,NYG,2024,5,11.0,37.6,38.504199136521905,27.504199136521905,rushing
00-0039325,Carson Steele,RB,KC,NO,2024,5,12.0,26.25,27.526438960786933,15.526438960786933,rushing
00-0039361,Bucky Irving,RB,TB,ATL,2024,5,44.0,50.75,48.05385383621117,4.053853836211168,rushing
00-0039363,Isaac Guerendo,RB,SF,ARI,2024,5,22.0,6.333333333333333,11.104355389369271,10.895644610630729,rushing
00-0039384,Tyrone Tracy,RB,NYG,SEA,2024,5,129.0,7.25,13.304470487638486,115.69552951236152,rushing
00-0039732,Bo Nix,QB,DEN,LV,2024,5,9.0,27.5,25.039063776082905,16.039063776082905,rushing
00-0039794,Braelon Allen,RB,NYJ,MIN,2024,5,13.0,32.5,32.74722644201088,19.747226442010877,rushing
00-0039874,Jaylen Wright,RB,MIA,NE,2024,5,86.0,17.666666666666668,19.186829577260582,66.81317042273942,rushing
00-0039875,Ray Davis,RB,BUF,HOU,2024,5,0.0,18.75,22.276306374670845,22.276306374670845,rushing
00-0039910,Jayden Daniels,QB,WAS,CLE,2024,5,82.0,54.5,52.83400334416922,29.16599665583078,rushing
00-0039918,Caleb Williams,QB,CHI,CAR,2024,5,34.0,19.75,18.942130326565007,15.057869673434993,rushing
00-0023459,Aaron Rodgers,QB,NYJ,BUF,2024,6,0.0,8.8,8.794173782709969,8.794173782709969,rushing
00-0026158,Joe Flacco,QB,IND,TEN,2024,6,1.0,5.6,5.557655447334607,4.557655447334607,rushing
00-0027973,Andy Dalton,QB,CAR,ATL,2024,6,21.0,2.2,6.553944387067059,14.446055612932941,rushing
00-0030565,Geno Smith,QB,SEA,SF,2024,6,0.0,29.2,19.62977298887249,19.62977298887249,rushing
00-0032104,Ameer Abdullah,RB,LV,PIT,2024,6,24.0,9.4,7.419531838056805,16.580468161943195,rushing
00-0032764,Derrick Henry,RB,BAL,WAS,2024,6,132.0,114.4,101.04683221215926,30.95316778784074,rushing
00-0033045,Ezekiel Elliott,RB,DAL,DET,2024,6,17.0,19.6,24.81013198965859,7.81013198965859,rushing
00-0033106,Jared Goff,QB,DET,DAL,2024,6,5.0,3.2,3.931719165507431,1.068280834492569,rushing
00-0033537,Deshaun Watson,QB,CLE,PHI,2024,6,17.0,26.2,22.528044667427558,5.528044667427558,rushing
00-0033553,James Conner,RB,ARI,GB,2024,6,24.0,75.8,60.69871578856145,36.69871578856145,rushing
00-0033699,Austin Ekeler,RB,WAS,BAL,2024,6,21.0,32.2,29.694649730863603,8.694649730863603,rushing
00-0033854,Dare Ogunbowale,RB,HOU,NE,2024,6,8.0,8.0,13.66424417479039,5.66424417479039,rushing
00-0033897,Joe Mixon,RB,HOU,NE,2024,6,102.0,80.6,70.11307312617919,31.886926873820812,rushing
00-0033906,Alvin Kamara,RB,NO,TB,2024,6,40.0,77.6,64.16752654329389,24.16752654329389,rushing
00-0033925,D'Onta Foreman,RB,CLE,PHI,2024,6,31.0,17.4,27.029764071900388,3.970235928099612,rushing
00-0033948,Jamaal Williams,RB,NO,TB,2024,6,7.0,19.2,20.089171964633145,13.089171964633145,rushing
00-0033955,Jeremy McNichols,RB,WAS,BAL,2024,6,9.0,31.6,22.79401883618693,13.794018836186929,rushing
00-0034796,Lamar Jackson,QB,BAL,WAS,2024,6,40.0,72.6,57.4180697050984,17.418069705098397,rushing
00-0034844,Saquon Barkley,RB,PHI,CLE,2024,6,47.0,96.2,78.15541318372752,31.155413183727518,rushing
00-0034855,Baker Mayfield,QB,TB,NO,2024,6,29.0,21.4,10.86241505086253,18.13758494913747,rushing
00-0034857,Josh Allen,QB,BUF,NYJ,2024,6,18.0,32.0,29.420529854564236,11.420529854564236,rushing
00-0034972,Alexander Mattison,RB,LV,PIT,2024,6,33.0,25.0,25.896422485957984,7.103577514042016,rushing
00-0034975,Justice Hill,RB,BAL,WAS,2024,6,2.0,18.6,19.7377778181563,17.7377778181563,rushing
00-0035228,Kyler Murray,QB,ARI,GB,2024,6,14.0,49.4,33.33316655298126,19.33316655298126,rushing
00-0035243,Miles Sanders,RB,CAR,ATL,2024,6,1.0,19.4,30.065152202573007,29.065152202573007,rushing
00-0035261,Tony Pollard,RB,TEN,IND,2024,6,93.0,63.2,54.83254514739425,38.16745485260575,rushing
00-0035537,Ty Johnson,RB,BUF,NYJ,2024,6,34.0,8.4,12.630469351962677,21.369530648037323,rushing
00-0035567,Craig Reynolds,RB,DET,DAL,2024,6,21.0,34.4,32.17130011663286,11.171300116632857,rushing
00-0035685,David Montgomery,RB,DET,DAL,2024,6,80.0,62.2,60.050393916504554,19.949606083495446,rushing
00-0035700,Josh Jacobs,RB,GB,ARI,2024,6,62.0,80.4,69.60320731190687,7.603207311906871,rushing
00-0035710,Daniel Jones,QB,NYG,CIN,2024,6,56.0,21.6,26.596381679969515,29.403618320030485,rushing
00-0035719,Deebo Samuel,WR,SF,SEA,2024,6,15.0,9.4,10.937095865531475,4.062904134468525,rushing
00-0035924,Jonathan Ward,RB,PIT,LV,2024,6,13.0,9.0,9.574142077889363,3.4258579221106373,rushing
00-0035973,Patrick Taylor,RB,SF,SEA,2024,6,16.0,19.8,18.060584571030574,2.0605845710305744,rushing
00-0036139,Rico Dowdle,RB,DAL,DET,2024,6,25.0,44.2,34.800068784571046,9.800068784571046,rushing
00-0036158,J.K. Dobbins,RB,LAC,DEN,2024,6,96.0,72.8,60.747298939788486,35.252701060211514,rushing
00-0036251,Zack Moss,RB,CIN,NYG,2024,6,13.0,42.2,43.41400982581628,30.41400982581628,rushing
00-0036275,D'Andre Swift,RB,CHI,JAX,2024,6,91.0,46.8,51.89093125896834,39.10906874103166,rushing
00-0036328,Antonio Gibson,RB,NE,HOU,2024,6,19.0,41.4,34.02120746968305,15.021207469683048,rushing
00-0036355,Justin Herbert,QB,LAC,DEN,2024,6,2.0,4.8,9.012628466461756,7.012628466461756,rushing
00-0036389,Jalen Hurts,QB,PHI,CLE,2024,6,33.0,33.4,39.44224471538479,6.442244715384788,rushing
00-0036414,Cam Akers,RB,HOU,NE,2024,6,-1.0,34.6,39.30370488530357,40.30370488530357,rushing
00-0036555,Chuba Hubbard,RB,CAR,ATL,2024,6,92.0,78.6,64.96246783013162,27.037532169868385,rushing
00-0036893,Najee Harris,RB,PIT,LV,2024,6,106.0,54.0,56.501652244093435,49.498347755906565,rushing
00-0036945,Justin Fields,QB,PIT,LV,2024,6,59.0,34.4,37.147441491533534,21.852558508466466,rushing
00-0036971,Trevor Lawrence,QB,JAX,CHI,2024,6,17.0,13.0,11.025183685450994,5.974816314549006,rushing
00-0036973,Travis Etienne,RB,JAX,CHI,2024,6,-1.0,46.2,51.532130637958744,52.532130637958744,rushing
00-0036984,Trey Sermon,RB,IND,TEN,2024,6,29.0,18.8,22.088202592567757,6.911797407432243,rushing
00-0036997,Javonte Williams,RB,DEN,LAC,2024,6,23.0,38.0,42.93404936344535,19.934049363445347,rushing
00-0037228,Jaylen Warren,RB,PIT,LV,2024,6,7.0,32.4,27.98032742190625,20.98032742190625,rushing
00-0037258,Dameon Pierce,RB,HOU,NE,2024,6,76.0,10.0,26.046108991011504,49.95389100898849,rushing
00-0037263,Tyler Allgeier,RB,ATL,CAR,2024,6,105.0,35.6,37.803005592800794,67.19699440719921,rushing
00-0037267,Jerome Ford,RB,CLE,PHI,2024,6,14.0,50.0,45.838637710781875,31.838637710781875,rushing
00-0037525,Jordan Mason,RB,SF,SEA,2024,6,73.0,107.2,72.35148912499932,0.6485108750006816,rushing
00-0037594,Julius Chestnut,RB,TEN,IND,2024,6,2.0,4.0,9.392470087665853,7.392470087665853,rushing
00-0037617,Hassan Haskins,RB,LAC,DEN,2024,6,5.0,12.4,17.786645324716773,12.786645324716773,rushing
00-0037834,Brock Purdy,QB,SF,SEA,2024,6,19.0,21.6,19.320471579779323,0.3204715797793227,rushing
00-0038120,Breece Hall,RB,NYJ,BUF,2024,6,113.0,39.4,48.63007436200724,64.36992563799276,rushing
00-0038134,Kenneth Walker,RB,SEA,SF,2024,6,32.0,66.6,59.277610671681444,27.277610671681444,rushing
00-0038396,Eric Gray,RB,NYG,CIN,2024,6,13.0,6.0,7.737277581321482,5.262722418678518,rushing
00-0038416,Tyson Bagent,QB,CHI,JAX,2024,6,-3.0,20.2,21.10528798579562,24.10528798579562,rushing
00-0038542,Bijan Robinson,RB,ATL,CAR,2024,6,95.0,57.0,55.863112496653706,39.136887503346294,rushing
00-0038555,Tank Bigsby,RB,JAX,CHI,2024,6,24.0,57.8,35.733570282674826,11.733570282674826,rushing
00-0038573,Derius Davis,WR,LAC,DEN,2024,6,14.0,8.8,6.413873981880293,7.586126018119707,rushing
00-0038597,Chase Brown,RB,CIN,NYG,2024,6,53.0,46.0,41.064387453244365,11.935612546755635,rushing
00-0038685,Christopher Brooks,RB,GB,ARI,2024,6,21.0,27.25,23.8353234723259,2.8353234723259,rushing
00-0038705,Emari Demercado,RB,ARI,GB,2024,6,25.0,15.4,15.056185216110663,9.943814783889337,rushing
00-0038794,Jaleel McLaughlin,RB,DEN,LAC,2024,6,8.0,21.6,22.940055468562278,14.940055468562278,rushing
00-0038797,Emanuel Wilson,RB,GB,ARI,2024,6,54.0,31.2,30.86162994987885,23.13837005012115,rushing
00-0039021,Roschon Johnson,RB,CHI,JAX,2024,6,8.0,24.4,25.987793205963037,17.987793205963037,rushing
00-0039032,Tyjae Spears,RB,TEN,IND,2024,6,27.0,22.4,27.117455093257384,0.11745509325738368,rushing
00-0039139,Jahmyr Gibbs,RB,DET,DAL,2024,6,63.0,63.0,62.05111406893414,0.9488859310658597,rushing
00-0039152,Will Levis,QB,TEN,IND,2024,6,15.0,18.2,14.243870196715054,0.7561298032849457,rushing
00-0039163,C.J. Stroud,QB,HOU,NE,2024,6,7.0,13.6,12.499937580066543,5.499937580066543,rushing
00-0039165,Zach Charbonnet,RB,SEA,SF,2024,6,20.0,33.4,30.303080588440483,10.303080588440483,rushing
00-0039361,Bucky Irving,RB,TB,NO,2024,6,81.0,49.4,46.38697155162603,34.61302844837397,rushing
00-0039363,Isaac Guerendo,RB,SF,SEA,2024,6,99.0,10.25,15.708530036387433,83.29146996361257,rushing
00-0039384,Tyrone Tracy,RB,NYG,CIN,2024,6,50.0,31.6,35.70931076407914,14.290689235920858,rushing
00-0039732,Bo Nix,QB,DEN,LAC,2024,6,61.0,23.8,23.93448133690385,37.06551866309615,rushing
00-0039794,Braelon Allen,RB,NYJ,BUF,2024,6,8.0,28.6,29.75737275747485,21.75737275747485,rushing
00-0039875,Ray Davis,RB,BUF,NYJ,2024,6,97.0,15.0,17.37124391546275,79.62875608453726,rushing
00-0039910,Jayden Daniels,QB,WAS,BAL,2024,6,22.0,60.0,52.81231957757927,30.812319577579267,rushing
00-0039918,Caleb Williams,QB,CHI,JAX,2024,6,56.0,22.6,18.854846076425297,37.1451539235747,rushing
00-0039921,Trey Benson,RB,ARI,GB,2024,6,26.0,20.25,22.13132243397518,3.8686775660248216,rushing
00-0027973,Andy Dalton,QB,CAR,WAS,2024,7,3.0,6.2,8.686481536490547,5.686481536490547,rushing
00-0029263,Russell Wilson,QB,PIT,NYJ,2024,7,3.0,21.8,19.78952926492611,16.78952926492611,rushing
00-0030565,Geno Smith,QB,SEA,ATL,2024,7,15.0,23.2,19.25673598091216,4.256735980912161,rushing
00-0031687,Raheem Mostert,RB,MIA,IND,2024,7,50.0,54.6,56.73143839201498,6.731438392014979,rushing
00-0032268,Marcus Mariota,QB,WAS,CAR,2024,7,34.0,24.0,20.673104978592384,13.326895021407616,rushing
00-0032764,Derrick Henry,RB,BAL,TB,2024,7,169.0,131.6,98.76754956692331,70.23245043307669,rushing
00-0033106,Jared Goff,QB,DET,MIN,2024,7,-4.0,4.2,2.756043509749606,6.756043509749606,rushing
00-0033293,Aaron Jones,RB,MIN,DET,2024,7,93.0,70.0,55.36062188107826,37.63937811892174,rushing
00-0033526,Samaje Perine,RB,KC,SF,2024,7,6.0,7.8,12.727179331669493,6.727179331669493,rushing
00-0033537,Deshaun Watson,QB,CLE,CIN,2024,7,0.0,21.8,22.31560814859251,22.31560814859251,rushing
00-0033553,James Conner,RB,ARI,LAC,2024,7,101.0,70.6,59.693552193212206,41.306447806787794,rushing
00-0033699,Austin Ekeler,RB,WAS,CAR,2024,7,17.0,34.2,35.06731134457914,18.06731134457914,rushing
00-0033854,Dare Ogunbowale,RB,HOU,GB,2024,7,6.0,9.6,13.356178717403342,7.356178717403342,rushing
00-0033873,Patrick Mahomes,QB,KC,SF,2024,7,39.0,16.6,17.27516976572413,21.72483023427587,rushing
00-0033897,Joe Mixon,RB,HOU,GB,2024,7,115.0,92.4,70.77654124434562,44.22345875565438,rushing
00-0033906,Alvin Kamara,RB,NO,DEN,2024,7,10.0,69.0,58.23536173181624,48.23536173181624,rushing
00-0033923,Kareem Hunt,RB,KC,SF,2024,7,78.0,42.6,44.944684861893336,33.055315138106664,rushing
00-0033925,D'Onta Foreman,RB,CLE,CIN,2024,7,5.0,24.8,32.16039425030963,27.16039425030963,rushing
00-0033948,Jamaal Williams,RB,NO,DEN,2024,7,17.0,13.0,19.336100624548855,2.3361006245488554,rushing
00-0033955,Jeremy McNichols,RB,WAS,CAR,2024,7,42.0,27.2,26.06338548837886,15.93661451162114,rushing
00-0034771,Mason Rudolph,QB,TEN,BUF,2024,7,13.0,1.6,5.814163637421096,7.185836362578904,rushing
00-0034791,Nick Chubb,RB,CLE,CIN,2024,7,22.0,88.6,76.59684829538378,54.59684829538378,rushing
00-0034796,Lamar Jackson,QB,BAL,TB,2024,7,52.0,56.2,49.232752881228365,2.7672471187716354,rushing
00-0034844,Saquon Barkley,RB,PHI,NYG,2024,7,176.0,96.4,70.92011633184433,105.07988366815567,rushing
00-0034855,Baker Mayfield,QB,TB,BAL,2024,7,22.0,23.0,12.464836647788466,9.535163352211534,rushing
00-0034857,Josh Allen,QB,BUF,TEN,2024,7,1.0,27.8,26.607468738304018,25.607468738304018,rushing
00-0034869,Sam Darnold,QB,MIN,DET,2024,7,39.0,12.2,9.521957224822746,29.478042775177254,rushing
00-0034972,Alexander Mattison,RB,LV,LA,2024,7,92.0,27.8,35.74138830713528,56.25861169286472,rushing
00-0034975,Justice Hill,RB,BAL,TB,2024,7,4.0,18.4,15.90878462491414,11.90878462491414,rushing
00-0035228,Kyler Murray,QB,ARI,LAC,2024,7,64.0,40.8,31.06898412113206,32.93101587886794,rushing
00-0035243,Miles Sanders,RB,CAR,WAS,2024,7,34.0,15.2,26.837695746845824,7.162304253154176,rushing
00-0035250,Devin Singletary,RB,NYG,PHI,2024,7,18.0,56.8,54.457320599634755,36.457320599634755,rushing
00-0035261,Tony Pollard,RB,TEN,BUF,2024,7,61.0,67.8,55.50156062869943,5.49843937130057,rushing
00-0035264,Jarrett Stidham,QB,DEN,NO,2024,7,-2.0,18.4,15.43561684604935,17.43561684604935,rushing
00-0035289,Gardner Minshew,QB,LV,LA,2024,7,2.0,7.6,11.448509992729914,9.448509992729914,rushing
00-0035537,Ty Johnson,RB,BUF,TEN,2024,7,0.0,13.8,13.555768832640961,13.555768832640961,rushing
00-0035628,D'Ernest Johnson,RB,JAX,NE,2024,7,38.0,13.4,16.205076436023315,21.794923563976685,rushing
00-0035685,David Montgomery,RB,DET,MIN,2024,7,31.0,70.2,58.31090150154333,27.310901501543327,rushing
00-0035700,Josh Jacobs,RB,GB,HOU,2024,7,76.0,76.0,67.24212673925545,8.757873260744546,rushing
00-0035710,Daniel Jones,QB,NYG,PHI,2024,7,20.0,29.8,32.15326790199941,12.153267901999413,rushing
00-0035806,Jamycal Hasty,RB,NE,JAX,2024,7,-2.0,6.8,11.516144388665484,13.516144388665484,rushing
00-0035993,Tyler Huntley,QB,MIA,IND,2024,7,20.0,18.8,23.520599970332256,3.520599970332256,rushing
00-0036158,J.K. Dobbins,RB,LAC,ARI,2024,7,40.0,87.6,72.6260958334285,32.626095833428494,rushing
00-0036251,Zack Moss,RB,CIN,CLE,2024,7,7.0,36.0,37.10966717036832,30.10966717036832,rushing
00-0036264,Jordan Love,QB,GB,HOU,2024,7,0.0,5.6,9.48551149171158,9.48551149171158,rushing
00-0036328,Antonio Gibson,RB,NE,JAX,2024,7,4.0,41.6,35.21250954276225,31.21250954276225,rushing
00-0036355,Justin Herbert,QB,LAC,ARI,2024,7,8.0,5.2,10.468995635410248,2.4689956354102485,rushing
00-0036389,Jalen Hurts,QB,PHI,NYG,2024,7,22.0,39.2,39.380015305026625,17.380015305026625,rushing
00-0036442,Joe Burrow,QB,CIN,CLE,2024,7,-3.0,15.8,13.71957811229625,16.71957811229625,rushing
00-0036555,Chuba Hubbard,RB,CAR,WAS,2024,7,52.0,94.2,67.94527722419022,15.945277224190221,rushing
00-0036875,Rhamondre Stevenson,RB,NE,JAX,2024,7,18.0,71.2,54.38293435680852,36.38293435680852,rushing
00-0036893,Najee Harris,RB,PIT,NYJ,2024,7,102.0,61.2,59.59388032256171,42.40611967743829,rushing
00-0036971,Trevor Lawrence,QB,JAX,NE,2024,7,13.0,14.8,13.294959222789991,0.2949592227899913,rushing
00-0036984,Trey Sermon,RB,IND,MIA,2024,7,36.0,18.2,29.593984097153125,6.406015902846875,rushing
00-0036997,Javonte Williams,RB,DEN,NO,2024,7,88.0,38.0,45.68136294918829,42.31863705081171,rushing
