player,date,market,model_mean,line,sigma,p_model_over,p_model_under,belief_uncertainty,history_rows,prediction_source
Ayo_Dosunmu,2026-05-10,PTS,13.872707978248634,11.5,5.159304318668514,0.6772020988280396,0.3227979011719604,0.37190318766587727,20,full_distribution_pipeline
Ayo_Dosunmu,2026-05-10,TRB,4.408899641603201,3.5,2.9428772172466653,0.6212811513607953,0.3787188486392047,0.6674856441451119,20,full_distribution_pipeline
Cade_Cunningham,2026-05-09,AST,10.15181035482564,8.5,3.5777087639996634,0.6778499821384701,0.32215001786152986,0.3524207642727494,20,full_distribution_pipeline
Cade_Cunningham,2026-05-09,PTS,21.81869161703429,27.5,9.541460773079272,0.2757767640682132,0.7242232359317868,0.43730673408620263,20,full_distribution_pipeline
Cade_Cunningham,2026-05-09,TRB,5.229915862184295,5.5,2.6257830912139837,0.45903763338031567,0.5409623666196843,0.5020698535898271,20,full_distribution_pipeline
Cason_Wallace,2026-05-09,AST,3.5035114046695788,1.5,2.573140616363386,0.7818996522577162,0.21810034774228382,0.7344461938767579,20,full_distribution_pipeline
Cason_Wallace,2026-05-09,PTS,9.301581354374333,6.5,7.548265747141769,0.6447391919511982,0.3552608080488018,0.8115034916715513,20,full_distribution_pipeline
Cason_Wallace,2026-05-09,TRB,3.2654282228180516,2.5,1.954078056944394,0.6523630515417356,0.3476369484582644,0.598414028301021,20,full_distribution_pipeline
Chet_Holmgren,2026-05-09,AST,1.7252492754199666,1.5,1.3992479182911461,0.5639449579283079,0.4360550420716921,0.8110410120013155,20,full_distribution_pipeline
Chet_Holmgren,2026-05-09,PTS,15.768410213369428,16.5,4.498830257323622,0.43540969367441895,0.564590306325581,0.28530652085073466,20,full_distribution_pipeline
Chet_Holmgren,2026-05-09,TRB,9.308068422967853,8.5,4.297796252916016,0.5745692190422423,0.42543078095775766,0.4617280468535356,20,full_distribution_pipeline
Daniss_Jenkins,2026-05-09,AST,5.007121483185478,3.5,3.4622019157269204,0.6683302767241199,0.33166972327588007,0.6914555453374588,20,full_distribution_pipeline
Daniss_Jenkins,2026-05-09,PTS,11.749199959776956,10.5,7.734236940554096,0.564156339204342,0.43584366079565795,0.6582777522752215,20,full_distribution_pipeline
Daniss_Jenkins,2026-05-09,TRB,2.9743129872667122,2.5,2.112618729145617,0.5888214058945269,0.4111785941054731,0.7102879684115014,20,full_distribution_pipeline
DeAaron_Fox,2026-05-10,AST,6.259964520524641,5.5,2.296450350111301,0.6296513535157211,0.3703486464842789,0.3668471830122829,20,full_distribution_pipeline
DeAaron_Fox,2026-05-10,PTS,17.603093372445464,17.5,6.077352262812794,0.5067671464283442,0.4932328535716558,0.3452434259268213,20,full_distribution_pipeline
DeAaron_Fox,2026-05-10,TRB,3.472098671016718,3.5,1.899445902583726,0.49414007026252627,0.5058599297374737,0.547059885837726,20,full_distribution_pipeline
Dean_Wade,2026-05-09,PTS,5.919170668417791,4.5,4.40812646680746,0.6262525093112944,0.3737474906887056,0.7447202849425125,20,full_distribution_pipeline
Dean_Wade,2026-05-09,TRB,4.274011179935199,3.5,2.3680993933621335,0.6281089935656127,0.37189100643438733,0.5540695364765138,20,full_distribution_pipeline
Deandre_Ayton,2026-05-09,AST,0.6652652612402493,0.5,0.812727700887249,0.580567858829881,0.41943214117011896,0.812727700887249,20,full_distribution_pipeline
Deandre_Ayton,2026-05-09,PTS,10.043399609410931,9.5,5.931849804678398,0.5364948983322697,0.4635051016677303,0.590621705335721,20,full_distribution_pipeline
Deandre_Ayton,2026-05-09,TRB,7.982597787862949,8.5,3.160612865285865,0.4349824275298218,0.5650175724701783,0.39593788253886264,20,full_distribution_pipeline
Devin_Vassell,2026-05-10,AST,2.7987270323925366,2.5,1.118033988749895,0.6053384008953901,0.39466159910460985,0.39947946899063097,20,full_distribution_pipeline
Devin_Vassell,2026-05-10,PTS,13.936995018336226,12.5,6.180614856144977,0.591925286083385,0.408074713916615,0.443468254671358,20,full_distribution_pipeline
Devin_Vassell,2026-05-10,TRB,3.767390426031117,4.5,1.860248992954834,0.3468557153358899,0.6531442846641101,0.4937765356362535,20,full_distribution_pipeline
Donovan_Mitchell,2026-05-09,AST,5.523705128768069,3.5,2.403396719119356,0.8001112740567955,0.1998887259432045,0.43510590502056296,20,full_distribution_pipeline
Donovan_Mitchell,2026-05-09,PTS,24.491010869009784,25.5,8.337612936187684,0.4518389643010552,0.5481610356989448,0.34043563905064683,20,full_distribution_pipeline
Donovan_Mitchell,2026-05-09,TRB,4.083669014292477,3.5,2.300457620378584,0.6001435396914659,0.39985646030853406,0.5633310663345114,20,full_distribution_pipeline
Duncan_Robinson,2026-05-09,AST,2.589418904349692,1.5,1.2343760409722457,0.8112647241261736,0.18873527587382644,0.4767000190269514,20,full_distribution_pipeline
Duncan_Robinson,2026-05-09,PTS,11.171654072496505,11.5,5.296225070746144,0.4752829216455844,0.5247170783544156,0.47407707367030993,20,full_distribution_pipeline
Duncan_Robinson,2026-05-09,TRB,2.846453368552388,2.5,1.7434086394791457,0.5787598296230739,0.42124017037692607,0.6124845250374804,20,full_distribution_pipeline
Dylan_Harper,2026-05-10,AST,4.49221229375437,3.5,2.012461179749811,0.6890058073839953,0.3109941926160047,0.4479888856873002,20,full_distribution_pipeline
Dylan_Harper,2026-05-10,PTS,13.460720795307727,10.5,5.485627153130068,0.7053060658713465,0.2946939341286535,0.40752848503048233,20,full_distribution_pipeline
Dylan_Harper,2026-05-10,TRB,3.4641539633772878,3.5,1.5008769366431642,0.49047280971507556,0.5095271902849244,0.4332593044392065,20,full_distribution_pipeline
Evan_Mobley,2026-05-09,AST,2.9160036548286326,2.5,1.6733200530681511,0.59816866124395,0.40183133875605004,0.573840176879507,20,full_distribution_pipeline
Evan_Mobley,2026-05-09,PTS,19.286434394113368,15.5,6.0602240708965285,0.7339491809673574,0.2660508190326426,0.3142221079883091,20,full_distribution_pipeline
Evan_Mobley,2026-05-09,TRB,9.351189490382858,8.5,3.385339911410592,0.599260700782974,0.400739299217026,0.36202238387877955,20,full_distribution_pipeline
Isaiah_Hartenstein,2026-05-09,AST,4.597562803276786,2.5,3.0847673289381503,0.7517396636344253,0.24826033636557465,0.6709570833354506,20,full_distribution_pipeline
Isaiah_Hartenstein,2026-05-09,PTS,6.998984442613065,8.5,4.185186910244775,0.35992862308157514,0.6400713769184249,0.597970597671773,20,full_distribution_pipeline
Isaiah_Hartenstein,2026-05-09,TRB,9.05019951938688,8.5,4.261208131133952,0.5513679390791186,0.44863206092088137,0.4708413468681886,20,full_distribution_pipeline
Jaden_McDaniels,2026-05-10,AST,2.3674611005826853,2.5,1.6050905860647509,0.4670951008267358,0.5329048991732642,0.6779797081648784,20,full_distribution_pipeline
Jaden_McDaniels,2026-05-10,PTS,14.413100709125603,15.5,7.57349950398375,0.44294233186425563,0.5570576681357444,0.5254594175692269,20,full_distribution_pipeline
Jaden_McDaniels,2026-05-10,TRB,3.9768874439733093,4.5,2.4553914898486258,0.415645347808145,0.584354652191855,0.6174153843779505,20,full_distribution_pipeline
Jake_LaRavia,2026-05-09,PTS,4.859432024881607,3.5,3.688888008172938,0.6437575372657365,0.3562424627342635,0.7591191705707236,20,full_distribution_pipeline
Jake_LaRavia,2026-05-09,TRB,3.1674876716832996,2.5,2.0925934551223877,0.6251277493398473,0.37487225066015273,0.6606477031717443,20,full_distribution_pipeline
Jalen_Brunson,2026-05-10,AST,8.31987402554735,5.5,3.322966334942004,0.8019484480088985,0.19805155199110147,0.3994010395756433,20,full_distribution_pipeline
Jalen_Brunson,2026-05-10,PTS,24.245747957751696,26.5,7.823547452201086,0.3866210065053945,0.6133789934946055,0.32267709232289493,20,full_distribution_pipeline
Jalen_Brunson,2026-05-10,TRB,3.2919579861111585,3.5,1.9324105480761042,0.457132968206479,0.542867031793521,0.5870094807494464,20,full_distribution_pipeline
Jalen_Duren,2026-05-09,AST,2.236572440966114,1.5,1.6858544608470492,0.668912931090007,0.33108706890999295,0.7537669828922797,20,full_distribution_pipeline
Jalen_Duren,2026-05-09,PTS,22.838751390616313,13.5,7.419746058925964,0.8959188836617937,0.10408111633820627,0.3248752934004305,20,full_distribution_pipeline
Jalen_Duren,2026-05-09,TRB,10.932218673574273,10.5,3.3857285618810087,0.5507905753854138,0.44920942461458624,0.3097018695816162,20,full_distribution_pipeline
James_Harden,2026-05-09,AST,8.172777235134527,6.5,2.1878853044122666,0.7777342431382874,0.22226575686171257,0.2677040180425587,20,full_distribution_pipeline
James_Harden,2026-05-09,PTS,21.14914913324049,19.5,5.578152872921664,0.6162491328849846,0.3837508671150154,0.2637530634343291,20,full_distribution_pipeline
James_Harden,2026-05-09,TRB,5.460563526895404,4.5,2.1588252165910684,0.6718210930377359,0.32817890696226415,0.3953484298750509,20,full_distribution_pipeline
Jared_McCain,2026-05-09,PTS,11.566193683612397,7.5,6.751218213657522,0.7265095634596349,0.2734904365403651,0.5837026768125982,20,full_distribution_pipeline
Jarrett_Allen,2026-05-09,AST,1.4545383694482525,1.5,1.3572417850765923,0.486639686509684,0.513360313490316,0.9331082724145892,20,full_distribution_pipeline
Jarrett_Allen,2026-05-09,PTS,18.611167481642237,10.5,8.277267537946132,0.8364404000581468,0.1635595999418532,0.44474735645201724,20,full_distribution_pipeline
Jarrett_Allen,2026-05-09,TRB,9.450046078989024,7.5,3.332456024900364,0.7207825650313358,0.27921743496866425,0.35263912969796585,20,full_distribution_pipeline
Jaxson_Hayes,2026-05-09,PTS,8.56221174402517,5.5,5.614829987584102,0.7072536442640937,0.29274635573590635,0.6557686442994368,20,full_distribution_pipeline
Jaxson_Hayes,2026-05-09,TRB,4.990341656793995,3.5,2.3973669767168793,0.7329165164006477,0.2670834835993523,0.48040137160810115,20,full_distribution_pipeline
Jaylin_Williams,2026-05-09,AST,2.172665775578076,1.5,1.6982963599783722,0.6539779828865595,0.3460220171134405,0.7816648004806495,20,full_distribution_pipeline
Jaylin_Williams,2026-05-09,PTS,10.004157093771623,3.5,8.11496343669812,0.7885793735507025,0.2114206264492975,0.811159137210103,20,full_distribution_pipeline
Jaylin_Williams,2026-05-09,TRB,6.691928219656075,3.5,4.081730799034825,0.7828937739690327,0.2171062260309673,0.6099483833442256,20,full_distribution_pipeline
Jaylon_Tyson,2026-05-09,PTS,11.055005600310793,7.5,5.365582324800406,0.7461929291421339,0.25380707085786613,0.4853531982516193,20,full_distribution_pipeline
Jaylon_Tyson,2026-05-09,TRB,4.1222496600254255,3.5,2.9607075967890193,0.5832322061250333,0.41676779387496665,0.7182261728346551,20,full_distribution_pipeline
Joel_Embiid,2026-05-10,AST,4.553631912610645,4.5,2.139232523470435,0.5100006876906792,0.4899993123093208,0.4697860003893003,20,full_distribution_pipeline
Joel_Embiid,2026-05-10,PTS,30.52155229604377,25.5,5.353552681704877,0.8258739494450063,0.17412605055499375,0.17540237238847153,20,full_distribution_pipeline
Joel_Embiid,2026-05-10,TRB,8.000854343700796,7.5,2.7582412397834433,0.5720456624168824,0.4279543375831176,0.3447433388104424,20,full_distribution_pipeline
Josh_Hart,2026-05-10,AST,4.47886487884776,4.5,2.38636477557503,0.49646676682176183,0.5035332331782382,0.5328057086171687,20,full_distribution_pipeline
Josh_Hart,2026-05-10,PTS,12.81096796029701,12.5,6.531502607806987,0.5189866593116416,0.48101334068835844,0.5098367764285284,20,full_distribution_pipeline
Josh_Hart,2026-05-10,TRB,7.707528583083094,9.5,2.7236778540480113,0.25523469433850965,0.7447653056614904,0.35337888464352746,20,full_distribution_pipeline
Julian_Champagnie,2026-05-10,PTS,10.818949819417073,8.5,6.134243830206055,0.6472971553674761,0.3527028446325239,0.5669906906488054,20,full_distribution_pipeline
Julian_Champagnie,2026-05-10,TRB,5.326914280611014,5.5,2.158825216591069,0.4680486852303802,0.5319513147696198,0.40526749687878305,20,full_distribution_pipeline
Julius_Randle,2026-05-10,AST,4.310086895461535,4.5,2.3680993933621335,0.46804051686456327,0.5319594831354367,0.5494319374061137,20,full_distribution_pipeline
Julius_Randle,2026-05-10,PTS,17.830411270489396,18.5,8.973059092287546,0.47025768534002277,0.5297423146599772,0.5032446507354881,20,full_distribution_pipeline
Julius_Randle,2026-05-10,TRB,6.591484489306504,6.5,2.7164217950128906,0.5134331614838715,0.4865668385161285,0.412110777082127,20,full_distribution_pipeline
Karl-Anthony_Towns,2026-05-10,AST,2.687983990631697,4.5,1.996707816698066,0.18207073954094954,0.8179292604590505,0.7428272726538168,20,full_distribution_pipeline
Karl-Anthony_Towns,2026-05-10,PTS,21.08493881241628,19.5,5.558066683943069,0.6122392536308483,0.3877607463691517,0.26360364302646644,20,full_distribution_pipeline
Karl-Anthony_Towns,2026-05-10,TRB,11.788255774925108,11.5,3.548164833292068,0.532374776326836,0.46762522367316395,0.3009915038354866,20,full_distribution_pipeline
Keldon_Johnson,2026-05-10,PTS,12.617825085024919,8.5,6.281761402328926,0.7439337415469659,0.2560662584530341,0.4978481917445696,20,full_distribution_pipeline
Keldon_Johnson,2026-05-10,TRB,4.092701452134768,3.5,2.449489742783178,0.5955980453950158,0.4044019546049842,0.598501936051435,20,full_distribution_pipeline
Kelly_Oubre_Jr,2026-05-10,AST,1.9517571799517512,1.5,1.3562719801759993,0.6304658650417052,0.3695341349582948,0.694897907438223,20,full_distribution_pipeline
Kelly_Oubre_Jr,2026-05-10,PTS,14.897542993288218,12.5,7.762934876368399,0.6212802510498476,0.37871974895015237,0.5210882680362681,20,full_distribution_pipeline
Kelly_Oubre_Jr,2026-05-10,TRB,5.277695200151981,5.5,2.5526044491233284,0.4653002239263242,0.5346997760736758,0.48365893677410954,20,full_distribution_pipeline
LeBron_James,2026-05-09,AST,7.159653303866006,7.5,2.792848008753788,0.45150349583017496,0.5484965041698251,0.3900814592859868,20,full_distribution_pipeline
LeBron_James,2026-05-09,PTS,18.837097564398793,22.5,4.9190820709816006,0.22824732293110211,0.7717526770688978,0.2611380046296744,20,full_distribution_pipeline
LeBron_James,2026-05-09,TRB,6.747888531713149,6.5,2.856202852887397,0.5345805989346525,0.4654194010653475,0.42327356764476165,20,full_distribution_pipeline
Luguentz_Dort,2026-05-09,AST,1.1302991942819456,0.5,1.1285761872936695,0.711745289905703,0.28825471009429704,0.998475618670709,20,full_distribution_pipeline
Luguentz_Dort,2026-05-09,PTS,7.103022484937101,6.5,4.307582054690861,0.5556664278335232,0.44433357216647684,0.6064435335557022,20,full_distribution_pipeline
Luguentz_Dort,2026-05-09,TRB,3.3631782558961443,2.5,1.814415956487898,0.6828678354884772,0.3171321645115228,0.5394944360463086,20,full_distribution_pipeline
Luke_Kennard,2026-05-09,AST,1.4314513608365305,2.5,1.2763022245616642,0.2012338222972302,0.7987661777027698,0.8916141054319875,20,full_distribution_pipeline
Luke_Kennard,2026-05-09,PTS,7.399630348236037,8.5,4.418561328139094,0.40166744646657027,0.5983325535334297,0.5971327107160717,20,full_distribution_pipeline
Luke_Kennard,2026-05-09,TRB,2.181384932006081,2.5,1.5652475842498526,0.4193503571833821,0.5806496428166179,0.7175476282447747,20,full_distribution_pipeline
Marcus_Smart,2026-05-09,AST,2.8235455740754065,3.5,1.8488972531299783,0.35723136688831236,0.6427686331116876,0.6548140288953598,20,full_distribution_pipeline
Marcus_Smart,2026-05-09,PTS,9.153342462316507,11.5,5.270324068733695,0.3280664124460248,0.6719335875539751,0.5757813706229334,20,full_distribution_pipeline
Marcus_Smart,2026-05-09,TRB,2.21102350712264,3.5,1.2182817926554552,0.1450212929220545,0.8549787070779455,0.5510035459735527,20,full_distribution_pipeline
Max_Strus,2026-05-09,AST,1.948301236423613,1.5,1.2649110640673518,0.6384853955349288,0.3615146044650712,0.6492379311883402,6,full_distribution_pipeline
Max_Strus,2026-05-09,PTS,13.717703532536305,9.5,11.502173707608488,0.6430739410379376,0.3569260589620624,0.8384912008287015,6,full_distribution_pipeline
Max_Strus,2026-05-09,TRB,6.4202793624854975,3.5,1.9748417658131499,0.9303952165810931,0.06960478341890686,0.3075943668981757,6,full_distribution_pipeline
Mikal_Bridges,2026-05-10,AST,3.476725894858653,2.5,2.187885304412267,0.6723547288727372,0.3276452711272628,0.6292947360755962,20,full_distribution_pipeline
Mikal_Bridges,2026-05-10,PTS,11.238985787421148,14.5,5.670561097272009,0.2826193160624307,0.7173806839375694,0.5045438444827105,20,full_distribution_pipeline
Mikal_Bridges,2026-05-10,TRB,3.4079368016894223,3.5,2.1878853044122666,0.4832180111949594,0.5167819888050407,0.641997029794585,20,full_distribution_pipeline
Miles_McBride,2026-05-10,PTS,13.914210590605192,9.5,6.028659622346021,0.7679780645614714,0.23202193543852856,0.4332735646833276,20,full_distribution_pipeline
Miles_McBride,2026-05-10,TRB,2.6919443103970577,2.5,1.688973528196155,0.5452406076668155,0.4547593923331845,0.6274177075925594,20,full_distribution_pipeline
Mitchell_Robinson,2026-05-10,PTS,6.789948061069768,4.5,3.75394529304276,0.7290727518228328,0.2709272481771672,0.5528680424767962,20,full_distribution_pipeline
Mitchell_Robinson,2026-05-10,TRB,8.620836477092066,7.5,4.657760925821039,0.5950823354889817,0.4049176645110183,0.540291065512957,20,full_distribution_pipeline
Naz_Reid,2026-05-10,PTS,11.097739799222603,12.5,4.3029977310805325,0.37225763558088487,0.6277423644191151,0.3877364047931596,20,full_distribution_pipeline
Naz_Reid,2026-05-10,TRB,5.915561753389645,6.5,2.54382637606794,0.4091439153711002,0.5908560846288998,0.4300227910917024,20,full_distribution_pipeline
Paul_George,2026-05-10,AST,3.83858663244351,3.5,1.3218806379747876,0.6010786685483986,0.39892133145160136,0.3443664985446283,20,full_distribution_pipeline
Paul_George,2026-05-10,PTS,17.949722747244117,16.5,7.749193506423748,0.5742012289385758,0.42579877106142416,0.4317166128715558,20,full_distribution_pipeline
Paul_George,2026-05-10,TRB,5.736969773684954,5.5,2.854359546562527,0.5330822991702314,0.4669177008297686,0.49753783951507957,20,full_distribution_pipeline
Quentin_Grimes,2026-05-10,AST,3.174067574361047,1.5,1.8918106058538346,0.8118953388597996,0.1881046611402004,0.5960208979591948,20,full_distribution_pipeline
Quentin_Grimes,2026-05-10,PTS,16.899792268783216,6.5,8.331771783518292,0.8940227298937107,0.10597727010628932,0.49301030752363084,20,full_distribution_pipeline
Quentin_Grimes,2026-05-10,TRB,3.7068886029966124,2.5,1.9324105480761042,0.733867048723469,0.266132951276531,0.52130256801188,20,full_distribution_pipeline
Rudy_Gobert,2026-05-10,PTS,12.034391681180013,8.5,6.194012388886884,0.7158694187091115,0.28413058129088853,0.5146926037460948,20,full_distribution_pipeline
Rudy_Gobert,2026-05-10,TRB,12.038160541442453,10.5,4.137123333148796,0.6449771461309817,0.35502285386901833,0.3436673999242971,20,full_distribution_pipeline
Rui_Hachimura,2026-05-09,AST,0.6348511579575652,1.5,0.9665456669582609,0.18536852704369006,0.81463147295631,0.9665456669582609,20,full_distribution_pipeline
Rui_Hachimura,2026-05-09,PTS,8.875829706726904,13.5,5.295479700948526,0.19126893743347667,0.8087310625665234,0.5966179924492168,20,full_distribution_pipeline
Rui_Hachimura,2026-05-09,TRB,2.462362765900369,3.5,1.6383560438182505,0.26325565589561534,0.7367443441043846,0.6653593314952444,20,full_distribution_pipeline
Shai_Gilgeous-Alexander,2026-05-09,AST,7.279376038083508,6.5,3.2195946132524527,0.5956380935694141,0.4043619064305859,0.44228991556535907,20,full_distribution_pipeline
Shai_Gilgeous-Alexander,2026-05-09,PTS,30.113003676423315,29.5,7.754625105465498,0.5315036022083152,0.46849639779168484,0.25751748941394736,20,full_distribution_pipeline
Shai_Gilgeous-Alexander,2026-05-09,TRB,4.235594994512007,3.5,1.7910596686995397,0.6593551263272738,0.3406448736727262,0.4228590483793156,20,full_distribution_pipeline
Stephon_Castle,2026-05-10,AST,7.863705254661554,6.5,2.910507280798134,0.6803027498569227,0.31969725014307726,0.3701190706598272,20,full_distribution_pipeline
Stephon_Castle,2026-05-10,PTS,16.07844017980048,16.5,6.91679877278195,0.4757006121731638,0.5242993878268363,0.430190907540372,20,full_distribution_pipeline
Stephon_Castle,2026-05-10,TRB,5.358911159828895,5.5,3.1455900626281967,0.4821122792306548,0.5178877207693452,0.5869830584630614,20,full_distribution_pipeline
Terrence_Shannon_Jr,2026-05-10,PTS,3.5215100620772057,8.5,4.081730799034825,0.11128917690556478,0.8887108230944352,1.1590853716394514,20,full_distribution_pipeline
Terrence_Shannon_Jr,2026-05-10,TRB,0.7751898983876006,2.5,1.218281792655455,0.07842103267488026,0.9215789673251198,1.218281792655455,20,full_distribution_pipeline
Tobias_Harris,2026-05-09,AST,3.244930740622578,1.5,2.1980852911951394,0.786356067860235,0.21364393213976496,0.6773905105824881,20,full_distribution_pipeline
Tobias_Harris,2026-05-09,PTS,13.59784497415662,17.5,6.109526642013576,0.2615090372113601,0.7384909627886399,0.4493010954033551,20,full_distribution_pipeline
Tobias_Harris,2026-05-09,TRB,5.7499137826761295,6.5,2.447340124341226,0.3796156496840575,0.6203843503159425,0.4256307514931437,20,full_distribution_pipeline
Tyrese_Maxey,2026-05-10,AST,6.388327450791572,5.5,2.856202852887397,0.6221061254697589,0.37789387453024115,0.44709712751707603,20,full_distribution_pipeline
Tyrese_Maxey,2026-05-10,PTS,27.450782757104708,24.5,7.918000810943711,0.6453020919416298,0.3546979080583702,0.2884435347802388,20,full_distribution_pipeline
Tyrese_Maxey,2026-05-10,TRB,4.088390834919587,3.5,2.5438263760679396,0.5914597059769842,0.40854029402301584,0.6222072396652296,20,full_distribution_pipeline
VJ_Edgecombe,2026-05-10,AST,3.84446536430966,3.5,2.5235730725761796,0.5542866180855048,0.44571338191449517,0.6564171694727521,20,full_distribution_pipeline
VJ_Edgecombe,2026-05-10,PTS,19.06986267031207,12.5,8.54877645908281,0.7789093493167432,0.22109065068325684,0.44828725863828744,20,full_distribution_pipeline
VJ_Edgecombe,2026-05-10,TRB,6.434740840524597,5.5,2.5603248149199227,0.6424766998665465,0.35752330013345346,0.3978908985417959,20,full_distribution_pipeline
Victor_Wembanyama,2026-05-10,AST,3.672728950112546,3.5,1.8715318802914815,0.536767302556041,0.463232697443959,0.5095752792304836,20,full_distribution_pipeline
Victor_Wembanyama,2026-05-10,PTS,24.180120178335244,27.5,8.183905900575452,0.34249637298997004,0.65750362701003,0.3384559646609208,20,full_distribution_pipeline
Victor_Wembanyama,2026-05-10,TRB,11.782158441737833,12.5,3.135534874207018,0.4094587415174443,0.5905412584825557,0.2661256755043719,20,full_distribution_pipeline
