player,date,market,model_mean,line,sigma,p_model_over,p_model_under,selected_side,model_edge,weak_line_score_adjusted,reliability_tier,book_outlier_score,velocity_alignment_normalized,stale_line_score,market_drift_side,market_drift_strength,best_book,consensus_no_vig_over,logged_at,phase,model_version,decision_id,run_id,prediction_time_utc,weak_line_score_raw
Anthony_Edwards,2026-05-10,PTS,29.398405278261087,26.5,8.56184928376427,0.6325164356153625,0.3674835643846375,OVER,0.139073481799669,0.3867598066594268,no_action,0.2697870849377282,0.3785958117780231,0.0,NEUTRAL,0.0,DraftKings,0.4934429538156935,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Anthony_Edwards,2026-05-10,TRB,4.761328447529466,5.5,2.1095023109728985,0.3631078493714773,0.6368921506285228,UNDER,0.1723499264878709,0.5560420881167016,shadow,1.0,0.4157159416703827,0.0033713623331846,NEUTRAL,0.0,BetMGM,0.5354577758593481,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ausar_Thompson,2026-05-09,AST,3.0607415979955084,3.5,2.2213082915965963,0.4216212695426047,0.5783787304573953,UNDER,0.040483534753515,0.0,no_action,0.0,0.5441598540225754,0.0014827955303522,NEUTRAL,0.0,DraftKings,0.4621048042961199,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ausar_Thompson,2026-05-09,AST,3.0607415979955084,3.5,2.2213082915965963,0.4216212695426047,0.5783787304573953,UNDER,0.040483534753515,0.0,no_action,0.0,0.5,0.0014827955303522,NEUTRAL,0.0,DraftKings,0.4621048042961199,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ausar_Thompson,2026-05-09,PTS,8.854749723781786,9.5,4.889300886414615,0.4475032630936757,0.5524967369063243,UNDER,0.1001226806871018,0.078044393377324,no_action,0.0,0.0,0.0017702341417436,NEUTRAL,0.0,DraftKings,0.5476259437807774,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ausar_Thompson,2026-05-09,PTS,8.854749723781786,9.5,4.889300886414615,0.4475032630936757,0.5524967369063243,UNDER,0.1001226806871018,0.1433677996402876,no_action,0.0,0.435489375086424,0.0017702341417436,NEUTRAL,0.0,DraftKings,0.5476259437807774,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ausar_Thompson,2026-05-09,PTS,8.854749723781786,9.5,4.889300886414615,0.4475032630936757,0.5524967369063243,UNDER,0.1001226806871018,0.153044393377324,no_action,0.0,0.5,0.0017702341417436,NEUTRAL,0.0,DraftKings,0.5476259437807774,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ausar_Thompson,2026-05-09,TRB,5.10722073623965,6.5,2.802254731273973,0.3095871445464642,0.6904128554535358,UNDER,0.1582783836482013,0.5201870794344072,monitor,0.7401413223129335,0.7472991112978149,0.0038577226487661,NEUTRAL,0.0,DraftKings,0.4678655281946655,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ausar_Thompson,2026-05-09,TRB,5.10722073623965,6.5,2.802254731273973,0.3095871445464642,0.6904128554535358,UNDER,0.1582783836482013,0.4979833935663523,monitor,0.7401413223129335,0.5992745388441157,0.0038577226487661,NEUTRAL,0.0,DraftKings,0.4678655281946655,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Austin_Reaves,2026-05-09,AST,5.235027355628047,5.5,1.99736668746891,0.4472307473487416,0.5527692526512584,UNDER,0.0923369046395278,0.3319527797929739,no_action,0.4857491800088542,0.6577602437859843,0.0091077262836366,NEUTRAL,0.0,theScore,0.5395676519882694,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Austin_Reaves,2026-05-09,PTS,21.75485584700325,21.5,6.488045687424316,0.5156667565471565,0.4843332434528434,OVER,0.0271145158067943,0.1279283402803674,no_action,0.1141155396720698,0.8135296032115931,0.0062705920642318,NEUTRAL,0.0,BetRivers,0.4885522407403622,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Austin_Reaves,2026-05-09,PTS,21.75485584700325,21.5,6.488045687424316,0.5156667565471565,0.4843332434528434,OVER,0.0271145158067943,0.1021877143415648,no_action,0.1141155396720698,0.6419254302862425,0.0062705920642318,NEUTRAL,0.0,BetRivers,0.4885522407403622,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Austin_Reaves,2026-05-09,PTS,21.75485584700325,21.5,6.488045687424316,0.5156667565471565,0.4843332434528434,OVER,0.0271145158067943,0.1143585397075053,no_action,0.1141155396720698,0.7230642660591795,0.0062705920642318,NEUTRAL,0.0,BetRivers,0.4885522407403622,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Austin_Reaves,2026-05-09,TRB,4.364693652011972,4.5,2.53605578553951,0.4787253004943667,0.5212746995056333,OVER,0.0090543428639878,0.0651102420907042,no_action,0.7436077682358544,0.2108992452057266,0.0075821361748052,NEUTRAL,0.0,BetRivers,0.4696709576303788,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ayo_Dosunmu,2026-05-10,AST,3.6045484957040177,3.5,2.479388719231543,0.5168172332696283,0.4831827667303717,OVER,0.007248463409531,0.0248361367650549,no_action,0.6060231810765908,0.3964046152385904,0.0014904258060742,NEUTRAL,0.0,DraftKings,0.5095687698600972,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ayo_Dosunmu,2026-05-10,AST,3.6045484957040177,3.5,2.479388719231543,0.5168172332696283,0.4831827667303717,OVER,0.007248463409531,0.1017352915632709,no_action,0.6060231810765908,0.9090656472266974,0.0014904258060742,NEUTRAL,0.0,DraftKings,0.5095687698600972,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ayo_Dosunmu,2026-05-10,PTS,13.872707978248634,11.5,5.159304318668514,0.6772020988280396,0.3227979011719604,OVER,0.1668759563673458,0.499091812665385,monitor,0.5465028551795148,0.5886282087079748,0.0125113905983734,NEUTRAL,0.0,FanDuel,0.5103261424606937,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Ayo_Dosunmu,2026-05-10,TRB,4.408899641603201,3.5,2.9428772172466653,0.6212811513607953,0.3787188486392047,OVER,0.16572515902923,0.4395601133773643,monitor,0.7527255410126296,0.5226694863565163,0.0006045196361737,NEUTRAL,0.0,FanDuel,0.4555559923315653,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,AST,10.15181035482564,8.5,3.5777087639996634,0.6778499821384701,0.3221500178615298,OVER,0.1977480338659085,0.5467184611055763,monitor,0.8230946684534872,0.4103286520515471,0.0049459822259562,NEUTRAL,0.0,DraftKings,0.4801019482725616,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,AST,10.15181035482564,8.5,3.5777087639996634,0.6778499821384701,0.3221500178615298,OVER,0.1977480338659085,0.5512804778992242,shadow,0.8230946684534872,0.4407420973425331,0.0049459822259562,NEUTRAL,0.0,DraftKings,0.4801019482725616,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,AST,10.15181035482564,8.5,3.5777087639996634,0.6778499821384701,0.3221500178615298,OVER,0.1977480338659085,0.5416217299505082,monitor,0.8230946684534872,0.3763504443510932,0.0049459822259562,NEUTRAL,0.0,DraftKings,0.4801019482725616,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,PTS,21.81869161703429,27.5,9.541460773079272,0.2757767640682132,0.7242232359317868,UNDER,0.2291942041775975,0.3451763710288573,no_action,0.0092034066660769,0.5276102199982309,0.0026847050922556,NEUTRAL,0.0,BetRivers,0.5049709682458107,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,PTS,21.81869161703429,27.5,9.541460773079272,0.2757767640682132,0.7242232359317868,UNDER,0.2291942041775975,0.3393599567511847,no_action,0.0092034066660769,0.4888341248137469,0.0026847050922556,NEUTRAL,0.0,BetRivers,0.5049709682458107,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,PTS,21.81869161703429,27.5,9.541460773079272,0.2757767640682132,0.7242232359317868,UNDER,0.2291942041775975,0.2960005534529271,no_action,0.0092034066660769,0.1997714361586962,0.0026847050922556,NEUTRAL,0.0,BetRivers,0.5049709682458107,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,PTS,21.81869161703429,27.5,9.541460773079272,0.2757767640682132,0.7242232359317868,UNDER,0.2291942041775975,0.2660348380291226,no_action,0.0092034066660769,0.0,0.0026847050922556,NEUTRAL,0.0,BetRivers,0.5049709682458107,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,TRB,5.229915862184295,5.5,2.625783091213984,0.4590376333803156,0.5409623666196843,OVER,0.0058283306241861,0.1088772092852303,no_action,0.6711202074429805,0.5192337147523564,0.0023361816547894,NEUTRAL,0.0,Fanatics,0.4532093027561295,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cade_Cunningham,2026-05-09,TRB,5.229915862184295,5.5,2.625783091213984,0.4590376333803156,0.5409623666196843,OVER,0.0058283306241861,0.1059921520723769,no_action,0.6711202074429805,0.5,0.0023361816547894,NEUTRAL,0.0,Fanatics,0.4532093027561295,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cason_Wallace,2026-05-09,AST,3.5035114046695788,1.5,2.573140616363386,0.7818996522577162,0.2181003477422838,OVER,0.2837722348334968,0.2753416565455455,no_action,-0.0,0.5783966674952535,0.005191456395222,NEUTRAL,0.0,Hard Rock,0.4981274174242193,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cason_Wallace,2026-05-09,AST,3.5035114046695788,1.5,2.573140616363386,0.7818996522577162,0.2181003477422838,OVER,0.2837722348334968,0.2635821564212575,no_action,-0.0,0.5,0.005191456395222,NEUTRAL,0.0,Hard Rock,0.4981274174242193,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cason_Wallace,2026-05-09,PTS,9.301581354374331,6.5,7.548265747141769,0.6447391919511982,0.3552608080488018,OVER,0.1127894120145684,0.326118279011129,no_action,0.8106056083777088,0.5,0.0090595721327827,NEUTRAL,0.0,FanDuel,0.5319497799366297,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cason_Wallace,2026-05-09,PTS,9.301581354374331,6.5,7.548265747141769,0.6447391919511982,0.3552608080488018,OVER,0.1127894120145684,0.3679630437767917,no_action,0.8106056083777088,0.7789650984377514,0.0090595721327827,NEUTRAL,0.0,FanDuel,0.5319497799366297,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Cason_Wallace,2026-05-09,TRB,3.265428222818052,2.5,1.954078056944394,0.6523630515417356,0.3476369484582644,OVER,0.1427498949325398,0.4527072233600678,monitor,0.6578204699691392,0.7003881382684453,0.0025689717885072,NEUTRAL,0.0,theScore,0.5096131566091957,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Chet_Holmgren,2026-05-09,AST,1.7252492754199666,1.5,1.399247918291146,0.5639449579283079,0.4360550420716921,OVER,0.054374030366985,0.1508889411235293,no_action,0.9443435750389289,0.1195027853110551,0.0124378432434329,NEUTRAL,0.0,FanDuel,0.5095709275613228,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Chet_Holmgren,2026-05-09,PTS,15.768410213369428,16.5,4.498830257323622,0.4354096936744189,0.564590306325581,UNDER,0.0894072653071023,0.2494918717677938,no_action,0.4311837902931141,0.0369288763703896,0.0093526315115267,NEUTRAL,0.0,BetRivers,0.5248169589815213,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Chet_Holmgren,2026-05-09,PTS,15.768410213369428,16.5,4.498830257323622,0.4354096936744189,0.564590306325581,UNDER,0.0894072653071023,0.2656957088033959,no_action,0.4311837902931141,0.1449544566077372,0.0093526315115267,NEUTRAL,0.0,BetRivers,0.5248169589815213,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Chet_Holmgren,2026-05-09,TRB,9.308068422967851,8.5,4.297796252916016,0.5745692190422423,0.4254307809577576,OVER,0.0640619357451087,0.3986646291610426,no_action,0.8909075238779356,1.0,0.0087686851571414,NEUTRAL,0.0,DraftKings,0.5105072832971336,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Daniss_Jenkins,2026-05-09,AST,5.007121483185478,3.5,3.4622019157269204,0.6683302767241199,0.33166972327588,OVER,0.2114891937141423,0.3192236734976351,no_action,0.2467626920928871,0.5473932185557552,0.0021263996186801,NEUTRAL,0.0,Hard Rock,0.4568410830099776,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Daniss_Jenkins,2026-05-09,PTS,11.749199959776956,10.5,7.734236940554096,0.564156339204342,0.4358436607956579,OVER,0.1049607928508608,0.1522598652317877,no_action,0.0290485826084337,0.569497374330102,0.0003425207495798,NEUTRAL,0.0,BetRivers,0.4591955463534812,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Daniss_Jenkins,2026-05-09,PTS,11.749199959776956,10.5,7.734236940554096,0.564156339204342,0.4358436607956579,OVER,0.1049607928508608,0.1549071212560676,no_action,0.0290485826084337,0.5871457478253013,0.0003425207495798,NEUTRAL,0.0,BetRivers,0.4591955463534812,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Daniss_Jenkins,2026-05-09,TRB,2.974312987266712,2.5,2.112618729145617,0.5888214058945269,0.4111785941054731,OVER,0.0924991121431729,0.3343910921520874,no_action,1.0,0.4289610113590992,0.0046350134393036,NEUTRAL,0.0,BetMGM,0.4963222937513539,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
DeAaron_Fox,2026-05-10,AST,6.259964520524641,5.5,2.296450350111301,0.6296513535157211,0.3703486464842789,OVER,0.1368076160616846,0.4879732365324157,monitor,0.7000473492992025,0.5258313413482286,0.0010332536539291,NEUTRAL,0.0,FanDuel,0.4928437374540365,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
DeAaron_Fox,2026-05-10,PTS,17.603093372445464,17.5,6.077352262812794,0.5067671464283442,0.4932328535716558,OVER,0.0197872906253157,0.090240006701628,no_action,0.2428141443649094,0.5692655099827286,0.0027706203993091,NEUTRAL,0.0,BetMGM,0.4869798558030285,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
DeAaron_Fox,2026-05-10,TRB,3.472098671016718,3.5,1.899445902583726,0.4941400702625262,0.5058599297374737,UNDER,0.0045058081216019,0.0181271019489737,no_action,0.3825193035250122,0.5,0.0,NEUTRAL,0.0,BetMGM,0.4986458783841282,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Dean_Wade,2026-05-09,PTS,5.919170668417791,4.5,4.40812646680746,0.6262525093112944,0.3737474906887056,OVER,0.1281756658241524,0.1733873454660703,no_action,-0.0,0.489074045057591,0.0021995696906032,NEUTRAL,0.0,Hard Rock,0.498076843487142,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Dean_Wade,2026-05-09,PTS,5.919170668417791,4.5,4.40812646680746,0.6262525093112944,0.3737474906887056,OVER,0.1281756658241524,0.1750262387074317,no_action,-0.0,0.5,0.0021995696906032,NEUTRAL,0.0,Hard Rock,0.498076843487142,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Dean_Wade,2026-05-09,TRB,4.274011179935199,3.5,2.368099393362133,0.6281089935656127,0.3718910064343873,OVER,0.1113039269235568,0.4441514577153498,monitor,0.8975508043978102,0.6746907875303683,0.005581533315906,NEUTRAL,0.0,BetMGM,0.5168050666420558,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Deandre_Ayton,2026-05-09,AST,0.6652652612402493,0.5,0.812727700887249,0.580567858829881,0.4194321411701189,OVER,0.0349096293045327,0.2489151335835203,no_action,1.0,0.9666909922650204,0.0102301246102658,NEUTRAL,0.0,DraftKings,0.5456582295253483,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Deandre_Ayton,2026-05-09,PTS,10.043399609410931,9.5,5.931849804678398,0.5364948983322697,0.4635051016677303,OVER,0.0304635630937547,0.2530634926303213,no_action,0.915289636684243,0.8166757730213299,0.0097404874105816,NEUTRAL,0.0,BetRivers,0.506031335238515,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Deandre_Ayton,2026-05-09,PTS,10.043399609410931,9.5,5.931849804678398,0.5364948983322697,0.4635051016677303,OVER,0.0304635630937547,0.1902016292983443,no_action,0.915289636684243,0.3975966841414833,0.0097404874105816,NEUTRAL,0.0,BetRivers,0.506031335238515,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Deandre_Ayton,2026-05-09,TRB,7.982597787862949,8.5,3.160612865285865,0.4349824275298218,0.5650175724701783,UNDER,0.0525409580733795,0.2591811994828703,no_action,0.7562189085713008,0.3576401792998835,0.0038850677612756,NEUTRAL,0.0,BetMGM,0.4875233856032012,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Deandre_Ayton,2026-05-09,TRB,7.982597787862949,8.5,3.160612865285865,0.4349824275298218,0.5650175724701783,UNDER,0.0525409580733795,0.3273662048040686,no_action,0.7562189085713008,0.8122068814412058,0.0038850677612756,NEUTRAL,0.0,BetMGM,0.4875233856032012,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Devin_Vassell,2026-05-10,AST,2.7987270323925366,2.5,1.118033988749895,0.6053384008953901,0.3946615991046098,OVER,0.1618415763203599,0.5501443580056795,shadow,0.8997959206738959,0.5,0.0,NEUTRAL,0.0,BetMGM,0.4434968245750302,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Devin_Vassell,2026-05-10,PTS,13.936995018336226,12.5,6.180614856144977,0.591925286083385,0.408074713916615,OVER,0.0896008392104505,0.2304283487616944,no_action,0.2156099871835941,0.553734523288923,0.0,NEUTRAL,0.0,DraftKings,0.5023244468729344,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Devin_Vassell,2026-05-10,PTS,13.936995018336226,12.5,6.180614856144977,0.591925286083385,0.408074713916615,OVER,0.0896008392104505,0.2078144961334634,no_action,0.2156099871835941,0.4029755057673829,0.0,NEUTRAL,0.0,DraftKings,0.5023244468729344,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Devin_Vassell,2026-05-10,TRB,3.767390426031117,4.5,1.860248992954834,0.3468557153358899,0.6531442846641101,UNDER,0.1385018288687994,0.3605045445194654,no_action,0.5843147589863189,0.0635351697170878,0.0032085135327091,NEUTRAL,0.0,FanDuel,0.4853575442046894,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Devin_Vassell,2026-05-10,TRB,3.767390426031117,4.5,1.860248992954834,0.3468557153358899,0.6531442846641101,UNDER,0.1385018288687994,0.4259742690619022,monitor,0.5843147589863189,0.5,0.0032085135327091,NEUTRAL,0.0,FanDuel,0.4853575442046894,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,AST,5.523705128768069,3.5,2.403396719119356,0.8001112740567955,0.1998887259432045,OVER,0.3057575406804346,0.4334446004963376,monitor,-0.0,1.0,0.0082496489181557,NEUTRAL,0.0,DraftKings,0.4943537333763609,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,AST,5.523705128768069,3.5,2.403396719119356,0.8001112740567955,0.1998887259432045,OVER,0.3057575406804346,0.3584446004963375,no_action,-0.0,0.5,0.0082496489181557,NEUTRAL,0.0,DraftKings,0.4943537333763609,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,PTS,24.491010869009784,25.5,8.337612936187684,0.4518389643010552,0.5481610356989448,UNDER,0.0741245133751397,0.1556024980750484,no_action,0.0,0.5,0.0069975086085906,NEUTRAL,0.0,BetRivers,0.5259634776761949,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,PTS,24.491010869009784,25.5,8.337612936187684,0.4518389643010552,0.5481610356989448,UNDER,0.0741245133751397,0.1571031568135165,no_action,0.0,0.5100043915897879,0.0069975086085906,NEUTRAL,0.0,BetRivers,0.5259634776761949,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,PTS,24.491010869009784,25.5,8.337612936187684,0.4518389643010552,0.5481610356989448,UNDER,0.0741245133751397,0.1208153518936761,no_action,0.0,0.2680856921241851,0.0069975086085906,NEUTRAL,0.0,BetRivers,0.5259634776761949,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,PTS,24.491010869009784,25.5,8.337612936187684,0.4518389643010552,0.5481610356989448,UNDER,0.0741245133751397,0.1556024980750484,no_action,0.0,0.5,0.0069975086085906,NEUTRAL,0.0,BetRivers,0.5259634776761949,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,PTS,24.491010869009784,25.5,8.337612936187684,0.4518389643010552,0.5481610356989448,UNDER,0.0741245133751397,0.1556024980750484,no_action,0.0,0.5,0.0069975086085906,NEUTRAL,0.0,BetRivers,0.5259634776761949,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,TRB,4.083669014292477,3.5,2.300457620378584,0.6001435396914659,0.399856460308534,OVER,0.1403046771154966,0.2954149250957215,no_action,0.091144782968298,0.6319637055966549,0.0042701432186523,NEUTRAL,0.0,DraftKings,0.4598388625759693,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,TRB,4.083669014292477,3.5,2.300457620378584,0.6001435396914659,0.399856460308534,OVER,0.1403046771154966,0.2756203692562232,no_action,0.091144782968298,0.5,0.0042701432186523,NEUTRAL,0.0,DraftKings,0.4598388625759693,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Donovan_Mitchell,2026-05-09,TRB,4.083669014292477,3.5,2.300457620378584,0.6001435396914659,0.399856460308534,OVER,0.1403046771154966,0.2596073321862771,no_action,0.091144782968298,0.3932464195336919,0.0042701432186523,NEUTRAL,0.0,DraftKings,0.4598388625759693,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
Duncan_Robinson,2026-05-09,AST,2.589418904349692,1.5,1.2343760409722455,0.8112647241261736,0.1887352758738264,OVER,0.3142390719878534,0.4655795614118245,monitor,0.4536170258642706,0.5236147128189923,0.0045061852861423,NEUTRAL,0.0,theScore,0.4970256521383201,2026-05-09T21:18:28.806476+00:00,predecision,v9.8_weak_line_detector,,,,
