snapshot_time,book,market,player,date,line,over_odds,under_odds,no_vig_over,no_vig_under,open_line,current_line,close_line,close_over_odds,close_under_odds,close_no_vig_over,close_no_vig_under,close_status,source
2026-03-26 16:48:45.647888+00:00,CoversConsensus,AST,Amen_Thompson,2026-03-25,4.0,-133.83333333333334,-134.5,0.4994695058712438,0.5005304941287562,4.0,4.0,4.0,-133.83333333333334,-134.5,0.4994695058712438,0.5005304941287562,archived_historical_market_not_clv,covers_historical_consensus
2026-03-26 16:48:45.647888+00:00,CoversConsensus,TRB,Donovan_Mitchell,2026-03-25,3.5,-147.16666666666666,-118.2,0.5236166204480255,0.4763833795519745,3.5,3.5,3.5,-147.16666666666666,-118.2,0.5236166204480255,0.4763833795519745,archived_historical_market_not_clv,covers_historical_consensus
