fetched_at_utc,event_id,commence_time_utc,event_date_et,home_team,away_team,player_team,player_opponent,bookmaker_key,bookmaker_title,market_key,player_name_raw,player_name_norm,line,over_price,under_price
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,betrivers,BetRivers,batter_home_runs,Jo Adell,Jo_Adell,0.5,340.0,
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,caesars,Caesars,batter_home_runs,Jo Adell,Jo_Adell,0.5,350.0,
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,circasports,Circa Sports,batter_home_runs,Jo Adell,Jo_Adell,0.5,370.0,
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,draftkings,DraftKings,batter_home_runs,Jo Adell,Jo_Adell,0.5,382.0,
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,fanatics,Fanatics,batter_home_runs,Jo Adell,Jo_Adell,0.5,350.0,
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,fanduel,FanDuel,batter_home_runs,Jo Adell,Jo_Adell,0.5,350.0,
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,hardrock,Hard Rock,batter_home_runs,Jo Adell,Jo_Adell,0.5,350.0,
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,mgm,BetMGM,batter_home_runs,Jo Adell,Jo_Adell,0.5,350.0,
2026-06-21T19:20:37.517202+00:00,2940053,,2026-06-21,ATH,LAA,LAA,ATH,thescore,theScore,batter_home_runs,Jo Adell,Jo_Adell,0.5,375.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,MIA,SF,betrivers,BetRivers,batter_home_runs,Connor Norby,Connor_Norby,0.5,1200.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,MIA,SF,fanatics,Fanatics,batter_home_runs,Connor Norby,Connor_Norby,0.5,1200.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,MIA,SF,hardrock,Hard Rock,batter_home_runs,Connor Norby,Connor_Norby,0.5,1200.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,MIA,SF,thescore,theScore,batter_home_runs,Connor Norby,Connor_Norby,0.5,1400.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,SF,MIA,betrivers,BetRivers,batter_home_runs,Willy Adames,Willy_Adames,0.5,700.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,SF,MIA,caesars,Caesars,batter_home_runs,Willy Adames,Willy_Adames,0.5,850.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,SF,MIA,draftkings,DraftKings,batter_home_runs,Willy Adames,Willy_Adames,0.5,950.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,SF,MIA,fanatics,Fanatics,batter_home_runs,Willy Adames,Willy_Adames,0.5,850.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,SF,MIA,hardrock,Hard Rock,batter_home_runs,Willy Adames,Willy_Adames,0.5,900.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,SF,MIA,mgm,BetMGM,batter_home_runs,Willy Adames,Willy_Adames,0.5,850.0,
2026-06-21T19:20:37.517202+00:00,2941551,,2026-06-21,MIA,SF,SF,MIA,thescore,theScore,batter_home_runs,Willy Adames,Willy_Adames,0.5,900.0,
2026-06-21T19:20:37.517202+00:00,2941921,,2026-06-21,KC,STL,KC,STL,betrivers,BetRivers,batter_home_runs,Isaac Collins,Isaac_Collins,0.5,900.0,
2026-06-21T19:20:37.517202+00:00,2941089,,2026-06-21,TB,WSH,WSH,TB,betrivers,BetRivers,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1000.0,
2026-06-21T19:20:37.517202+00:00,2941089,,2026-06-21,TB,WSH,WSH,TB,caesars,Caesars,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,850.0,
2026-06-21T19:20:37.517202+00:00,2941089,,2026-06-21,TB,WSH,WSH,TB,draftkings,DraftKings,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1000.0,
2026-06-21T19:20:37.517202+00:00,2941089,,2026-06-21,TB,WSH,WSH,TB,fanatics,Fanatics,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,850.0,
2026-06-21T19:20:37.517202+00:00,2941089,,2026-06-21,TB,WSH,WSH,TB,fanduel,FanDuel,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1000.0,
2026-06-21T19:20:37.517202+00:00,2941089,,2026-06-21,TB,WSH,WSH,TB,hardrock,Hard Rock,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,800.0,
2026-06-21T19:20:37.517202+00:00,2941089,,2026-06-21,TB,WSH,WSH,TB,mgm,BetMGM,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,750.0,
2026-06-21T19:20:37.517202+00:00,2941089,,2026-06-21,TB,WSH,WSH,TB,thescore,theScore,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,900.0,
2026-06-21T19:20:37.517202+00:00,2940325,,2026-06-21,ATL,MIL,ATL,MIL,betrivers,BetRivers,batter_home_runs,Ozzie Albies,Ozzie_Albies,0.5,900.0,
2026-06-21T19:20:37.517202+00:00,2940325,,2026-06-21,ATL,MIL,ATL,MIL,caesars,Caesars,batter_home_runs,Ozzie Albies,Ozzie_Albies,0.5,1100.0,
2026-06-21T19:20:37.517202+00:00,2940325,,2026-06-21,ATL,MIL,ATL,MIL,draftkings,DraftKings,batter_home_runs,Ozzie Albies,Ozzie_Albies,0.5,1400.0,
2026-06-21T19:20:37.517202+00:00,2940325,,2026-06-21,ATL,MIL,ATL,MIL,fanatics,Fanatics,batter_home_runs,Ozzie Albies,Ozzie_Albies,0.5,1100.0,
