Market_Date,Player,Market_Player_Raw,Market_Event_ID,Market_Commence_Time_UTC,Market_Home_Team,Market_Away_Team,Market_Player_Team,Market_Player_Opponent,Market_H,Market_TB,Market_R,Market_HR,Market_RBI,Market_K,Market_ER,Market_ERA,Market_Source_H,Market_Source_TB,Market_Source_R,Market_Source_HR,Market_Source_RBI,Market_Source_K,Market_Source_ER,Market_Source_ERA,Market_H_books,Market_TB_books,Market_R_books,Market_HR_books,Market_RBI_books,Market_K_books,Market_ER_books,Market_ERA_books,Market_H_over_price,Market_TB_over_price,Market_R_over_price,Market_HR_over_price,Market_RBI_over_price,Market_K_over_price,Market_ER_over_price,Market_ERA_over_price,Market_H_under_price,Market_TB_under_price,Market_R_under_price,Market_HR_under_price,Market_RBI_under_price,Market_K_under_price,Market_ER_under_price,Market_ERA_under_price,Market_H_line_std,Market_TB_line_std,Market_R_line_std,Market_HR_line_std,Market_RBI_line_std,Market_K_line_std,Market_ER_line_std,Market_ERA_line_std,Market_Fetched_At_UTC
2026-06-27,AJ_Ewing,A.J. Ewing,2942750,,NYM,PHI,NYM,PHI,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,103.104088,150.673968,784.427298,,,,,,101.023396,-193.258427,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Alan_Rangel,Alan Rangel,2942750,,NYM,PHI,PHI,NYM,,,,,,3.5,2.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,8.0,5.0,,,,,,,-152.954654,-104.130871,,,,,,,115.308897,-129.728818,,,,,,,0.0,0.0,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Alec_Bohm,Alec Bohm,2942750,,NYM,PHI,PHI,NYM,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,129.11346,150.893394,720.198636,,,,,,-162.921119,-204.304933,,,,,,,0.3535533905932738,0.0,0.0,,,,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Alec_Burleson,Alec Burleson,2942300,,STL,MIA,STL,MIA,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,-103.389647,-106.647256,399.369935,,,,,,-129.740105,-124.925914,,,,,,,0.0,0.0,0.0,,,,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Alejandro_Kirk,Alejandro Kirk,2940297,,TOR,TEX,TOR,TEX,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,124.432998,129.019025,544.94754,,,,,,-158.835498,-180.942364,,,,,,,0.3535533905932738,0.0,0.0,,,,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Alejandro_Osuna,Alejandro Osuna,2940297,,TOR,TEX,TEX,TOR,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,6.0,7.0,,,,,,130.194639,228.062782,1197.792869,,,,,,-135.863856,-333.018868,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Alex_Bregman,Alex Bregman,2942313,,MIL,CHC,CHC,MIL,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,6.0,8.0,,,,,,-101.836957,149.344122,558.42525,,,,,,102.965896,-199.666667,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Alex_Freeland,Alex Freeland,2942435,,SD,LAD,LAD,SD,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,3.0,3.0,3.0,,,,,,132.941176,137.263158,782.692308,,,,,,-105.0,-200.0,,,,,,,0.5773502691896258,0.0,0.0,,,,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Alex_Jackson,Alex Jackson,2941442,,MIN,COL,MIN,COL,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,2.0,1.0,3.0,,,,,,120.771513,155.0,855.964126,,,,,,105.0,,,,,,,,0.7071067811865476,0.0,0.0,,,,,2026-06-27T13:01:31.487963+00:00
2026-06-27,Ali_Sanchez,Ali Sanchez,2940826,,BOS,NYY,NYY,BOS,,,,0.5,,,,,missing,missing,missing,real,missing,missing,missing,missing,,,,2.0,,,,,,,,974.074074,,,,,,,,,,,,,,,,0.0,,,,,2026-06-27T13:01:31.487963+00:00
