fetched_at_utc,event_id,commence_time_utc,event_date_et,home_team,away_team,bookmaker_key,bookmaker_title,market_key,player_name_raw,player_name_norm,line,over_price,under_price
2026-05-05T01:05:20.261752+00:00,2942137,,2026-05-04,LAA,CWS,betrivers,BetRivers,batter_home_runs,Sam Antonacci,Sam_Antonacci,0.5,950.0,
2026-05-05T01:05:20.261752+00:00,2942137,,2026-05-04,LAA,CWS,caesars,Caesars,batter_home_runs,Sam Antonacci,Sam_Antonacci,0.5,1100.0,
2026-05-05T01:05:20.261752+00:00,2942137,,2026-05-04,LAA,CWS,draftkings,DraftKings,batter_home_runs,Sam Antonacci,Sam_Antonacci,0.5,1280.0,
2026-05-05T01:05:20.261752+00:00,2942137,,2026-05-04,LAA,CWS,fanatics,Fanatics,batter_home_runs,Sam Antonacci,Sam_Antonacci,0.5,1100.0,
2026-05-05T01:05:20.261752+00:00,2942137,,2026-05-04,LAA,CWS,fanduel,FanDuel,batter_home_runs,Sam Antonacci,Sam_Antonacci,0.5,1260.0,
2026-05-05T01:05:20.261752+00:00,2942137,,2026-05-04,LAA,CWS,hardrock,Hard Rock,batter_home_runs,Sam Antonacci,Sam_Antonacci,0.5,1200.0,
2026-05-05T01:05:20.261752+00:00,2942137,,2026-05-04,LAA,CWS,mgm,BetMGM,batter_home_runs,Sam Antonacci,Sam_Antonacci,0.5,900.0,
2026-05-05T01:05:20.261752+00:00,2942137,,2026-05-04,LAA,CWS,thescore,theScore,batter_home_runs,Sam Antonacci,Sam_Antonacci,0.5,1200.0,
2026-05-05T01:05:20.261752+00:00,2942465,,2026-05-04,CHC,CIN,betrivers,BetRivers,batter_home_runs,Moises Ballesteros,Moises_Ballesteros,0.5,335.0,
2026-05-05T01:05:20.261752+00:00,2942465,,2026-05-04,CHC,CIN,draftkings,DraftKings,batter_home_runs,Moises Ballesteros,Moises_Ballesteros,0.5,386.0,
2026-05-05T01:05:20.261752+00:00,2942465,,2026-05-04,CHC,CIN,fanatics,Fanatics,batter_home_runs,Moises Ballesteros,Moises_Ballesteros,0.5,360.0,
2026-05-05T01:05:20.261752+00:00,2942465,,2026-05-04,CHC,CIN,fanduel,FanDuel,batter_home_runs,Moises Ballesteros,Moises_Ballesteros,0.5,370.0,
2026-05-05T01:05:20.261752+00:00,2942465,,2026-05-04,CHC,CIN,mgm,BetMGM,batter_home_runs,Moises Ballesteros,Moises_Ballesteros,0.5,375.0,
