Market_Date,Player,Market_Player_Raw,Market_Event_ID,Market_Commence_Time_UTC,Market_Home_Team,Market_Away_Team,Market_Player_Team,Market_Player_Opponent,Market_H,Market_TB,Market_R,Market_HR,Market_RBI,Market_K,Market_ER,Market_ERA,Market_Source_H,Market_Source_TB,Market_Source_R,Market_Source_HR,Market_Source_RBI,Market_Source_K,Market_Source_ER,Market_Source_ERA,Market_H_books,Market_TB_books,Market_R_books,Market_HR_books,Market_RBI_books,Market_K_books,Market_ER_books,Market_ERA_books,Market_H_over_price,Market_TB_over_price,Market_R_over_price,Market_HR_over_price,Market_RBI_over_price,Market_K_over_price,Market_ER_over_price,Market_ERA_over_price,Market_H_under_price,Market_TB_under_price,Market_R_under_price,Market_HR_under_price,Market_RBI_under_price,Market_K_under_price,Market_ER_under_price,Market_ERA_under_price,Market_H_line_std,Market_TB_line_std,Market_R_line_std,Market_HR_line_std,Market_RBI_line_std,Market_K_line_std,Market_ER_line_std,Market_ERA_line_std,Market_Fetched_At_UTC
2026-06-20,Carlos_Narvaez,Carlos Narvaez,2941809,,SEA,BOS,BOS,SEA,,,,0.5,,,,,missing,missing,missing,real,missing,missing,missing,missing,,,,1.0,,,,,,,,820.0,,,,,,,,,,,,,,,,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Carson_Benge,Carson Benge,2941918,,PHI,NYM,NYM,PHI,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,4.0,7.0,,,,,,-104.305083,151.842403,965.613692,,,,,,101.379676,-220.0,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Carson_Kelly,Carson Kelly,2942555,,CHC,TOR,CHC,TOR,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,6.0,2.0,6.0,,,,,,102.429604,123.489933,626.18371,,,,,,-102.816901,,,,,,,,0.5163977794943223,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Casey_Schmitt,Casey Schmitt,2941548,,MIA,SF,SF,MIA,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,4.0,8.0,,,,,,-105.062555,151.763431,513.481955,,,,,,105.374657,-235.0,,,,,,,0.5175491695067657,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Ceddanne_Rafaela,Ceddanne Rafaela,2941809,,SEA,BOS,BOS,SEA,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,6.0,2.0,6.0,,,,,,141.657885,130.368764,684.731271,,,,,,-191.22138,,,,,,,,0.0,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Cedric_Mullins,Cedric Mullins,2940955,,TB,WSH,TB,WSH,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,4.0,7.0,,,,,,-107.240058,118.764136,598.488621,,,,,,101.717126,-165.0,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Chandler_Simpson,Chandler Simpson,2940955,,TB,WSH,TB,WSH,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,4.0,7.0,,,,,,154.747793,174.183921,2446.825608,,,,,,-202.705186,-250.0,,,,,,,0.0,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Chase_Meidroth,Chase Meidroth,2940722,,DET,CWS,CWS,DET,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,5.0,8.0,,,,,,-102.085506,173.550922,1027.113384,,,,,,107.60992,-235.0,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Chris_Sale,Chris Sale,2940323,,ATL,MIL,ATL,MIL,,,,,,7.5,1.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,8.0,4.0,,,,,,,107.131936,-122.508722,,,,,,,-139.656746,-110.184692,,,,,,,0.0,0.0,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Christian_Walker,Christian Walker,2941659,,HOU,CLE,HOU,CLE,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,6.0,3.0,6.0,,,,,,-104.037324,111.25098,412.38725,,,,,,-100.076307,,,,,,,,0.5163977794943223,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Christian_Yelich,Christian Yelich,2940323,,ATL,MIL,MIL,ATL,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,5.0,7.0,,,,,,-112.207414,139.693317,901.766343,,,,,,133.620987,-200.0,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Cody_Bellinger,Cody Bellinger,2942620,,NYY,CIN,NYY,CIN,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,6.0,8.0,,,,,,112.769104,-110.1054,385.268572,,,,,,-150.264274,-125.0,,,,,,,0.0,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Cole_Carrigg,Cole Carrigg,2941636,,COL,PIT,COL,PIT,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,4.0,7.0,,,,,,104.937379,131.963856,587.882768,,,,,,-134.525329,-175.0,,,,,,,0.48795003647426666,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Cole_Young,Cole Young,2941809,,SEA,BOS,SEA,BOS,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,5.0,2.0,6.0,,,,,,117.373337,173.99635,885.621252,,,,,,-116.225627,,,,,,,,0.5477225575051662,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Colin_Rea,Colin Rea,2942555,,CHC,TOR,CHC,TOR,,,,,,3.5,2.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,7.0,4.0,,,,,,,-129.334798,-110.177996,,,,,,,-100.683027,-122.240029,,,,,,,0.0,0.0,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Colson_Montgomery,Colson Montgomery,2940722,,DET,CWS,CWS,DET,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,5.0,8.0,,,,,,119.867761,109.204962,308.017957,,,,,,-161.283475,-140.0,,,,,,,0.0,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Colt_Emerson,Colt Emerson,2941809,,SEA,BOS,SEA,BOS,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,5.0,2.0,6.0,,,,,,152.008129,195.0,925.429708,,,,,,-150.331126,,,,,,,,0.5477225575051662,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Colt_Keith,Colt Keith,2940722,,DET,CWS,DET,CWS,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,3.0,3.0,3.0,,,,,,116.045039,164.499055,761.515665,,,,,,110.0,-225.0,,,,,,,0.5773502691896258,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Colton_Cowser,Colton Cowser,2941912,,LAD,BAL,BAL,LAD,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,3.0,7.0,,,,,,136.047762,209.784872,599.452745,,,,,,-151.158173,-275.0,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Connelly_Early,Connelly Early,2941809,,SEA,BOS,BOS,SEA,,,,,,6.5,2.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,6.0,4.0,,,,,,,-100.135001,112.983468,,,,,,,-131.059008,-151.733459,,,,,,,0.408248290463863,0.0,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Cooper_Pratt,Cooper Pratt,2940323,,ATL,MIL,MIL,ATL,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,5.0,8.0,,,,,,133.868318,212.793774,998.054978,,,,,,-131.223704,-325.0,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Corbin_Carroll,Corbin Carroll,2940104,,ARI,MIN,ARI,MIN,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,5.0,7.0,,,,,,-107.629947,-127.058976,367.69886,,,,,,-126.45819,-107.46988,,,,,,,0.0,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Cristopher_Sanchez,Cristopher Sanchez,2941918,,PHI,NYM,PHI,NYM,,,,,,7.5,1.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,7.0,4.0,,,,,,,102.890271,-143.571388,,,,,,,-135.096931,107.839331,,,,,,,0.3779644730092272,0.0,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Curtis_Mead,Curtis Mead,2940955,,TB,WSH,WSH,TB,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,4.0,7.0,,,,,,115.332199,114.211863,520.868827,,,,,,-150.953507,-175.0,,,,,,,0.3779644730092272,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Dalton_Rushing,Dalton Rushing,2941912,,LAD,BAL,LAD,BAL,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,4.0,7.0,,,,,,-104.699191,115.137563,455.799908,,,,,,-107.709431,-190.0,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Daniel_Schneemann,Daniel Schneemann,2941659,,HOU,CLE,CLE,HOU,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,5.0,3.0,6.0,,,,,,125.120984,158.938224,702.927797,,,,,,-128.26087,,,,,,,,0.5477225575051662,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Daniel_Susac,Daniel Susac,2941548,,MIA,SF,SF,MIA,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,6.0,2.0,6.0,,,,,,117.683398,204.400657,1120.24945,,,,,,-132.139883,-300.0,,,,,,,0.5163977794943222,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Dansby_Swanson,Dansby Swanson,2942555,,CHC,TOR,CHC,TOR,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,5.0,2.0,6.0,,,,,,110.071349,123.928571,539.490621,,,,,,-113.555114,,,,,,,,0.5477225575051662,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
2026-06-20,Daylen_Lile,Daylen Lile,2940955,,TB,WSH,WSH,TB,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,4.0,7.0,,,,,,-119.134179,157.188907,790.718661,,,,,,111.054755,-220.0,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-20T11:58:55.263102+00:00
