Market_Date,Player,Market_Player_Raw,Market_Event_ID,Market_Commence_Time_UTC,Market_Home_Team,Market_Away_Team,Market_Player_Team,Market_Player_Opponent,Market_H,Market_TB,Market_R,Market_HR,Market_RBI,Market_K,Market_ER,Market_ERA,Market_Source_H,Market_Source_TB,Market_Source_R,Market_Source_HR,Market_Source_RBI,Market_Source_K,Market_Source_ER,Market_Source_ERA,Market_H_books,Market_TB_books,Market_R_books,Market_HR_books,Market_RBI_books,Market_K_books,Market_ER_books,Market_ERA_books,Market_H_over_price,Market_TB_over_price,Market_R_over_price,Market_HR_over_price,Market_RBI_over_price,Market_K_over_price,Market_ER_over_price,Market_ERA_over_price,Market_H_under_price,Market_TB_under_price,Market_R_under_price,Market_HR_under_price,Market_RBI_under_price,Market_K_under_price,Market_ER_under_price,Market_ERA_under_price,Market_H_line_std,Market_TB_line_std,Market_R_line_std,Market_HR_line_std,Market_RBI_line_std,Market_K_line_std,Market_ER_line_std,Market_ERA_line_std,Market_Fetched_At_UTC
2026-07-29,Ben_Rice,Ben Rice,2941419,,CWS,NYY,NYY,CWS,,2.5,1.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,-141.412313,112.920844,352.099178,,,,,,119.348164,-159.588628,,,,,,,0.6408699444616557,0.6900655593423543,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Ben_Williamson,Ben Williamson,2941234,,TB,TEX,TB,TEX,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,570.870113,562.264151,2528.751883,,,,,,-740.0,-1600.0,,,,,,,0.5345224838248488,0.7559289460184545,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Blaze_Jordan,Blaze Jordan,2942353,,STL,CHC,STL,CHC,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,127.145907,189.942523,792.037028,,,,,,-112.030528,-277.483444,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Bo_Bichette,Bo Bichette,2942763,,NYM,ATL,NYM,ATL,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,324.489796,399.59968,1402.693703,,,,,,-204.918033,-671.383866,,,,,,,0.3535533905932738,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Braden_Montgomery,Braden Montgomery,2941419,,CWS,NYY,CWS,NYY,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,7.0,,,,,,120.344269,215.015473,811.960057,,,,,,103.071607,-323.560362,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brady_House,Brady House,2940092,,WSH,TOR,WSH,TOR,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.1649647450214349,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brady_Singer,Brady Singer,2940878,,CIN,CLE,CIN,CLE,,,,,,4.5,2.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brandon_Lowe,Brandon Lowe,2942173,,PIT,ARI,PIT,ARI,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0606601717798212,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brandon_Marsh,Brandon Marsh,2941540,,MIA,PHI,PHI,MIA,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7867957924694432,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brandon_Nimmo,Brandon Nimmo,2941234,,TB,TEX,TEX,TB,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,456.626506,310.0,985.356304,,,,,,,,,,,,,,0.3535533905932738,0.37796447300922725,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brayan_Rocchio,Brayan Rocchio,2940878,,CIN,CLE,CLE,CIN,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,7.0,,,,,,202.661463,244.667974,1035.101261,,,,,,-167.476636,-389.795918,,,,,,,0.4629100498862757,0.7559289460184545,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brett_Baty,Brett Baty,2942763,,NYM,ATL,NYM,ATL,,1.5,1.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.246423454758225,0.48795003647426655,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brett_Sullivan,Brett Sullivan,2942458,,SD,COL,COL,SD,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.3024701806293193,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brian_Navarreto,Brian Navarreto,2941540,,MIA,PHI,MIA,PHI,,1.0,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.5345224838248488,0.7867957924694431,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brice_Turang,Brice Turang,2942673,,SF,MIL,MIL,SF,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.5175491695067657,0.7559289460184545,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Brooks_Lee,Brooks Lee,2941526,,MIN,KC,MIN,KC,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,126.159216,183.200254,709.651306,,,,,,122.47191,-181.294934,,,,,,,0.3535533905932738,0.7559289460184545,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Bryan_De_La_Cruz,Bryan De La Cruz,2941540,,MIA,PHI,PHI,MIA,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.5345224838248488,0.7559289460184545,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Bryan_Reynolds,Bryan Reynolds,2942173,,PIT,ARI,PIT,ARI,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0606601717798212,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Bryce_Eldridge,Bryce Eldridge,2942673,,SF,MIL,SF,MIL,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.5175491695067657,0.7559289460184545,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Bryce_Harper,Bryce Harper,2941540,,MIA,PHI,PHI,MIA,,3.5,1.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.7071067811865476,0.7559289460184544,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Bryson_Stott,Bryson Stott,2941540,,MIA,PHI,PHI,MIA,,2.5,1.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.3535533905932738,0.7559289460184544,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,CJ_Abrams,CJ Abrams,2940092,,WSH,TOR,WSH,TOR,,1.5,1.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0606601717798212,0.5773502691896257,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Cal_Raleigh,Cal Raleigh,2941964,,LAD,SEA,SEA,LAD,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,9.0,,,,,,100.830376,100.409708,236.24452,,,,,,-126.92097,-131.778698,,,,,,,0.46291004988627577,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Caleb_Durbin,Caleb Durbin,2940184,,ATH,BOS,BOS,ATH,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,107.87014,-115.009788,537.836274,,,,,,-145.713213,-118.039327,,,,,,,0.0,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Cam_Cauley,Cam Cauley,2941234,,TB,TEX,TEX,TB,,2.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,390.74093,700.0,1906.871754,,,,,,-524.0,,,,,,,,0.3535533905932738,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Cam_Schlittler,Cam Schlittler,2941419,,CWS,NYY,NYY,CWS,,,,,,8.5,1.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,9.0,5.0,,,,,,,-118.328067,,,,,,,,-115.757212,-125.0,,,,,,,0.7817359599705717,0.4472135954999579,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Cam_Smith,Cam Smith,2942248,,LAA,HOU,HOU,LAA,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,9.0,,,,,,124.105768,119.895082,537.373792,,,,,,-160.739017,-161.509239,,,,,,,0.3535533905932738,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Carlos_Narvaez,Carlos Narvaez,2940184,,ATH,BOS,BOS,ATH,,0.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.5163977794943222,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Carson_Benge,Carson Benge,2942763,,NYM,ATL,NYM,ATL,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,146.207721,382.609778,1347.795824,,,,,,-209.512453,-657.751938,,,,,,,0.8345229603962803,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Carson_Kelly,Carson Kelly,2942353,,STL,CHC,CHC,STL,,0.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.5345224838248488,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Carter_Jensen,Carter Jensen,2941526,,MIN,KC,KC,MIN,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,131.924352,221.728621,513.583062,,,,,,-114.883721,-230.496894,,,,,,,0.4629100498862757,0.7559289460184545,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Casey_Legumina,Casey Legumina,2941234,,TB,TEX,TB,TEX,,,,,,,0.5,,missing,missing,missing,missing,missing,missing,real,missing,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Ceddanne_Rafaela,Ceddanne Rafaela,2940184,,ATH,BOS,BOS,ATH,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,9.0,,,,,,-121.063485,-132.894246,439.639316,,,,,,-110.638833,-103.344231,,,,,,,0.0,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Chadwick_Tromp,Chadwick Tromp,2940838,,DET,BAL,BAL,DET,,1.0,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.5345224838248488,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Chandler_Simpson,Chandler Simpson,2941234,,TB,TEX,TB,TEX,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,463.190184,487.234043,3947.127716,,,,,,-260.0,-1100.0,,,,,,,0.3535533905932738,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Chase_DeLauter,Chase DeLauter,2940878,,CIN,CLE,CLE,CIN,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,7.0,,,,,,-112.922388,241.384377,576.103843,,,,,,-119.772563,-267.854948,,,,,,,0.46291004988627577,0.37796447300922725,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Chase_Meidroth,Chase Meidroth,2941419,,CWS,NYY,CWS,NYY,,1.0,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,140.73995,224.633723,1159.929131,,,,,,-100.0,-356.830601,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Chris_Sale,Chris Sale,3006302,,NYM,ATL,ATL,NYM,,,,,,7.5,1.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,8.0,5.0,,,,,,,-119.869861,,,,,,,,116.641221,,,,,,,,0.755928946018455,0.0,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Christian_Encarnacion-Strand,Christian Encarnacion-Strand,2940838,,DET,BAL,BAL,DET,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.5175491695067657,0.4879500364742666,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Christian_Koss,Christian Koss,2942673,,SF,MIL,SF,MIL,,1.5,1.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.5175491695067657,0.5345224838248488,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Christian_Scott,Christian Scott,3006302,,NYM,ATL,NYM,ATL,,,,,,6.5,2.5,,missing,missing,missing,missing,missing,real,real,missing,,,,,,9.0,5.0,,,,,,,-104.0,,,,,,,,,,,,,,,,0.5270462766947299,0.0,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Christian_Walker,Christian Walker,2942248,,LAA,HOU,HOU,LAA,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,9.0,,,,,,113.775281,103.210969,343.74411,,,,,,-152.450006,-138.698891,,,,,,,0.0,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Christian_Yelich,Christian Yelich,2942673,,SF,MIL,MIL,SF,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.3535533905932738,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Coby_Mayo,Coby Mayo,2940838,,DET,BAL,BAL,DET,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.6035674514745464,0.4879500364742666,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Colby_Thomas,Colby Thomas,2940184,,ATH,BOS,ATH,BOS,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,6.0,9.0,,,,,,-115.637559,138.105779,482.202848,,,,,,123.309347,-189.107005,,,,,,,0.5175491695067657,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Cole_Carrigg,Cole Carrigg,2942458,,SD,COL,COL,SD,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.7071067811865476,0.0,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Cole_Young,Cole Young,2941964,,LAD,SEA,SEA,LAD,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,138.033067,110.588901,598.640306,,,,,,-184.203993,-148.98374,,,,,,,0.0,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Colson_Montgomery,Colson Montgomery,2941419,,CWS,NYY,CWS,NYY,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,9.0,7.0,7.0,,,,,,105.167343,141.064617,330.90591,,,,,,-101.560671,-205.326117,,,,,,,0.5270462766947299,0.7559289460184545,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Colt_Emerson,Colt Emerson,2941964,,LAD,SEA,SEA,LAD,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,131.060275,184.015595,708.387268,,,,,,-106.046777,-251.955307,,,,,,,0.5175491695067657,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Connor_Wong,Connor Wong,2940184,,ATH,BOS,BOS,ATH,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,-113.899377,114.119128,569.775143,,,,,,128.381321,-156.098666,,,,,,,0.5175491695067657,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Cooper_Pratt,Cooper Pratt,2942673,,SF,MIL,MIL,SF,,1.5,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.3535533905932738,0.7559289460184545,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Corbin_Carroll,Corbin Carroll,2942173,,PIT,ARI,ARI,PIT,,2.5,1.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.7071067811865476,0.5773502691896257,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Dalton_Rushing,Dalton Rushing,2941964,,LAD,SEA,LAD,SEA,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,9.0,,,,,,-107.885601,117.805401,394.58917,,,,,,111.673722,-154.316234,,,,,,,0.5175491695067657,0.0,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Dane_Myers,Dane Myers,2940878,,CIN,CLE,CIN,CLE,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,7.0,,,,,,160.132734,317.259464,1049.21901,,,,,,-227.861851,-512.244898,,,,,,,0.0,0.37796447300922725,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Daniel_Susac,Daniel Susac,2942673,,SF,MIL,SF,MIL,,4.5,2.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.8516401995451028,1.0690449676496976,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Dansby_Swanson,Dansby Swanson,2942353,,STL,CHC,CHC,STL,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,6.0,,,,,,131.476644,219.764847,673.961238,,,,,,-118.268187,-209.677419,,,,,,,0.5175491695067657,0.7559289460184545,0.0,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,Daulton_Varsho,Daulton Varsho,2940092,,WSH,TOR,TOR,WSH,,3.0,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.9258200997725514,0.37796447300922725,,,,,,2026-07-30T00:28:52.112372+00:00
2026-07-29,David_Hamilton,David Hamilton,2942673,,SF,MIL,MIL,SF,,1.5,1.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0.46291004988627577,0.7559289460184544,,,,,,2026-07-30T00:28:52.112372+00:00
