fetched_at_utc,event_id,commence_time_utc,event_date_et,home_team,away_team,bookmaker_key,bookmaker_title,market_key,player_name_raw,player_name_norm,line,over_price,under_price
2026-06-19T19:09:41.559829+00:00,2940947,,2026-06-19,TB,WSH,betrivers,BetRivers,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,540.0,
2026-06-19T19:09:41.559829+00:00,2940947,,2026-06-19,TB,WSH,caesars,Caesars,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,500.0,
2026-06-19T19:09:41.559829+00:00,2940947,,2026-06-19,TB,WSH,circasports,Circa Sports,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,500.0,
2026-06-19T19:09:41.559829+00:00,2940947,,2026-06-19,TB,WSH,draftkings,DraftKings,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,565.0,
2026-06-19T19:09:41.559829+00:00,2940947,,2026-06-19,TB,WSH,fanatics,Fanatics,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,525.0,
2026-06-19T19:09:41.559829+00:00,2940947,,2026-06-19,TB,WSH,fanduel,FanDuel,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,570.0,
2026-06-19T19:09:41.559829+00:00,2940947,,2026-06-19,TB,WSH,hardrock,Hard Rock,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,525.0,
2026-06-19T19:09:41.559829+00:00,2940947,,2026-06-19,TB,WSH,thescore,theScore,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,500.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,betrivers,BetRivers,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,410.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,caesars,Caesars,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,370.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,circasports,Circa Sports,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,395.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,draftkings,DraftKings,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,385.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,fanatics,Fanatics,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,375.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,fanduel,FanDuel,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,390.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,hardrock,Hard Rock,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,400.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,mgm,BetMGM,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,375.0,
2026-06-19T19:09:41.559829+00:00,2941801,,2026-06-19,SEA,BOS,thescore,theScore,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,400.0,
2026-06-19T19:09:41.559829+00:00,2940049,,2026-06-19,ATH,LAA,betrivers,BetRivers,batter_home_runs,Jo Adell,Jo_Adell,0.5,250.0,
2026-06-19T19:09:41.559829+00:00,2940049,,2026-06-19,ATH,LAA,caesars,Caesars,batter_home_runs,Jo Adell,Jo_Adell,0.5,265.0,
2026-06-19T19:09:41.559829+00:00,2940049,,2026-06-19,ATH,LAA,circasports,Circa Sports,batter_home_runs,Jo Adell,Jo_Adell,0.5,265.0,
2026-06-19T19:09:41.559829+00:00,2940049,,2026-06-19,ATH,LAA,draftkings,DraftKings,batter_home_runs,Jo Adell,Jo_Adell,0.5,285.0,
2026-06-19T19:09:41.559829+00:00,2940049,,2026-06-19,ATH,LAA,fanatics,Fanatics,batter_home_runs,Jo Adell,Jo_Adell,0.5,290.0,
2026-06-19T19:09:41.559829+00:00,2940049,,2026-06-19,ATH,LAA,fanduel,FanDuel,batter_home_runs,Jo Adell,Jo_Adell,0.5,290.0,
2026-06-19T19:09:41.559829+00:00,2940049,,2026-06-19,ATH,LAA,hardrock,Hard Rock,batter_home_runs,Jo Adell,Jo_Adell,0.5,275.0,
