Market_Date,Player,Market_Player_Raw,Market_Event_ID,Market_Commence_Time_UTC,Market_Home_Team,Market_Away_Team,Market_Player_Team,Market_Player_Opponent,Market_H,Market_TB,Market_R,Market_HR,Market_RBI,Market_K,Market_ER,Market_ERA,Market_Source_H,Market_Source_TB,Market_Source_R,Market_Source_HR,Market_Source_RBI,Market_Source_K,Market_Source_ER,Market_Source_ERA,Market_H_books,Market_TB_books,Market_R_books,Market_HR_books,Market_RBI_books,Market_K_books,Market_ER_books,Market_ERA_books,Market_H_over_price,Market_TB_over_price,Market_R_over_price,Market_HR_over_price,Market_RBI_over_price,Market_K_over_price,Market_ER_over_price,Market_ERA_over_price,Market_H_under_price,Market_TB_under_price,Market_R_under_price,Market_HR_under_price,Market_RBI_under_price,Market_K_under_price,Market_ER_under_price,Market_ERA_under_price,Market_H_line_std,Market_TB_line_std,Market_R_line_std,Market_HR_line_std,Market_RBI_line_std,Market_K_line_std,Market_ER_line_std,Market_ERA_line_std,Market_Fetched_At_UTC
2026-06-26,AJ_Ewing,A.J. Ewing,2942749,,NYM,PHI,NYM,PHI,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,1.0,,,,,,646.666667,,5000.0,,,,,,-1400.0,,,,,,,,0.3535533905932738,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Alec_Bohm,Alec Bohm,2942749,,NYM,PHI,PHI,NYM,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,4.0,,,,,,363.109533,423.809524,2054.967795,,,,,,-531.578947,-800.0,,,,,,,0.4629100498862757,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Alec_Burleson,Alec Burleson,2942295,,STL,MIA,STL,MIA,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,7.0,,,,,,144.552983,172.329186,687.480033,,,,,,-132.674429,-242.994966,,,,,,,0.46291004988627577,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Alejandro_Kirk,Alejandro Kirk,2940296,,TOR,TEX,TOR,TEX,,1.0,0.5,,,,,,missing,real,real,missing,missing,missing,missing,missing,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7071067811865476,0.0,,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Alejandro_Osuna,Alejandro Osuna,2940296,,TOR,TEX,TEX,TOR,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,7.0,6.0,,,,,,536.144578,696.875,3322.052982,,,,,,-974.666667,,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Alex_Bregman,Alex Bregman,2942311,,MIL,CHC,CHC,MIL,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,8.0,,,,,,328.383747,353.418893,1088.130564,,,,,,-313.501629,-563.87789,,,,,,,0.5175491695067657,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Alex_Freeland,Alex Freeland,2942431,,SD,LAD,LAD,SD,,0.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,7.0,6.0,7.0,,,,,,138.059268,168.79692,960.985571,,,,,,-142.119715,-229.912121,,,,,,,0.5345224838248488,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Ali_Sanchez,Ali Sanchez,2940823,,BOS,NYY,NYY,BOS,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,4.0,,,,,,834.710507,750.0,2811.077754,,,,,,-1308.080808,,,,,,,,0.5175491695067657,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Alika_Williams,Alika Williams,2942181,,LAA,ATH,ATH,LAA,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,5.0,5.0,6.0,,,,,,125.256397,167.56869,1019.310132,,,,,,-126.531175,-237.115103,,,,,,,0.5477225575051662,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
2026-06-26,Amed_Rosario,Amed Rosario,2940823,,BOS,NYY,NYY,BOS,,1.5,0.5,0.5,,,,,missing,real,real,real,missing,missing,missing,missing,,8.0,7.0,4.0,,,,,,632.751784,624.137931,2285.864919,,,,,,-450.0,,,,,,,,0.3535533905932738,0.0,0.0,,,,,2026-06-27T01:11:02.474098+00:00
