Date,Player,PTS,TRB,AST,STL,TOV,FG%,3P%,FT%,TS%,USG%,BPM,ORTG,DRTG,GmSc,Did_Not_Play,Rest_Days,Game_Index,Player_ID,Team_ID,Opponent,Opponent_ID,MATCHUP,MP,FGA,FTA,PLUS_MINUS,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,oppDfRtg_3,Market_PTS,Market_TRB,Market_AST,Synthetic_Market_PTS,Synthetic_Market_TRB,Synthetic_Market_AST,Market_Source_PTS,Market_Source_TRB,Market_Source_AST,Market_PTS_books,Market_TRB_books,Market_AST_books,Market_PTS_over_price,Market_TRB_over_price,Market_AST_over_price,Market_PTS_under_price,Market_TRB_under_price,Market_AST_under_price,Market_PTS_line_std,Market_TRB_line_std,Market_AST_line_std,PTS_market_gap,TRB_market_gap,AST_market_gap,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,TS%_rolling_avg,USG%_rolling_avg,BPM_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,PTS_lag1,TRB_lag1,AST_lag1,STL_lag1,TOV_lag1,FG%_lag1,3P%_lag1,FT%_lag1,TS%_lag1,USG%_lag1,BPM_lag1,ORTG_lag1,DRTG_lag1,GmSc_lag1
2026-03-14,Malachi_Smith,4.0,3.0,1.0,1.0,5.0,0.4,0.0,0.0,0.4,8.620689655172415,12.413793103448278,40.0,110.0,0.6999999999999993,0,2.0,0,1641869,1610612751,PHI,1610612755,BKN @ PHI,23.2,5.0,0.0,8.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.1,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,5.0,0.4,0.0,0.0,0.4,8.620689655172415,12.413793103448278,40.0,110.0,0.6999999999999993,4.0,3.0,1.0,1.0,5.0,0.4,0.0,0.0,0.4,8.620689655172415,12.413793103448278,40.0,110.0,0.6999999999999993
2026-03-16,Malachi_Smith,3.0,4.0,4.0,0.0,1.0,0.167,0.0,1.0,0.2329192546583851,8.266666666666666,14.0,40.32258064516129,110.0,2.2,0,2.0,1,1641869,1610612751,POR,1610612757,BKN vs. POR,18.0,6.0,1.0,7.0,1.0,6.123233995736766e-17,0.0,1.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,5.0,0.4,0.0,0.0,0.4,8.620689655172415,12.413793103448278,40.0,110.0,0.6999999999999993,4.0,3.0,1.0,1.0,5.0,0.4,0.0,0.0,0.4,8.620689655172415,12.413793103448278,40.0,110.0,0.6999999999999993
2026-03-18,Malachi_Smith,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.756097560975611,-43.90243902439025,0.0,110.0,-0.3999999999999999,0,2.0,2,1641869,1610612751,OKC,1610612760,BKN vs. OKC,4.1,2.0,0.0,-5.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.1,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,2.5,0.5,3.0,0.28350000000000003,0.0,0.5,0.3164596273291925,8.44367816091954,13.206896551724139,40.16129032258064,110.0,1.4499999999999997,3.0,4.0,4.0,0.0,1.0,0.167,0.0,1.0,0.2329192546583851,8.266666666666666,14.0,40.32258064516129,110.0,2.2
2026-03-20,Malachi_Smith,7.0,2.0,4.0,0.0,0.0,0.75,1.0,0.0,0.875,4.301075268817204,5.806451612903226,175.0,110.0,9.2,0,2.0,3,1641869,1610612751,NYK,1610612752,BKN vs. NYK,18.6,4.0,0.0,3.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.1,,,,,,,,,,,,,,,,,,,,,,,,,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,0.18900000000000003,0.0,0.3333333333333333,0.21097308488612834,8.881151294271563,-5.82954864031399,26.774193548387093,110.0,0.8333333333333331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.756097560975611,-43.90243902439025,0.0,110.0,-0.3999999999999999
2026-03-22,Malachi_Smith,18.0,2.0,4.0,3.0,0.0,0.778,0.75,1.0,0.9533898305084746,6.4436860068259385,-3.6860068259385663,190.67796610169492,110.0,20.5,0,2.0,4,1641869,1610612751,SAC,1610612758,BKN @ SAC,29.3,9.0,1.0,-3.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.1,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.25,2.25,0.5,1.5,0.32925000000000004,0.25,0.25,0.37697981366459626,7.736132287907974,-2.920548577009686,63.83064516129032,110.0,2.925,7.0,2.0,4.0,0.0,0.0,0.75,1.0,0.0,0.875,4.301075268817204,5.806451612903226,175.0,110.0,9.2
2026-03-23,Malachi_Smith,5.0,2.0,3.0,1.0,3.0,0.5,0.5,0.0,0.625,5.761316872427983,-29.62962962962963,71.42857142857143,110.0,3.999999999999999,0,1.0,5,1641869,1610612751,POR,1610612757,BKN @ POR,24.3,4.0,0.0,-20.0,1.0,6.123233995736766e-17,0.0,1.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,6.4,2.2,2.6,1.0,1.2,0.41900000000000004,0.35,0.4,0.49226181703337196,7.477643031691566,-3.073640226795462,89.20010934937125,110.0,6.44,18.0,2.0,4.0,3.0,0.0,0.778,0.75,1.0,0.9533898305084746,6.4436860068259385,-3.6860068259385663,190.67796610169492,110.0,20.5
2026-03-25,Malachi_Smith,12.0,3.0,1.0,0.0,0.0,0.625,0.5,0.0,0.75,8.88888888888889,0.0,150.0,110.0,10.0,0,2.0,6,1641869,1610612751,GSW,1610612744,BKN @ GSW,18.0,8.0,0.0,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.1,,,,,,,,,,,,,,,,,,,,,,,,,6.6,2.0,3.0,1.0,0.8,0.43900000000000006,0.45,0.4,0.537261817033372,6.905768475142681,-11.482324773411042,95.48582363508552,110.0,7.1,5.0,2.0,3.0,1.0,3.0,0.5,0.5,0.0,0.625,5.761316872427983,-29.62962962962963,71.42857142857143,110.0,3.999999999999999
