nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
1629060,Rui Hachimura,2023,WAS/LAL,PF,23.271,-2.139,-1.273,-0.866,0.292,Shot Creator,Helper
1629111,Jock Landale,2023,PHO,C,14.183,0.486,-0.136,0.623,1.809,Post Scorer,Anchor Big
1629117,Wenyen Gabriel,2023,LAL,C,15.056,-0.418,-1.125,0.707,1.308,Roll + Cut Big,Anchor Big
1629130,Duncan Robinson,2023,MIA,SF,16.439,-0.951,-0.389,-0.563,0.65,Off Screen Shooter,Low Activity
1629134,Kendrick Nunn,2023,LAL/WAS,SG,13.763,-2.958,-1.193,-1.765,-0.295,Secondary Ball Handler,Point of Attack
1629139,Yuta Watanabe,2023,BRK,SF,15.998,-1.819,-1.4,-0.419,0.369,Stationary Shooter,Helper
1629162,Jordan Mclaughlin,2023,MIN,PG,15.779,-0.861,-0.881,0.02,0.677,Primary Ball Handler,Point of Attack
1629216,Gabe Vincent,2023,MIA,PG,25.862,-1.47,-1.583,0.113,1.084,Primary Ball Handler,Point of Attack
1629234,Drew Eubanks,2023,POR,C,20.304,-0.12,-0.665,0.544,2.321,Roll + Cut Big,Mobile Big
1629308,Juan Toscano-Anderson,2023,LAL/UTA,SF,13.462,-2.739,-2.86,0.121,-0.12,Movement Shooter,Wing Stopper
1629312,Haywood Highsmith,2023,MIA,PF,17.951,-1.765,-2.161,0.396,0.418,Stationary Shooter,Point of Attack
1629599,Amir Coffey,2023,LAC,SF,12.504,-3.232,-1.68,-1.552,-0.296,Slasher,Helper
1629611,Terance Mann,2023,LAC,SG,23.11,0.168,0.406,-0.239,3.084,Movement Shooter,Point of Attack
1629614,Andrew Nembhard,2023,IND,SG,27.647,-2.226,-1.105,-1.121,0.3,Primary Ball Handler,Point of Attack
1629622,Max Strus,2023,MIA,SF,28.399,-1.622,-1.088,-0.534,1.183,Movement Shooter,Helper
1629623,Lindell Wigginton,2023,MIL,PG,12.371,-1.005,-0.529,-0.475,0.079,Low Minute,Point of Attack
1629626,Bol Bol,2023,ORL,PF,21.506,-0.864,-2.064,1.2,1.501,Athletic Finisher,Helper
1629627,Zion Williamson,2023,NOP,PF,32.971,2.569,2.365,0.204,3.012,Shot Creator,Helper
1629628,Rj Barrett,2023,NYK,SG,33.911,-1.438,-0.099,-1.339,1.575,Secondary Ball Handler,Helper
1629629,Cam Reddish,2023,NYK/POR,SF,24.741,-2.185,-1.481,-0.704,0.168,Movement Shooter,Helper
1629630,Ja Morant,2023,MEM,PG,31.941,3.495,4.142,-0.647,7.24,Slasher,Chaser
1629631,De'Andre Hunter,2023,ATL,SF,31.727,-1.52,-0.972,-0.548,1.243,Stationary Shooter,Wing Stopper
1629632,Coby White,2023,CHI,SG,23.382,-0.659,0.395,-1.054,1.948,Movement Shooter,Chaser
1629633,Jarrett Culver,2023,ATL,SF,13.692,-1.109,-1.125,0.016,0.115,Athletic Finisher,Wing Stopper
1629634,Brandon Clarke,2023,MEM,PF,19.465,-0.997,-0.963,-0.035,0.995,Roll + Cut Big,Mobile Big
1629636,Darius Garland,2023,CLE,PG,35.468,2.512,2.346,0.166,7.624,Primary Ball Handler,Point of Attack
1629637,Jaxson Hayes,2023,NOP,C,12.979,-0.332,-1.346,1.013,0.812,Roll + Cut Big,Helper
1629638,Nickeil Alexander-Walker,2023,UTA/MIN,SG,14.979,-1.672,-1.474,-0.199,0.433,Secondary Ball Handler,Point of Attack
1629639,Tyler Herro,2023,MIA,SG,34.858,0.987,0.499,0.488,5.054,Primary Ball Handler,Chaser
1629640,Keldon Johnson,2023,SAS,SF,32.752,-0.617,0.578,-1.196,2.378,Movement Shooter,Wing Stopper
1629641,Romeo Langford,2023,SAS,SG,19.634,-2.187,-1.546,-0.641,0.143,Athletic Finisher,Wing Stopper
1629642,Nassir Little,2023,POR,SF,18.074,-1.983,-1.11,-0.873,0.289,Movement Shooter,Helper
1629643,Chuma Okeke,2023,ORL,SF,19.185,-1.606,-1.262,-0.344,0.275,Movement Shooter,Helper
1629645,Kevin Porter Jr.,2023,HOU,PG,34.304,-1.104,0.208,-1.312,1.712,Shot Creator,Point of Attack
1629646,Charles Bassey,2023,SAS,C,14.51,0.243,-1.25,1.493,0.861,Roll + Cut Big,Anchor Big
1629647,Darius Bazley,2023,OKC/PHO,C,14.329,-0.636,-1.7,1.064,0.703,Athletic Finisher,Wing Stopper
1629651,Nic Claxton,2023,BRK,C,29.876,2.978,0.71,2.268,7.724,Roll + Cut Big,Mobile Big
1629652,Luguentz Dort,2023,OKC,SF,30.709,0.229,0.324,-0.095,3.831,Movement Shooter,Point of Attack
1629655,Daniel Gafford,2023,WAS,C,20.567,-0.494,-0.858,0.363,1.973,Roll + Cut Big,Anchor Big
1629656,Quentin Grimes,2023,NYK,SG,29.872,0.252,-0.052,0.304,3.607,Movement Shooter,Point of Attack
1629659,Talen Horton-Tucker,2023,UTA,SG,20.204,-0.88,-0.195,-0.686,1.295,Primary Ball Handler,Point of Attack
1629660,Ty Jerome,2023,GSW,SG,18.124,-0.961,-0.832,-0.128,0.763,Primary Ball Handler,Chaser
1629661,Cameron Johnson,2023,PHO/BRK,PF,28.566,1.197,1.152,0.046,2.755,Movement Shooter,Helper
1629663,Louis King,2023,PHI,PF,28.8,-1.098,-0.405,-0.693,0.024,Low Minute,Point of Attack
1629667,Jalen Mcdaniels,2023,CHO/PHI,SF,23.909,-0.819,-0.703,-0.116,1.961,Stationary Shooter,Wing Stopper
1629669,Jaylen Nowell,2023,MIN,SG,19.258,-1.624,-0.263,-1.362,0.65,Secondary Ball Handler,Chaser
1629670,Jordan Nwora,2023,MIL/IND,SF,19.163,-2.072,-0.994,-1.078,0.285,Movement Shooter,Low Activity
1629673,Jordan Poole,2023,GSW,PG,29.978,-1.649,-0.379,-1.27,1.239,Primary Ball Handler,Chaser
1629675,Naz Reid,2023,MIN,C,18.396,-0.985,-0.821,-0.164,1.152,Stretch Big,Mobile Big
1629676,Isaiah Roby,2023,SAS,PF,11.277,-1.546,-1.959,0.413,0.269,Movement Shooter,Helper
1629677,Luka Samanic,2023,UTA,PF,22.974,-0.592,-0.569,-0.023,0.188,Movement Shooter,Wing Stopper
1629678,Admiral Schofield,2023,ORL,PF,12.195,-2.224,-1.812,-0.412,0.066,Movement Shooter,Helper
1629680,Matisse Thybulle,2023,PHI/POR,SF,16.906,-0.501,-2.059,1.558,1.471,Stationary Shooter,Point of Attack
1629684,Grant Williams,2023,BOS,PF,25.882,-0.061,-1.191,1.13,3.074,Stationary Shooter,Wing Stopper
1629723,John Konchar,2023,MEM,SF,20.746,-0.204,-0.849,0.644,2.11,Movement Shooter,Point of Attack
1629726,Garrison Mathews,2023,HOU/ATL,SG,12.708,-1.258,-0.951,-0.307,0.514,Movement Shooter,Low Activity
1629731,Dean Wade,2023,CLE,PF,20.261,-1.006,-2.195,1.189,0.809,Stationary Shooter,Helper
1629750,Javonte Green,2023,CHI,SF,15.008,-0.095,-1.399,1.304,0.711,Stretch Big,Helper
1630162,Anthony Edwards,2023,MIN,SG,35.97,0.798,0.789,0.008,5.811,Shot Creator,Chaser
1630163,Lamelo Ball,2023,CHO,PG,35.217,1.052,2.291,-1.239,2.796,Primary Ball Handler,Low Activity
1630164,James Wiseman,2023,GSW/DET,C,19.272,-1.729,-1.743,0.014,0.394,Post Scorer,Anchor Big
1630165,Killian Hayes,2023,DET,PG,28.337,-2.746,-1.922,-0.824,-0.38,Primary Ball Handler,Point of Attack
1630166,Deni Avdija,2023,WAS,SF,26.584,-0.868,-1.897,1.029,2.009,Movement Shooter,Wing Stopper
1630167,Obi Toppin,2023,NYK,PF,15.678,-0.578,0.24,-0.819,1.236,Stationary Shooter,Low Activity
1630168,Onyeka Okongwu,2023,ATL,C,23.107,0.119,-0.66,0.779,2.989,Roll + Cut Big,Mobile Big
1630169,Tyrese Haliburton,2023,IND,PG,33.626,3,3.47,-0.47,6.431,Primary Ball Handler,Low Activity
1630170,Devin Vassell,2023,SAS,SG,31.002,-0.955,-0.38,-0.575,1.107,Secondary Ball Handler,Chaser
1630171,Isaac Okoro,2023,CLE,SF,21.743,-0.193,-1.185,0.992,2.346,Stationary Shooter,Wing Stopper
1630172,Patrick Williams,2023,CHI,PF,28.327,-2.147,-2.431,0.284,0.45,Stationary Shooter,Wing Stopper
1630173,Precious Achiuwa,2023,TOR,C,20.736,-1.654,-1.199,-0.455,0.571,Athletic Finisher,Helper
1630174,Aaron Nesmith,2023,IND,SF,24.882,-0.881,-1.116,0.236,1.791,Movement Shooter,Wing Stopper
1630175,Cole Anthony,2023,ORL,PG,25.863,0.232,0.897,-0.665,2.62,Primary Ball Handler,Point of Attack
1630177,Theo Maledon,2023,CHO,PG,19.4,-1.103,-0.907,-0.196,0.722,Primary Ball Handler,Point of Attack
1630178,Tyrese Maxey,2023,PHI,SG,33.596,0.25,1.362,-1.112,3.426,Primary Ball Handler,Point of Attack
1630180,Saddiq Bey,2023,DET/ATL,SF,27.645,-0.162,0.829,-0.991,3.064,Shot Creator,Wing Stopper
1630181,R.J. Hampton,2023,ORL/DET,SG,15.949,-2.474,-1.145,-1.329,-0.006,Movement Shooter,Point of Attack
1630182,Josh Green,2023,DAL,SG,25.654,-1.13,-1.097,-0.033,1.276,Stationary Shooter,Point of Attack
1630183,Jaden Mcdaniels,2023,MIN,SF,30.588,-0.711,-1.576,0.865,2.641,Stationary Shooter,Point of Attack
1630188,Jalen Smith,2023,IND,C,18.806,-1.083,-0.254,-0.829,1.098,Stretch Big,Helper
1630191,Isaiah Stewart,2023,DET,C,28.28,-0.829,-1.529,0.699,1.44,Stretch Big,Mobile Big
1630192,Zeke Nnaji,2023,DEN,PF,13.731,-2.816,-2.126,-0.69,-0.16,Stretch Big,Mobile Big
1630193,Immanuel Quickley,2023,NYK,SG,28.938,0.628,1.56,-0.932,4.543,Primary Ball Handler,Chaser
1630194,Paul Reed,2023,PHI,C,10.943,0.552,-0.86,1.412,1.427,Roll + Cut Big,Mobile Big
1630197,Aleksej Pokusevski,2023,OKC,PF,20.628,-0.859,-1.674,0.815,0.701,Stretch Big,Anchor Big
1630198,Isaiah Joe,2023,OKC,SG,19.113,0.695,1.075,-0.38,2.763,Movement Shooter,Low Activity
1630200,Tre Jones,2023,SAS,PG,29.172,0.541,0.601,-0.06,3.736,Slasher,Point of Attack
1630201,Malachi Flynn,2023,TOR,PG,13.034,-1.483,-0.541,-0.942,0.42,Secondary Ball Handler,Point of Attack
1630202,Payton Pritchard,2023,BOS,PG,13.39,-1.81,-0.538,-1.272,0.259,Movement Shooter,Point of Attack
1630205,Lamar Stevens,2023,CLE,SF,18.071,-1.958,-2.447,0.489,0.348,Stationary Shooter,Wing Stopper
1630206,Jay Scrubb,2023,ORL,SG,15.058,-0.221,-0.317,0.096,0.042,Low Minute,Chaser
1630208,Nick Richards,2023,CHO,C,18.733,-1.178,-1.107,-0.071,0.973,Roll + Cut Big,Anchor Big
1630214,Xavier Tillman,2023,MEM,C,19.346,0.481,-1.028,1.508,2.177,Roll + Cut Big,Mobile Big
1630215,Jared Butler,2023,OKC,PG,12.756,-1.152,-0.468,-0.683,0.062,Low Minute,Point of Attack
1630217,Desmond Bane,2023,MEM,SG,31.751,1.986,2.017,-0.031,5.137,Primary Ball Handler,Chaser
1630219,Skylar Mays,2023,POR,PG,31.461,0.217,0.487,-0.27,0.317,Primary Ball Handler,Point of Attack
1630224,Jalen Green,2023,HOU,SG,34.241,-2.377,-0.063,-2.314,0.133,Primary Ball Handler,Chaser
1630225,Isaiah Todd,2023,WAS,PF,10.233,-0.837,-0.589,-0.247,0.062,Low Minute,Helper
1630227,Daishen Nix,2023,HOU,PG,16.04,-2.022,-2.274,0.252,0.248,Primary Ball Handler,Point of Attack
1630228,Jonathan Kuminga,2023,GSW,PF,20.813,-1.974,-1.879,-0.095,0.42,Athletic Finisher,Wing Stopper
1630230,Naji Marshall,2023,NOP,SF,23.272,-1.075,-0.635,-0.44,1.548,Stationary Shooter,Wing Stopper
1630231,Kj Martin,2023,HOU,SF,27.952,-1.854,-0.209,-1.645,0.862,Stationary Shooter,Low Activity
1630235,Trent Forrest,2023,ATL,SG,12.041,-2.945,-2.64,-0.304,-0.083,Slasher,Point of Attack
1630237,Anthony Lamb,2023,GSW,SF,19.274,-1.304,-1.687,0.383,0.86,Stationary Shooter,Helper
1630240,Saben Lee,2023,PHI/PHO,PG,14.941,0.054,-0.277,0.331,0.589,Slasher,Point of Attack
1630241,Sam Merrill,2023,CLE,SG,11.703,-0.694,-0.352,-0.341,0.065,Low Minute,Chaser
1630243,Trevelin Queen,2023,IND,SG,10,-0.174,-0.162,-0.012,0.1,Low Minute,Chaser
1630245,Ayo Dosunmu,2023,CHI,SG,26.22,-1.891,-1.824,-0.068,0.74,Primary Ball Handler,Point of Attack
1630256,Jae'Sean Tate,2023,HOU,SF,21.855,-0.592,-0.646,0.055,0.791,Athletic Finisher,Wing Stopper
1630264,Anthony Gill,2023,WAS,PF,10.585,-1.135,-0.733,-0.402,0.516,Athletic Finisher,Helper
1630270,Xavier Sneed,2023,CHO,SF,12.054,-0.959,-0.749,-0.21,0.045,Low Minute,Wing Stopper
1630284,Kevon Harris,2023,ORL,SG,13.44,-1.598,-1.787,0.189,0.245,Stationary Shooter,Point of Attack
1630288,Jeff Dowtin Jr.,2023,TOR,PG,10.348,-1.632,-1.022,-0.61,0.133,Shot Creator,Point of Attack
1630322,Lindy Waters Iii,2023,OKC,SG,12.943,-0.232,0.082,-0.314,0.74,Movement Shooter,Chaser
1630526,Jeremiah Robinson-Earl,2023,OKC,PF,18.924,-0.521,-0.599,0.078,0.987,Stretch Big,Anchor Big
1630527,Brandon Boston,2023,LAC,SF,11.288,-0.778,-0.085,-0.693,0.261,Secondary Ball Handler,Chaser
1630528,Josh Christopher,2023,HOU,SG,12.284,-2.881,-1.433,-1.448,-0.204,Shot Creator,Point of Attack
1630529,Herbert Jones,2023,NOP,PF,29.554,0.887,-0.877,1.763,4.098,Stationary Shooter,Wing Stopper
1630530,Trey Murphy Iii,2023,NOP,SF,30.987,-0.64,-0.174,-0.467,2.785,Movement Shooter,Helper
1630532,Franz Wagner,2023,ORL,SF,32.609,1.285,0.564,0.72,6.134,Secondary Ball Handler,Helper
1630533,Ziaire Williams,2023,MEM,SF,15.155,-3.56,-2.273,-1.287,-0.377,Movement Shooter,Chaser
1630534,Ochai Agbaji,2023,UTA,SG,20.494,-2.211,-0.793,-1.418,0.186,Off Screen Shooter,Chaser
1630537,Chris Duarte,2023,IND,SF,19.504,-2.125,-0.836,-1.289,0.186,Movement Shooter,Chaser
1630538,Bones Hyland,2023,DEN/LAC,PG,19.385,-0.348,1.046,-1.395,1.435,Shot Creator,Low Activity
1630539,Kai Jones,2023,CHO,C,11.948,-2.147,-2.844,0.697,0.106,Athletic Finisher,Anchor Big
1630540,Miles Mcbride,2023,NYK,PG,11.876,-0.017,-0.463,0.445,1.163,Movement Shooter,Point of Attack
1630541,Moses Moody,2023,GSW,SG,12.971,-1.737,-1.108,-0.629,0.367,Stationary Shooter,Chaser
1630543,Isaiah Jackson,2023,IND,C,16.545,-0.158,-1.04,0.882,1.503,Roll + Cut Big,Mobile Big
1630544,Tre Mann,2023,OKC,PG,17.663,-2.109,-1.105,-1.004,0.257,Secondary Ball Handler,Low Activity
1630547,James Bouknight,2023,CHO,SG,15.161,-3.256,-2.099,-1.156,-0.251,Secondary Ball Handler,Chaser
1630548,Johnny Juzang,2023,UTA,SG,12.903,-1.644,-0.943,-0.702,0.118,Off Screen Shooter,Chaser
1630549,Day'Ron Sharpe,2023,BRK,C,11.511,-0.726,-0.788,0.062,0.599,Roll + Cut Big,Mobile Big
1630550,Jt Thor,2023,CHO,PF,14.04,-3.37,-2.988,-0.382,-0.54,Stationary Shooter,Helper
1630552,Jalen Johnson,2023,ATL,SF,14.879,0.065,-0.621,0.686,1.649,Stationary Shooter,Wing Stopper
1630553,Keon Johnson,2023,POR,SG,10.407,-1.842,-0.817,-1.025,0.16,Shot Creator,Point of Attack
1630556,Kessler Edwards,2023,BRK/SAC,SF,10.715,-0.696,-0.878,0.183,0.425,Movement Shooter,Wing Stopper
1630557,Corey Kispert,2023,WAS,SF,28.288,-2.381,-1.345,-1.036,0.101,Movement Shooter,Low Activity
1630558,Davion Mitchell,2023,SAC,PG,18.086,-0.737,-0.903,0.167,1.558,Primary Ball Handler,Point of Attack
1630559,Austin Reaves,2023,LAL,SG,28.8,-0.234,0.596,-0.83,2.569,Secondary Ball Handler,Point of Attack
1630560,Cam Thomas,2023,BRK,SG,16.626,-1.973,-0.132,-1.841,0.286,Shot Creator,Low Activity
1630563,Joshua Primo,2023,SAS,SG,23.338,-0.594,-0.675,0.08,0.109,Low Minute,Point of Attack
1630564,Raiquan Gray,2023,BRK,PF,35.083,-0.814,-0.172,-0.642,0.036,Low Minute,Mobile Big
1630567,Scottie Barnes,2023,TOR,SF,34.774,1.88,0.348,1.532,7.292,Shot Creator,Helper
1630570,Trendon Watford,2023,POR,PF,19.059,-1.492,-1.445,-0.047,0.712,Athletic Finisher,Helper
1630572,Sandro Mamukelashvili,2023,MIL/SAS,C,15.367,-0.463,0.054,-0.517,0.826,Stretch Big,Helper
1630573,Sam Hauser,2023,BOS,SF,16.123,-0.136,-0.068,-0.068,1.878,Off Screen Shooter,Chaser
1630577,Julian Champagnie,2023,PHI/SAS,SF,18.831,-1.371,-0.336,-1.035,0.217,Movement Shooter,Helper
1630578,Alperen Sengun,2023,HOU,C,28.946,0.313,-0.114,0.427,3.776,Post Scorer,Anchor Big
1630579,Jericho Sims,2023,NYK,C,15.623,-1.911,-2.873,0.962,0.277,Athletic Finisher,Anchor Big
1630581,Josh Giddey,2023,OKC,PF,31.148,-0.393,-0.036,-0.357,3.062,Slasher,Low Activity
1630583,Santi Aldama,2023,MEM,PF,21.842,0.55,-0.59,1.14,3.177,Stationary Shooter,Helper
1630586,Usman Garuba,2023,HOU,C,12.934,-1.35,-2.007,0.657,0.671,Stretch Big,Mobile Big
1630587,Isaiah Livers,2023,DET,PF,23.051,-2.745,-2.336,-0.409,-0.211,Movement Shooter,Wing Stopper
1630591,Jalen Suggs,2023,ORL,SG,23.507,-1.214,-1.392,0.178,0.968,Primary Ball Handler,Chaser
1630593,Mckinley Wright Iv,2023,DAL,PG,12.409,-1.524,-0.782,-0.741,0.195,Slasher,Point of Attack
1630595,Cade Cunningham,2023,DET,PG,33.35,0.375,0.533,-0.158,0.712,Slasher,Chaser
1630596,Evan Mobley,2023,CLE,PF,34.37,2.729,-0.042,2.771,8.822,Roll + Cut Big,Mobile Big
1630598,Aaron Wiggins,2023,OKC,SG,18.535,-0.62,-0.832,0.212,1.493,Stationary Shooter,Point of Attack
1630613,Duane Washington Jr.,2023,PHO,SG,12.705,-1.957,-0.038,-1.919,0.123,Primary Ball Handler,Chaser
1630631,Jose Alvarado,2023,NOP,PG,21.474,0.11,-0.361,0.471,2.11,Primary Ball Handler,Chaser
1630643,Jay Huff,2023,WAS,C,13.562,-0.237,-0.24,0.004,0.132,Low Minute,Anchor Big
1630644,Mac Mcclung,2023,PHI,SG,20.533,-0.875,-0.274,-0.601,0.041,Low Minute,Chaser
1630647,Eugene Omoruyi,2023,OKC/DET,SF,16.135,-0.731,-0.547,-0.184,0.697,Stationary Shooter,Helper
1630688,Ish Wainright,2023,PHO,SF,15.252,-0.774,-0.894,0.119,0.964,Movement Shooter,Helper
1630692,Jordan Goodwin,2023,WAS,PG,17.827,0.357,-0.733,1.09,1.953,Primary Ball Handler,Point of Attack
1630696,Dru Smith,2023,MIA/BRK,SG,10.56,-0.428,-0.419,-0.009,0.201,Secondary Ball Handler,Point of Attack
1630699,Marjon Beauchamp,2023,MIL,SF,13.465,-2.853,-1.606,-1.247,-0.169,Movement Shooter,Chaser
1630700,Dyson Daniels,2023,NOP,PG,17.661,-1.659,-2.505,0.846,0.519,Stationary Shooter,Point of Attack
1630702,Jaden Hardy,2023,DAL,SG,14.759,-1.373,0.486,-1.859,0.479,Shot Creator,Low Activity
1630846,Olivier Sarr,2023,OKC,C,12.63,-0.678,-0.506,-0.172,0.127,Athletic Finisher,Anchor Big
1631093,Jaden Ivey,2023,DET,SG,31.141,-3.281,-1.289,-1.992,-1.159,Primary Ball Handler,Point of Attack
1631094,Paolo Banchero,2023,ORL,PF,33.747,-0.48,-0.464,-0.016,3.009,Shot Creator,Helper
1631095,Jabari Smith Jr.,2023,HOU,PF,31.02,-2.77,-1.87,-0.9,-0.468,Movement Shooter,Wing Stopper
1631097,Bennedict Mathurin,2023,IND,SG,28.492,-2.521,-0.295,-2.226,-0.084,Secondary Ball Handler,Chaser
1631098,Johnny Davis,2023,WAS,SG,15.092,-1.884,-1.529,-0.355,0.151,Movement Shooter,Chaser
1631099,Keegan Murray,2023,SAC,SF,29.772,0.005,-0.156,0.161,3.679,Movement Shooter,Helper
1631100,Aj Griffin,2023,ATL,SF,19.462,-1.635,0.044,-1.68,0.718,Off Screen Shooter,Chaser
1631101,Shaedon Sharpe,2023,POR,SG,22.232,-3.102,-1.264,-1.839,-0.701,Movement Shooter,Chaser
1631102,Tyty Washington Jr.,2023,HOU,PG,13.959,-0.757,-0.923,0.166,0.461,Secondary Ball Handler,Point of Attack
1631103,Malaki Branham,2023,SAS,SG,23.478,-3.299,-1.873,-1.427,-0.797,Secondary Ball Handler,Chaser
1631104,Blake Wesley,2023,SAS,SG,18.083,-4.5,-3.632,-0.868,-0.824,Primary Ball Handler,Point of Attack
1631105,Jalen Duren,2023,DET,C,24.929,-0.791,-0.851,0.06,1.742,Roll + Cut Big,Mobile Big
1631106,Tari Eason,2023,HOU,PF,21.551,-0.309,-0.613,0.304,2.38,Athletic Finisher,Helper
1631107,Nikola Jović,2023,MIA,PF,13.627,-0.754,-1.149,0.394,0.218,Stationary Shooter,Helper
1631108,Max Christie,2023,LAL,SG,12.498,-2.448,-2.273,-0.175,0.004,Stationary Shooter,Chaser
1631109,Mark Williams,2023,CHO,C,19.256,-0.459,-1.375,0.916,1.037,Roll + Cut Big,Anchor Big
1631110,Jeremy Sochan,2023,SAS,PF,26.029,-1.074,-0.979,-0.095,1.26,Athletic Finisher,Wing Stopper
1631114,Jalen Williams,2023,OKC,SG,30.341,0.199,-0.581,0.781,3.794,Secondary Ball Handler,Helper
1631115,Orlando Robinson,2023,MIA,C,13.713,0.153,-1.377,1.529,0.696,Roll + Cut Big,Helper
1631117,Walker Kessler,2023,UTA,C,23.018,1.942,-0.154,2.096,4.705,Roll + Cut Big,Anchor Big
1631119,Jaylin Williams,2023,OKC,C,18.659,0.154,-1.292,1.446,1.498,Stretch Big,Anchor Big
1631121,Bryce Mcgowens,2023,CHO,SG,17.108,-3.144,-2.215,-0.929,-0.33,Movement Shooter,Chaser
1631123,Jamaree Bouyea,2023,MIA/WAS,PG,14.11,-0.654,-0.698,0.044,0.08,Low Minute,Point of Attack
1631128,Christian Braun,2023,DEN,SG,15.541,-2.333,-2.306,-0.026,0.093,Stationary Shooter,Chaser
1631132,Christian Koloko,2023,TOR,C,13.825,0.054,-1.78,1.834,1.263,Roll + Cut Big,Mobile Big
1631133,Jabari Walker,2023,POR,SF,11.056,-2.37,-1.855,-0.516,0.034,Athletic Finisher,Helper
1631172,Ousmane Dieng,2023,OKC,PF,14.584,-0.945,-0.773,-0.172,0.538,Stationary Shooter,Low Activity
1631197,Jared Rhoden,2023,DET,SG,14.132,-1.704,-1.451,-0.253,0.093,Stationary Shooter,Helper
1631216,Caleb Houstan,2023,ORL,SF,15.925,-2.687,-2.027,-0.66,-0.114,Movement Shooter,Low Activity
1631219,John Butler Jr.,2023,POR,C,11.638,-1.54,-1.643,0.103,0.127,Off Screen Shooter,Helper
1631222,Jake Laravia,2023,MEM,PF,11.836,-3.739,-2.594,-1.145,-0.323,Movement Shooter,Low Activity
1631223,David Roddy,2023,MEM,PF,17.977,-2.45,-1.094,-1.356,0.008,Stationary Shooter,Helper
1631230,Dominick Barlow,2023,SAS,PF,14.556,-1.942,-2.306,0.364,0.131,Roll + Cut Big,Anchor Big
1631245,Quenton Jackson,2023,WAS,PG,14.954,-0.793,-0.528,-0.265,0.14,Slasher,Point of Attack
1631288,Jamal Cain,2023,MIA,PF,13.335,-0.855,-1.194,0.339,0.241,Stretch Big,Point of Attack
1631303,Justin Minaya,2023,POR,SF,22.212,-0.87,-0.715,-0.155,0.088,Low Minute,Point of Attack
1631323,Simone Fontecchio,2023,UTA,SF,14.726,-3.117,-1.34,-1.776,-0.309,Off Screen Shooter,Helper
1631367,Jacob Gilyard,2023,MEM,PG,40.783,-0.929,-0.37,-0.558,0.039,Low Minute,Chaser
1631466,Nate Williams,2023,POR,SG,25.313,-0.876,-0.496,-0.38,0.125,Athletic Finisher,Helper
1641645,Xavier Cooks,2023,WAS,PF,12.578,-0.849,-0.857,0.008,0.127,Athletic Finisher,Helper
