fetched_at_utc,event_id,commence_time_utc,event_date_et,home_team,away_team,player_team,player_opponent,bookmaker_key,bookmaker_title,market_key,player_name_raw,player_name_norm,line,over_price,under_price,source
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Joc Pederson,Joc_Pederson,2.5,1900.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Joc Pederson,Joc_Pederson,3.5,12500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Jonathan Aranda,Jonathan_Aranda,0.5,-200.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Jonathan Aranda,Jonathan_Aranda,1.5,270.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Jonathan Aranda,Jonathan_Aranda,2.5,1500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Jonathan Aranda,Jonathan_Aranda,3.5,10000.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Junior Caminero,Junior_Caminero,0.5,-260.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Junior Caminero,Junior_Caminero,1.5,200.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Junior Caminero,Junior_Caminero,2.5,1100.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Junior Caminero,Junior_Caminero,3.5,5500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Liam Hicks,Liam_Hicks,0.5,-200.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Liam Hicks,Liam_Hicks,1.5,270.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Liam Hicks,Liam_Hicks,2.5,1400.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Liam Hicks,Liam_Hicks,3.5,8000.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Richie Palacios,Richie_Palacios,0.5,-150.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Richie Palacios,Richie_Palacios,1.5,410.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Richie Palacios,Richie_Palacios,2.5,2500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Richie Palacios,Richie_Palacios,3.5,20000.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Taylor Walls,Taylor_Walls,0.5,-130.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Taylor Walls,Taylor_Walls,1.5,490.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Taylor Walls,Taylor_Walls,2.5,3300.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Victor Mesa Jr.,Victor_Mesa_Jr,0.5,-175.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Victor Mesa Jr.,Victor_Mesa_Jr,1.5,330.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Victor Mesa Jr.,Victor_Mesa_Jr,2.5,1800.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Victor Mesa Jr.,Victor_Mesa_Jr,3.5,12500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Wyatt Langford,Wyatt_Langford,0.5,-190.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Wyatt Langford,Wyatt_Langford,1.5,300.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Wyatt Langford,Wyatt_Langford,2.5,1800.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Wyatt Langford,Wyatt_Langford,3.5,12500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Yandy Diaz,Yandy_Diaz,0.5,-310.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Yandy Diaz,Yandy_Diaz,1.5,170.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Yandy Diaz,Yandy_Diaz,2.5,800.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_hits,Yandy Diaz,Yandy_Diaz,3.5,4500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Brandon Nimmo,Brandon_Nimmo,0.5,390.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Cedric Mullins,Cedric_Mullins,0.5,560.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Chandler Simpson,Chandler_Simpson,0.5,2000.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Cody Freeman,Cody_Freeman,0.5,1100.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Corey Seager,Corey_Seager,0.5,300.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Elias Diaz,Elias_Diaz,0.5,560.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Evan Carter,Evan_Carter,0.5,600.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Ezequiel Duran,Ezequiel_Duran,0.5,630.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Jake Burger,Jake_Burger,0.5,370.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Joc Pederson,Joc_Pederson,0.5,320.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Jonathan Aranda,Jonathan_Aranda,0.5,560.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Junior Caminero,Junior_Caminero,0.5,285.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Liam Hicks,Liam_Hicks,0.5,900.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Richie Palacios,Richie_Palacios,0.5,900.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Taylor Walls,Taylor_Walls,0.5,1060.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Victor Mesa Jr.,Victor_Mesa_Jr,0.5,480.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Wyatt Langford,Wyatt_Langford,0.5,400.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_home_runs,Yandy Diaz,Yandy_Diaz,0.5,560.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Brandon Nimmo,Brandon_Nimmo,0.5,150.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Brandon Nimmo,Brandon_Nimmo,1.5,500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Brandon Nimmo,Brandon_Nimmo,2.5,1400.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Brandon Nimmo,Brandon_Nimmo,3.5,4000.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Cedric Mullins,Cedric_Mullins,0.5,180.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Cedric Mullins,Cedric_Mullins,1.5,600.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Cedric Mullins,Cedric_Mullins,2.5,1800.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Cedric Mullins,Cedric_Mullins,3.5,5500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Chandler Simpson,Chandler_Simpson,0.5,230.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Chandler Simpson,Chandler_Simpson,1.5,950.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Chandler Simpson,Chandler_Simpson,2.5,3300.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Chandler Simpson,Chandler_Simpson,3.5,10000.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Cody Freeman,Cody_Freeman,0.5,260.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Cody Freeman,Cody_Freeman,1.5,1000.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Cody Freeman,Cody_Freeman,2.5,3500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Cody Freeman,Cody_Freeman,3.5,10000.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Corey Seager,Corey_Seager,0.5,165.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Corey Seager,Corey_Seager,1.5,500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Corey Seager,Corey_Seager,2.5,1700.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Corey Seager,Corey_Seager,3.5,4500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Elias Diaz,Elias_Diaz,0.5,230.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Elias Diaz,Elias_Diaz,1.5,800.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Elias Diaz,Elias_Diaz,2.5,2500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Elias Diaz,Elias_Diaz,3.5,7500.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Evan Carter,Evan_Carter,0.5,240.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Evan Carter,Evan_Carter,1.5,850.0,,fanduel_public
2026-09-04T23:13:02.953087+00:00,36027101,2026-09-05 00:06:00+00:00,2026-09-04,Texas Rangers,Tampa Bay Rays,,,fanduel,fanduel,batter_rbis,Evan Carter,Evan_Carter,2.5,2200.0,,fanduel_public
