Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,TB,R,PA,AB,BB,SO,SB,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Synthetic_Market_H,Market_Source_H,Market_H_books,Market_H_over_price,Market_H_under_price,Market_H_line_std,Market_HR,Synthetic_Market_HR,Market_Source_HR,Market_HR_books,Market_HR_over_price,Market_HR_under_price,Market_HR_line_std,Market_RBI,Synthetic_Market_RBI,Market_Source_RBI,Market_RBI_books,Market_RBI_over_price,Market_RBI_under_price,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1,Player_ID,Position,2B,3B,HBP,IBB,SF,SH,K,ER,ERA,IP,BF,Pitches,BB_allowed,H_allowed,HR_allowed,FIP,xFIP,CSW%,Whiff%,Opp_Lineup_wOBA_3,Opp_Lineup_K_rate_3,Market_K,Synthetic_Market_K,Market_Source_K,Market_K_books,Market_K_over_price,Market_K_under_price,Market_K_line_std,Market_ER,Synthetic_Market_ER,Market_Source_ER,Market_ER_books,Market_ER_over_price,Market_ER_under_price,Market_ER_line_std,Market_ERA,Synthetic_Market_ERA,Market_Source_ERA,Market_ERA_books,Market_ERA_over_price,Market_ERA_under_price,Market_ERA_line_std,K_market_gap,ER_market_gap,ERA_market_gap,K_rolling_avg,ER_rolling_avg,ERA_rolling_avg,K_lag1,ER_lag1,ERA_lag1,HBP_allowed,Is_Starter
2026-03-26,Bradgley Rodriguez,pitcher,SD,DET,2026,823325,0,135,116,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,74.0,0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,,,,,,,,,,,,,,,,,,,,,,2026-03-26T16:00:00Z,,,,,,,,,,699134,P,,,,,,,3.0,0.0,0.0,2.0,6.0,20.0,0.0,0.0,0.0,4.2,4.2,0.0,0.0,0.0,0.0,1.4,1.4,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.4,0.2,0.0,1.4,0.2,0.0,0.0,0.0
2026-03-31,Bradgley Rodriguez,pitcher,SD,SF,2026,823322,1,135,137,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,67.0,0,4.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,,,,,,,,,,,,,,,,,,,,,,2026-03-31T16:00:00Z,,,,,,,,,,699134,P,,,,,,,1.0,0.0,0.0,1.6666666666666663,6.0,17.0,0.0,1.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,0.17135802469135805,0.27945845004668535,3.0,3.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-04-05,Bradgley Rodriguez,pitcher,SD,BOS,2026,824781,2,135,111,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,47.0,0,4.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,,,,,,,,,,,,,,,,,,,,,,2026-04-05T16:00:00Z,,,,,,,,,,699134,P,,,,,,,2.0,1.0,0.0,1.6666666666666663,8.0,25.0,0.0,3.0,0.0,1.1,1.1,0.0,0.0,0.3595115039281706,0.3222941489195359,2.0,2.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-04-07,Bradgley Rodriguez,pitcher,SD,PIT,2026,823402,3,135,134,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,41.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,,,,,,,,,,,,,,,,,,,,,,2026-04-07T16:00:00Z,,,,,,,,,,699134,P,,,,,,,0.0,0.0,0.0,1.0,4.0,23.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.3804370931537598,0.17994978479196558,2.0,2.0,synthetic,0.0,-110.0,-110.0,0.0,0.3333333333333333,0.3333333333333333,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,2.0,1.0,0.0,0.0,0.0
2026-04-09,Bradgley Rodriguez,pitcher,SD,COL,2026,823319,4,135,115,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,69.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,,,,,,,,,,,,,,,,,,,,,,2026-04-09T16:00:00Z,,,,,,,,,,699134,P,,,,,,,1.0,0.0,0.0,1.3333333333333333,4.0,20.0,0.0,0.0,0.0,1.55,1.55,0.0,0.0,0.34450185185185184,0.19873737373737374,1.5,1.5,synthetic,0.0,-110.0,-110.0,0.0,0.25,0.25,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0
